# Supplementary File 3,Sheet 16: Small RNAs significantly down-regulated 2 fold or greater in prg-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00021037,-7.3614843537244,WBGene00021037,WBGene00021037,History: N.A.
WBGene00007600,-7.35814871710483,WBGene00007600,WBGene00007600,History: N.A.
WBGene00219647,-7.34038911912204,WBGene00219647,WBGene00219647,History: N.A.
WBGene00009721,-7.33034413119563,WBGene00009721,WBGene00009721,History: N.A.
WBGene00012985,-7.31974331521561,WBGene00012985,WBGene00012985,History: N.A.
WBGene00013666,-7.31353401960623,WBGene00013666,WBGene00013666,History: N.A.
WBGene00019899,-7.30559969518781,WBGene00019899,WBGene00019899,History: N.A.
WBGene00022443,-7.3001369717852,WBGene00022443,WBGene00022443,History: N.A.
WBGene00015153,-7.29721813748245,WBGene00015153,WBGene00015153,History: N.A.
WBGene00008111,-7.29336319744177,WBGene00008111,WBGene00008111,History: N.A.
WBGene00014063,-7.29034175297282,WBGene00014063,WBGene00014063,History: N.A.
WBGene00005308,-7.28038793644031,WBGene00005308,WBGene00005308,History: N.A.
WBGene00016319,-7.26117822219086,WBGene00016319,WBGene00016319,History: Renamed on 2005-03-17
WBGene00011592,-7.25987428864805,WBGene00011592,WBGene00011592,History: N.A.
WBGene00010226,-7.25545286342522,WBGene00010226,WBGene00010226,History: N.A.
WBGene00019420,-7.24542933947421,WBGene00019420,WBGene00019420,History: N.A.
WBGene00012993,-7.23126786180743,WBGene00012993,WBGene00012993,History: N.A.
WBGene00021008,-7.22912812067998,WBGene00021008,WBGene00021008,History: N.A.
WBGene00195226,-7.22882694406127,WBGene00195226,WBGene00195226,History: N.A.
WBGene00185098,-7.22816661349445,WBGene00185098,WBGene00185098,History: N.A.
WBGene00044268,-7.22482873920037,WBGene00044268,WBGene00044268,History: N.A.
WBGene00003017,-7.20904538156686,WBGene00003017,WBGene00003017,History: N.A.
WBGene00022349,-7.1976328837717,WBGene00022349,WBGene00022349,History: N.A.
WBGene00009018,-7.19560307128835,WBGene00009018,WBGene00009018,History: N.A.
WBGene00017291,-7.19506861970866,WBGene00017291,WBGene00017291,History: N.A.
WBGene00008890,-7.17761815420065,WBGene00008890,WBGene00008890,History: N.A.
WBGene00012624,-7.17145983365601,WBGene00012624,WBGene00012624,History: N.A.
WBGene00006640,-7.17106136757952,WBGene00006640,WBGene00006640,History: N.A.
WBGene00008929,-7.1667014434262,WBGene00008929,WBGene00008929,History: N.A.
WBGene00006570,-7.16125369679882,WBGene00006570,WBGene00006570,History: N.A.
WBGene00015430,-7.15368504486514,WBGene00015430,WBGene00015430,History: N.A.
WBGene00021095,-7.15299442101878,WBGene00021095,WBGene00021095,History: Renamed on 2005-03-17
WBGene00002253,-7.1517694155344,WBGene00002253,WBGene00002253,History: N.A.
WBGene00018634,-7.14250105821105,WBGene00018634,WBGene00018634,History: N.A.
WBGene00017106,-7.13953023139347,WBGene00017106,WBGene00017106,History: N.A.
WBGene00012536,-7.13776467867809,WBGene00012536,WBGene00012536,History: N.A.
WBGene00003480,-7.13267144861166,WBGene00003480,WBGene00003480,History: N.A.
WBGene00009767,-7.11814451781604,WBGene00009767,WBGene00009767,History: N.A.
WBGene00235163,-7.11626025339664,WBGene00235163,WBGene00235163,History: N.A.
WBGene00013698,-7.11460613025484,WBGene00013698,WBGene00013698,History: N.A.
WBGene00023451,-7.10097454285471,WBGene00023451,WBGene00023451,History: N.A.
WBGene00004196,-7.09734893617901,WBGene00004196,WBGene00004196,History: N.A.
WBGene00009380,-7.09257259055163,WBGene00009380,WBGene00009380,History: N.A.
WBGene00044045,-7.09189609023124,WBGene00044045,WBGene00044045,History: N.A.
WBGene00018664,-7.08535924644268,WBGene00018664,WBGene00018664,History: N.A.
WBGene00086555,-7.08386839184805,WBGene00086555,WBGene00086555,History: N.A.
WBGene00022543,-7.08229756440156,WBGene00022543,WBGene00022544,"History: Merged into ""WBGene00022544"" on 2017-11-14; Merged into ""WBGene00022544"" on 2017-11-14"
WBGene00021001,-7.0811580792904,WBGene00021001,WBGene00021001,History: N.A.
WBGene00044705,-7.07976055262488,WBGene00044705,WBGene00044705,History: N.A.
WBGene00020612,-7.0793483537099,WBGene00020612,WBGene00020612,History: N.A.
WBGene00196365,-7.07126860788748,WBGene00196365,WBGene00196365,History: N.A.
WBGene00000801,-7.06357362865728,WBGene00000801,WBGene00000801,History: Renamed on 2010-01-29
WBGene00022334,-7.06109715390078,WBGene00022334,WBGene00022334,History: N.A.
WBGene00000518,-7.0396447996719,WBGene00000518,WBGene00000518,History: N.A.
WBGene00011365,-7.03868543861041,WBGene00011365,WBGene00011365,History: N.A.
WBGene00004057,-7.0358126054669,WBGene00004057,WBGene00004057,History: N.A.
WBGene00015247,-7.02545082584157,WBGene00015247,WBGene00015247,History: N.A.
WBGene00010898,-7.02002914882091,WBGene00010898,WBGene00010898,History: Renamed on 2011-01-18
WBGene00008138,-7.01470666265832,WBGene00008138,WBGene00008138,History: N.A.
WBGene00013565,-7.01425373149222,WBGene00013565,WBGene00013565,History: N.A.
WBGene00021464,-6.98620081184355,WBGene00021464,WBGene00021464,History: N.A.
WBGene00013230,-6.98472089292478,WBGene00013230,WBGene00013230,History: N.A.
WBGene00016273,-6.98295455814672,WBGene00016273,WBGene00016273,History: N.A.
WBGene00008945,-6.9706385710853,WBGene00008945,WBGene00008945,History: N.A.
WBGene00014148,-6.96673283838558,WBGene00014148,WBGene00014148,History: N.A.
WBGene00195155,-6.9522344170076,WBGene00195155,WBGene00195155,History: N.A.
WBGene00013370,-6.95111811494254,WBGene00013370,WBGene00013370,History: N.A.
WBGene00021505,-6.94121355247845,WBGene00021505,WBGene00021505,History: N.A.
WBGene00005147,-6.93943074049613,WBGene00005147,WBGene00005147,History: N.A.
WBGene00235259,-6.92502857318503,WBGene00235259,WBGene00235259,History: N.A.
WBGene00008690,-6.90699480605247,WBGene00008690,WBGene00008690,History: N.A.
WBGene00009657,-6.90257161763608,WBGene00009657,WBGene00009657,History: N.A.
WBGene00013036,-6.89684918331038,WBGene00013036,WBGene00013036,History: N.A.
WBGene00015914,-6.87851895830766,WBGene00015914,WBGene00015914,History: N.A.
WBGene00012854,-6.86618251820307,WBGene00012854,WBGene00012854,History: N.A.
WBGene00006756,-6.85852836062107,WBGene00006756,WBGene00006756,History: N.A.
WBGene00009696,-6.8429694492278,WBGene00009696,WBGene00009696,History: N.A.
WBGene00021817,-6.84041579682932,WBGene00021817,WBGene00021817,History: N.A.
WBGene00009044,-6.83614968076255,WBGene00009044,WBGene00009044,History: N.A.
WBGene00013812,-6.8354323347353,WBGene00013812,WBGene00013812,History: N.A.
WBGene00268204,-6.8305047301432,WBGene00268204,WBGene00268204,History: N.A.
WBGene00019872,-6.82243944155349,WBGene00019872,WBGene00019872,History: N.A.
WBGene00219548,-6.82211162174479,WBGene00219548,WBGene00219548,History: N.A.
WBGene00044693,-6.82201864455461,WBGene00044693,WBGene00044693,History: N.A.
WBGene00012228,-6.8193611091949,WBGene00012228,WBGene00012228,History: N.A.
WBGene00010003,-6.81667153356149,WBGene00010003,WBGene00010003,History: N.A.
WBGene00020540,-6.81025874114201,WBGene00020540,WBGene00020540,History: N.A.
WBGene00016299,-6.80719901139387,WBGene00016299,WBGene00016299,History: N.A.
WBGene00002990,-6.80590645294919,WBGene00002990,WBGene00002990,History: Renamed on 2011-11-08
WBGene00021726,-6.79729402808385,WBGene00021726,WBGene00021726,History: N.A.
WBGene00016264,-6.79684073181485,WBGene00016264,WBGene00016264,History: N.A.
WBGene00007982,-6.79182703794867,WBGene00007982,WBGene00007982,History: N.A.
WBGene00018304,-6.79123604506711,WBGene00018304,WBGene00018304,History: N.A.
WBGene00006750,-6.78328116836828,WBGene00006750,WBGene00006750,History: N.A.
WBGene00018760,-6.7824582070712,WBGene00018760,WBGene00018760,History: N.A.
WBGene00013575,-6.78196342574501,WBGene00013575,WBGene00013575,History: N.A.
WBGene00018021,-6.77956881282847,WBGene00018021,WBGene00018021,History: N.A.
WBGene00013152,-6.77601160250884,WBGene00013152,WBGene00013152,History: N.A.
WBGene00018770,-6.77295985373362,WBGene00018770,,History: Killed on 2018-11-14. Remark: no evidence and overlaps gene on opposite strand
WBGene00021727,-6.76418528437085,WBGene00021727,WBGene00021727,History: N.A.
WBGene00014084,-6.74752683150114,WBGene00014084,WBGene00014084,History: N.A.
WBGene00016345,-6.74693517017575,WBGene00016345,WBGene00016345,History: N.A.
WBGene00010735,-6.73553063543639,WBGene00010735,WBGene00010735,History: N.A.
WBGene00020902,-6.727650785698,WBGene00020902,WBGene00020902,History: N.A.
WBGene00006592,-6.72306009139568,WBGene00006592,WBGene00006592,History: Renamed on 2005-06-13
WBGene00003648,-6.71509353624745,WBGene00003648,WBGene00003648,History: N.A.
WBGene00016216,-6.70169512831565,WBGene00016216,WBGene00016216,History: N.A.
WBGene00000961,-6.69661187758154,WBGene00000961,WBGene00000961,History: N.A.
WBGene00014826,-6.67832343193808,WBGene00014826,WBGene00014826,History: N.A.
WBGene00044034,-6.67329272297996,WBGene00044034,WBGene00044034,"History: Split into Y38E10A.34(WBGene00304775). History of WBGene00044034: Split into ""WBGene00304775"" on 2019-03-13"
WBGene00017751,-6.66506076964855,WBGene00017751,WBGene00017751,History: N.A.
WBGene00044907,-6.66220084841765,WBGene00044907,WBGene00044907,History: N.A.
WBGene00012848,-6.65544151641334,WBGene00012848,WBGene00012848,History: N.A.
WBGene00015012,-6.65060981662364,WBGene00015012,WBGene00015012,History: N.A.
WBGene00007926,-6.64718337285773,WBGene00007926,WBGene00007926,History: N.A.
WBGene00009221,-6.6463068843489,WBGene00009221,WBGene00009221,History: N.A.
WBGene00021941,-6.6421157896692,WBGene00021941,WBGene00021941,History: N.A.
WBGene00007855,-6.62216770360255,WBGene00007855,WBGene00007855,History: N.A.
WBGene00022682,-6.61894960878278,WBGene00022682,WBGene00022682,History: N.A.
WBGene00008728,-6.6180761608517,WBGene00008728,WBGene00008728,History: N.A.
WBGene00014041,-6.61121899762472,WBGene00014041,WBGene00014041,History: N.A.
WBGene00005257,-6.60725127320679,WBGene00005257,WBGene00005257,History: N.A.
WBGene00001523,-6.60661402967428,WBGene00001523,WBGene00001523,History: N.A.
WBGene00219725,-6.60409604946772,WBGene00219725,WBGene00219725,History: N.A.
WBGene00007275,-6.5808254900271,WBGene00007275,WBGene00007275,History: N.A.
WBGene00017148,-6.57293267819953,WBGene00017148,WBGene00017148,History: N.A.
