# Supplementary File 5,Sheet 3: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00017390,1.42275002671169,WBGene00017390,WBGene00017390,"History: Split into F12A10.9(WBGene00077704). History of WBGene00017390: Split into ""WBGene00077704"" on 2008-04-08"
WBGene00019789,1.41964063407516,WBGene00019789,WBGene00019789,History: N.A.
WBGene00008810,1.41114496629444,WBGene00008810,WBGene00008810,History: N.A.
WBGene00014233,1.40461314057545,WBGene00014233,WBGene00014233,History: N.A.
WBGene00013887,1.38527110594122,WBGene00013887,WBGene00013887,History: N.A.
WBGene00013074,1.38225041212825,WBGene00013074,WBGene00013074,History: N.A.
WBGene00011839,1.37689315305901,WBGene00011839,WBGene00011839,History: N.A.
WBGene00007507,1.36029772380841,WBGene00007507,WBGene00007507,History: N.A.
WBGene00009637,1.35328619354173,WBGene00009637,WBGene00009637,History: N.A.
WBGene00006583,1.34841334873384,WBGene00006583,WBGene00006583,History: N.A.
WBGene00021034,1.31605100741513,WBGene00021034,WBGene00021034,History: N.A.
WBGene00006404,1.31480713372101,WBGene00006404,WBGene00006404,History: N.A.
WBGene00010972,1.30475300776228,WBGene00010972,WBGene00010972,History: N.A.
WBGene00008356,1.26809905803924,WBGene00008356,WBGene00008356,History: N.A.
WBGene00007073,1.26602340228286,WBGene00007073,WBGene00007073,History: N.A.
WBGene00017441,1.25029548036444,WBGene00017441,WBGene00017441,History: N.A.
WBGene00019605,1.2455008806925,WBGene00019605,WBGene00019605,History: Renamed on 2015-04-29; Renamed on 2018-12-11
WBGene00012585,1.2265015790588,WBGene00012585,WBGene00012585,History: N.A.
WBGene00008388,1.21638733554116,WBGene00008388,WBGene00008388,History: N.A.
WBGene00009518,1.21551337452222,WBGene00009518,WBGene00009518,History: N.A.
WBGene00011486,1.21175995959602,WBGene00011486,WBGene00011486,History: N.A.
WBGene00007173,1.17950067107714,WBGene00007173,WBGene00007173,History: N.A.
WBGene00012146,1.17950067107714,WBGene00012146,WBGene00012146,History: N.A.
WBGene00044268,1.17724645277247,WBGene00044268,WBGene00044268,History: N.A.
WBGene00003632,1.17552295371254,WBGene00003632,WBGene00003632,History: N.A.
WBGene00010485,1.16552666491157,WBGene00010485,WBGene00010485,History: Renamed on 2014-03-03
WBGene00000373,1.16192263843503,WBGene00000373,WBGene00000373,History: N.A.
WBGene00009638,1.15262419244027,WBGene00009638,WBGene00009638,History: N.A.
WBGene00015355,1.14063139602228,WBGene00015355,WBGene00015355,"History: Split into ceh-63(WBGene00045215). History of WBGene00015355: Split into ""WBGene00045215"" on 2007-01-26"
