# Table S2. Genes depleted for 22G-RNAs in parn-1,prg-1,and parn-1; prg-1 double mutant animals,Related to Figure 6
# # ""FALSE"" indicates  fold change ≤ 2,NA,NA,NA
# # ""TRUE"" indicates  fold change > 2,NA,NA,NA
# #  Genes with Reads Per Million greater than 10 in wild-type were listed,NA,NA,NA
WormBaseID,Gene_symbol_1,Gene_symbol_2,wild-type vs. parn-1,wild-type vs .prg-1,wild-type vs. prg-1; parn-1,wild-type,parn-1,prg-1,prg-1; parn-1,Input,Suggested Match,History
WBGene00020068,cra-1,R13F6.10,False,False,False,32.77346013,30.95326735,29.7948312,27.53783198,WBGene00020068,WBGene00020068,History: N.A.
WBGene00020087,,R119.1,False,True,True,15.64494393,16.3246684,6.778250422,3.368854329,WBGene00020087,WBGene00020087,History: N.A.
WBGene00020091,rnp-8,R119.7,False,False,False,24.54637755,23.95698089,55.99424261,45.55609832,WBGene00020091,WBGene00020091,History: N.A.
WBGene00020092,pcf-11,R144.2,False,False,False,26.16482002,39.53961891,34.48066519,53.03393406,WBGene00020092,WBGene00020092,History: N.A.
WBGene00020093,,R144.3,False,False,True,15.10546311,12.08449479,8.841196202,6.584578916,WBGene00020093,WBGene00020093,History: N.A.
WBGene00020094,wip-1,R144.4,True,False,False,43.42820643,20.98885937,31.82830633,31.62129177,WBGene00020094,WBGene00020094,History: N.A.
WBGene00020097,larp-1,R144.7,False,False,False,23.4674159,33.49737152,64.83543882,45.3264037,WBGene00020097,WBGene00020097,History: N.A.
WBGene00020098,,R144.10,False,False,False,31.89680379,40.22864712,86.0543097,60.75422523,WBGene00020098,WBGene00020098,History: N.A.
WBGene00020099,,R144.11,False,False,False,22.79306487,26.30674377,15.32474008,20.52959411,WBGene00020099,WBGene00020099,History: N.A.
WBGene00020100,mks-1,R148.1,False,True,False,95.48810607,128.6774908,5.010011181,157.1111155,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00020102,,R148.3,False,False,False,28.86225842,35.14632792,57.56173387,46.49434297,WBGene00020102,WBGene00020102,History: N.A.
WBGene00020103,,R148.4,False,False,False,17.08355947,24.38099826,29.76536055,32.26443669,WBGene00020103,WBGene00020103,History: N.A.
WBGene00020107,,R151.2,False,False,False,20.50027136,23.32095485,46.85833987,31.31503229,WBGene00020107,WBGene00020107,History: N.A.
WBGene00020109,,R151.6,False,False,False,16.18442476,17.17270312,19.74533818,20.1365611,WBGene00020109,WBGene00020109,History: N.A.
WBGene00020110,,R151.7,True,True,False,23.6022861,11.02445139,11.19884852,14.54732551,WBGene00020110,WBGene00020110,History: N.A.
WBGene00020111,,R151.8,False,False,False,39.38210024,48.44398349,57.46777531,62.01754561,WBGene00020111,WBGene00020111,History: N.A.
WBGene00020112,pfd-5,R151.9,False,False,True,25.35559879,17.3847118,14.14591392,10.25969273,WBGene00020112,WBGene00020112,History: N.A.
WBGene00020113,,R151.10,False,False,False,53.13886129,94.78024735,47.22672305,39.04808427,WBGene00020113,WBGene00020113,History: N.A.
WBGene00020115,mboa-6,R155.1,False,False,False,11.59883774,16.74868576,31.23889325,32.6166351,WBGene00020115,WBGene00020115,History: N.A.
WBGene00020131,gcy-28,T01A4.1,False,True,True,27.06395473,23.64603483,7.269427988,5.869973452,WBGene00020131,WBGene00020131,History: N.A.
WBGene00020135,,T01B6.3,False,True,True,16.49912191,15.37725461,0.221029905,0.306259484,WBGene00020135,WBGene00020135,History: N.A.
WBGene00020146,,T01C8.5,False,True,True,1078.377213,879.9066936,1.841915875,1.684427165,WBGene00020146,WBGene00020146,History: N.A.
WBGene00020164,,T02G5.4,False,True,True,106.3372367,100.0087852,17.85956717,23.44069989,WBGene00020164,WBGene00020164,History: N.A.
WBGene00020166,,T02G5.7,False,False,False,20.50027136,20.98885937,28.58653439,29.40091051,WBGene00020166,WBGene00020166,History: N.A.
WBGene00020168,,T02G5.12,False,False,False,47.20457221,80.56329858,132.7652963,136.7448598,WBGene00020168,WBGene00020168,History: N.A.
WBGene00020169,mmaa-1,T02G5.13,False,True,False,21.84897342,24.80501562,9.872669092,15.46610397,WBGene00020169,WBGene00020169,History: N.A.
WBGene00020170,,T02G5.14,False,True,True,18.47721826,24.16898958,0.29470654,0.306259484,WBGene00020170,WBGene00020170,History: N.A.
WBGene00020171,,T02H6.1,False,False,False,37.23278592,40.97407871,67.30856227,54.74388285,WBGene00020171,WBGene00020171,History: N.A.
WBGene00020172,thoc-1,T02H6.2,False,False,False,23.87202652,28.67417404,57.17306877,39.5074735,WBGene00020172,WBGene00020172,History: N.A.
WBGene00020183,,T03D3.5,False,True,True,40.19132148,317.9317507,7.957076582,9.647173761,WBGene00020183,WBGene00020183,History: N.A.
WBGene00020184,,T03F1.1,False,False,False,25.6253392,40.28164929,80.23385553,65.43274183,WBGene00020184,WBGene00020184,History: N.A.
WBGene00020185,pgk-1,T03F1.3,False,False,False,19.42130971,20.35283333,29.17594747,28.40556718,WBGene00020185,WBGene00020185,History: N.A.
WBGene00020190,,T03F1.8,False,False,False,21.98384363,29.53987615,59.92366315,49.46090674,WBGene00020190,WBGene00020190,History: N.A.
WBGene00020207,,T04B8.5,True,True,True,32.24297065,4.273710655,1.189351394,0.765648711,WBGene00020207,WBGene00020207,History: N.A.
WBGene00020208,,T04C4.1,False,False,False,10.5626133,5.948714152,8.303790158,6.94200175,WBGene00020208,WBGene00020208,History: Renamed on 2020-01-28
WBGene00020209,,T04C9.1,False,False,False,84.24892221,113.431711,77.36046677,74.44657635,WBGene00020209,WBGene00020209,History: N.A.
WBGene00020212,,T04D1.2,False,True,True,255.6464761,333.4896544,2.357652321,51.3290896,WBGene00020212,WBGene00020212,History: N.A.
WBGene00020234,,T05A12.3,False,False,False,48.01462598,58.77940666,86.5127421,68.90885663,WBGene00020234,WBGene00020234,History: N.A.
WBGene00020235,,T05A12.4,False,True,True,14.83572269,14.09857725,3.241771941,3.831027733,WBGene00020235,WBGene00020235,History: N.A.
WBGene00020246,clic-1,T05B11.3,False,False,False,10.51987609,11.23646007,19.45063164,14.24106603,WBGene00020246,WBGene00020246,History: Renamed on 2008-04-30
WBGene00020259,,T05E7.3,False,False,False,16.65647048,19.55780077,29.61800728,25.45781965,WBGene00020259,WBGene00020259,History: N.A.
WBGene00020263,,T05E8.3,False,False,False,33.44781116,34.98143228,66.97206123,57.19395873,WBGene00020263,WBGene00020263,History: N.A.
WBGene00020264,acl-8,T05H4.1,False,False,True,22.92793507,18.86877256,14.735327,10.18312786,WBGene00020264,WBGene00020264,History: N.A.
WBGene00020269,,T05H4.6,False,False,False,20.50027136,33.14402372,46.66186884,35.67922994,WBGene00020269,WBGene00020269,History: Renamed on 2013-11-11
WBGene00020273,,T05H4.10,False,False,False,33.31294096,35.34184704,20.6294578,18.98808804,WBGene00020273,WBGene00020273,History: N.A.
WBGene00020274,,T05H4.11,False,False,False,19.69105012,24.06298523,47.15304641,33.22915407,WBGene00020274,WBGene00020274,History: N.A.
WBGene00020284,mel-46,T06A10.1,False,False,False,31.82936869,47.9171261,105.382147,82.06478103,WBGene00020284,WBGene00020284,History: N.A.
WBGene00020290,,T06D4.1,False,True,True,22.92793507,34.13339756,5.894130801,4.13450304,WBGene00020290,WBGene00020290,History: N.A.
WBGene00020295,pqbp-1.2,T07A9.1,False,True,True,11.05935692,7.208295136,4.273244831,2.75633536,WBGene00020295,WBGene00020295,History: N.A.
WBGene00020296,,T07A9.8,False,False,False,17.26338641,18.55075954,17.97709894,18.52869881,WBGene00020296,WBGene00020296,History: Renamed on 2018-12-11; Renamed on 2019-07-02
WBGene00020297,,T07A9.9,False,False,False,24.27663714,38.4063078,75.00281445,64.161362,WBGene00020297,WBGene00020297,History: Renamed on 2005-03-17
WBGene00020298,,T07A9.10,False,False,False,26.43456044,23.32095485,25.34476245,30.62594845,WBGene00020298,WBGene00020298,History: N.A.
WBGene00020300,tag-261,T07A9.13,False,False,False,14.43111207,12.82652517,26.22888207,22.73976672,WBGene00020300,WBGene00020300,History: Renamed on 2019-07-15
WBGene00020306,,T07D3.3,False,True,True,240.3387076,232.5735225,0.88411962,0.306259484,WBGene00020306,WBGene00020306,History: N.A.
WBGene00020313,,T07E3.2,False,True,True,182.8839998,175.3841809,30.94418671,71.35845988,WBGene00020313,WBGene00020313,History: N.A.
WBGene00020314,,T07E3.3,False,False,False,21.66914648,27.8438067,19.89269145,24.96014798,WBGene00020314,WBGene00020314,History: N.A.
WBGene00020316,brc-2,T07E3.5,False,False,False,16.99364599,25.65305034,31.68095306,40.80907631,WBGene00020316,WBGene00020316,History: N.A.
WBGene00020345,,T08B2.4,True,True,True,17.66799703,8.020995078,3.290889697,3.777200309,WBGene00020345,WBGene00020345,History: N.A.
WBGene00020346,,T08B2.5,False,False,False,23.6022861,26.28907638,18.12445221,20.28969085,WBGene00020346,WBGene00020346,History: N.A.
WBGene00020347,,T08B2.7,False,False,False,24.95098817,21.09486371,18.27180548,14.54732551,WBGene00020347,WBGene00020347,History: N.A.
WBGene00020349,,T08B2.11,False,True,True,19.90088396,29.32843251,6.483543882,4.287632783,WBGene00020349,WBGene00020349,History: N.A.
WBGene00020363,fbxa-3,T08E11.7,False,True,True,32.96227842,23.21495051,1.03147289,0.306259484,WBGene00020363,WBGene00020363,History: N.A.
WBGene00020371,,T08H10.4,False,True,True,26.29969023,22.68492881,0.29470654,0.0,WBGene00020371,WBGene00020371,History: N.A.
WBGene00020373,,T09A12.2,False,True,True,46.12561056,77.1711597,0.29470654,0.0,WBGene00020373,WBGene00020373,History: N.A.
WBGene00020375,,T09B4.1,False,True,True,25.89507961,20.77685069,7.662370042,9.953433245,WBGene00020375,WBGene00020375,History: Renamed on 2013-11-11
WBGene00020376,,T09B4.2,False,False,False,20.23053095,32.22531943,18.86121856,22.66320185,WBGene00020376,WBGene00020376,History: N.A.
WBGene00020383,,T09B4.9,False,False,False,24.50142081,30.17590219,32.28018969,24.27106414,WBGene00020383,WBGene00020383,History: Renamed on 2015-02-09
WBGene00020389,,T10B5.3,False,False,False,25.6253392,40.92209218,94.11576151,62.70662945,WBGene00020389,WBGene00020389,History: N.A.
WBGene00020391,cct-7,T10B5.5,False,False,False,25.77247033,25.24670037,50.3457006,43.99077206,WBGene00020391,WBGene00020391,History: N.A.
WBGene00020392,knl-3,T10B5.6,False,False,False,51.79015922,77.1711597,144.7009112,130.4665404,WBGene00020392,WBGene00020392,History: N.A.
WBGene00020397,pcbd-1,T10B11.1,True,True,True,16.45416517,2.332095485,0.88411962,1.148473067,WBGene00020397,WBGene00020397,History: N.A.
WBGene00020398,,T10B11.2,False,True,True,36.95443653,39.43361457,17.97709894,11.94411989,WBGene00020398,WBGene00020398,History: N.A.
WBGene00020399,ztf-4,T10B11.3,False,False,False,13.89163125,19.08078124,29.76536055,26.95083463,WBGene00020399,WBGene00020399,History: N.A.
WBGene00020401,,T10B11.5,False,True,False,17.66799703,13.56855555,1.17882616,38.05274095,WBGene00020401,WBGene00020401,History: N.A.
WBGene00020402,,T10B11.6,False,False,False,10.7896165,11.87248611,12.96708776,9.57060889,WBGene00020402,WBGene00020402,History: N.A.
WBGene00020403,,T10B11.7,False,False,False,94.27427421,128.5832647,104.0314086,89.50433434,WBGene00020403,WBGene00020403,History: N.A.
WBGene00020404,,T10B11.8,False,False,False,35.42590752,36.8895104,48.92128565,50.30312032,WBGene00020404,WBGene00020404,History: N.A.
WBGene00020407,,T10D4.3,False,True,True,27.24378167,16.96069444,1.17882616,0.0,WBGene00020407,WBGene00020407,History: N.A.
WBGene00020411,,T10E9.1,False,False,False,15.10546311,19.92881597,27.99712131,23.65854518,WBGene00020411,WBGene00020411,History: N.A.
WBGene00020412,,T10E9.2,False,False,False,33.80746505,40.59966231,60.85690052,61.63472125,WBGene00020412,WBGene00020412,History: N.A.
WBGene00020417,nuo-2,T10E9.7,False,False,False,19.69105012,22.89693749,17.97709894,19.14121778,WBGene00020417,WBGene00020417,"History: Split into T10E9.14(WBGene00271694). History of WBGene00020417: Renamed on 2008-02-26; Renamed on 2015-03-02; Split into ""WBGene00271694"" on 2017-04-28"
WBGene00020422,,T10F2.2,False,False,False,14.56598228,23.00294183,29.76536055,23.88823979,WBGene00020422,WBGene00020422,History: N.A.
WBGene00020423,,T10F2.4,False,False,False,19.96079053,28.83318055,55.99424261,54.20792875,WBGene00020423,WBGene00020423,History: N.A.
WBGene00020425,syx-18,T10H9.3,False,False,False,18.88182888,24.27499392,12.08296814,10.56595221,WBGene00020425,WBGene00020425,History: N.A.
WBGene00020437,,T12A2.2,False,False,False,21.3094926,32.86134547,41.55362215,35.06671097,WBGene00020437,WBGene00020437,History: N.A.
WBGene00020442,,T12A2.8,False,False,False,14.43111207,16.11265972,22.10299051,16.6911419,WBGene00020442,WBGene00020442,History: N.A.
WBGene00020447,,T12B3.4,False,False,False,16.18442476,25.2736221,49.90644751,41.54738042,WBGene00020447,WBGene00020447,History: N.A.
WBGene00020448,fbxa-51,T12B5.1,True,True,True,14.44363574,2.644051115,1.241977562,1.04152531,WBGene00020448,WBGene00020448,History: N.A.
WBGene00020449,fbxa-54,T12B5.2,True,True,True,39.06740309,8.79836024,2.210299051,5.053281494,WBGene00020449,WBGene00020449,History: N.A.
WBGene00020450,fbxa-10,T12B5.3,True,True,True,198.2592033,79.7576656,7.662370042,0.0,WBGene00020450,WBGene00020450,History: N.A.
WBGene00020451,fbxa-11,T12B5.4,False,True,True,61.23107366,33.92138888,6.778250422,1.684427165,WBGene00020451,WBGene00020451,History: N.A.
WBGene00020455,fbxa-59,T12B5.8,True,True,True,58.9099146,12.69881518,5.90325267,6.541435219,WBGene00020455,WBGene00020455,History: N.A.
WBGene00020456,fbxa-60,T12B5.10,True,True,True,43.73252071,16.17575754,16.6158354,2.547301109,WBGene00020456,WBGene00020456,History: N.A.
WBGene00020457,fbxa-67,T12B5.11,False,True,True,411.6151994,427.2858281,23.18358115,41.0132493,WBGene00020457,WBGene00020457,History: N.A.
WBGene00020461,,T12C9.7,False,False,False,40.55097536,28.72717621,44.20598101,40.01790597,WBGene00020461,WBGene00020461,History: N.A.
WBGene00020462,,T12E12.1,False,False,False,33.31294096,55.22826127,111.6937787,85.06357181,WBGene00020462,WBGene00020462,History: N.A.
WBGene00020463,,T12E12.2,False,False,False,129.3405278,180.4193871,323.4404277,229.4011147,WBGene00020463,WBGene00020463,History: N.A.
WBGene00020464,,T12E12.3,False,False,False,188.4361566,302.3694302,685.1488505,415.4129169,WBGene00020464,WBGene00020464,History: Renamed on 2021-04-19
WBGene00020466,,T12F5.1,False,False,False,22.65819466,49.08000953,23.72387648,27.41378502,WBGene00020466,WBGene00020466,History: N.A.
WBGene00020473,lips-12,T13B5.6,False,True,True,71.07659872,86.71155032,0.29470654,0.153129742,WBGene00020473,WBGene00020473,History: N.A.
WBGene00020475,sut-1,T13B5.8,False,False,True,17.26338641,10.91844704,8.841196202,6.201754561,WBGene00020475,WBGene00020475,History: N.A.
WBGene00020481,,T13C2.6,False,False,False,31.15501766,30.13551958,42.43774177,39.32882213,WBGene00020481,WBGene00020481,History: N.A.
WBGene00020486,,T13C5.6,False,True,True,116.2131611,213.6340804,1.17882616,1.684427165,WBGene00020486,WBGene00020486,History: N.A.
WBGene00020496,spat-3,T13H2.5,False,True,True,34.2570324,25.547046,6.483543882,3.828243556,WBGene00020496,WBGene00020496,History: N.A.
WBGene00020498,,T14B4.1,False,False,False,28.59248374,23.39162441,36.10155116,26.64457515,WBGene00020498,WBGene00020498,History: N.A.
WBGene00020499,,T14B4.2,False,False,False,11.19422712,16.81935532,22.34857929,22.66320185,WBGene00020499,WBGene00020499,History: N.A.
WBGene00020500,,T14B4.3,False,False,False,13.48702063,15.90065104,25.93417553,20.97877469,WBGene00020500,WBGene00020500,History: N.A.
WBGene00020517,,T15B7.2,False,True,True,10.6547463,5.406221352,2.505005591,3.751678685,WBGene00020517,WBGene00020517,History: N.A.
WBGene00020527,,T15B7.15,False,True,True,78.08984945,144.3779114,0.88411962,8.88152505,WBGene00020527,WBGene00020527,History: N.A.
WBGene00020537,fbxb-37,T16A1.8,False,False,False,521.677958,360.8034394,350.4551939,298.5009109,WBGene00020537,WBGene00020537,"History: Split into T16A1.10(WBGene00269431). History of WBGene00020537: Split into ""WBGene00269431"" on 2016-04-19"
WBGene00020540,,T17A3.2,False,True,True,43.42820643,34.13339756,0.29470654,0.765648711,WBGene00020540,WBGene00020540,History: N.A.
WBGene00020549,nmt-1,T17E9.2,False,False,False,34.39735191,31.8219555,57.46777531,46.78113625,WBGene00020549,WBGene00020549,History: N.A.
WBGene00020553,,T19A5.1,False,False,False,19.96079053,21.41287673,17.09297932,13.93480654,WBGene00020553,WBGene00020553,History: N.A.
WBGene00020558,,T19B4.5,False,False,False,17.93773744,24.59300694,13.2617943,15.84892832,WBGene00020558,WBGene00020558,History: N.A.
WBGene00020564,,T19C3.6,False,True,False,54.30773641,109.6791574,2.750594374,174.3254507,WBGene00020564,WBGene00020564,History: N.A.
WBGene00020572,,T19D7.4,True,True,True,10.51987609,1.272052083,0.0,0.153129742,WBGene00020572,WBGene00020572,History: N.A.
WBGene00020588,,T19H12.2,False,False,False,45.04664891,59.68044356,103.147289,88.35586127,WBGene00020588,WBGene00020588,History: N.A.
WBGene00020600,,T20B12.1,False,False,False,32.90833034,32.22531943,41.18523897,37.28709223,WBGene00020600,WBGene00020600,History: N.A.
WBGene00020601,,T20B12.3,False,False,False,24.81611796,31.58929339,56.87836223,57.19395873,WBGene00020601,WBGene00020601,History: N.A.
WBGene00020604,,T20B12.7,False,False,False,11.32909733,12.93252951,8.546489662,8.269006081,WBGene00020604,WBGene00020604,History: N.A.
WBGene00020628,,T20F5.6,False,False,False,19.69105012,26.0770677,48.1845193,37.05739762,WBGene00020628,WBGene00020628,History: N.A.
WBGene00020629,,T20F5.7,False,False,False,21.17462239,25.89534597,65.89965688,50.68594468,WBGene00020629,WBGene00020629,History: N.A.
WBGene00020630,,T20F7.1,True,True,True,39.65184065,16.3246684,0.58941308,1.531297422,WBGene00020630,WBGene00020630,History: N.A.
WBGene00020636,,T20H4.5,False,False,False,11.32909733,14.84060763,17.38768586,14.70045525,WBGene00020636,WBGene00020636,History: N.A.
WBGene00020643,,T20H12.1,False,False,False,16.18442476,15.90065104,119.6508553,25.26640747,WBGene00020643,WBGene00004751,"History: Merged into ""WBGene00004751"" on 2014-11-13"
WBGene00020652,egg-4,T21E3.1,False,False,False,61.32098713,79.50325518,152.0685747,117.0166447,WBGene00020652,WBGene00020652,History: N.A.
WBGene00020666,,T22B2.2,False,True,True,599.5879805,878.8466502,2.947065401,0.153129742,WBGene00020666,WBGene00020666,History: N.A.
WBGene00020669,,T22B2.5,False,True,True,207.8349879,294.2680485,0.88411962,0.0,WBGene00020669,WBGene00020669,History: N.A.
WBGene00020673,,T22B7.4,False,True,True,64.1982182,36.50082782,1.33484727,0.197537367,WBGene00020673,WBGene00020673,History: N.A.
WBGene00020677,,T22B11.3,False,True,True,19.1515693,17.80872916,0.0,0.0,WBGene00020677,WBGene00020678,"History: Merged into ""WBGene00020678"" on 2016-10-20"
WBGene00020679,,T22B11.5,False,False,False,21.57923301,17.82120026,46.12157352,30.62594845,WBGene00020679,WBGene00020679,History: N.A.
WBGene00020682,,T22D1.3,False,False,False,14.65589575,17.17270312,22.39769705,19.98343136,WBGene00020682,WBGene00020682,History: N.A.
WBGene00020683,,T22D1.4,False,False,False,24.54637755,19.61080294,24.46064283,25.57266695,WBGene00020683,WBGene00020683,History: N.A.
WBGene00020684,,T22D1.5,False,False,False,49.90197633,49.61003123,92.09579377,81.61815261,WBGene00020684,WBGene00020684,History: N.A.
WBGene00020687,ruvb-2,T22D1.10,False,False,False,19.96079053,25.44104166,44.50068755,32.15724587,WBGene00020687,WBGene00020687,History: N.A.
WBGene00020695,,T22F3.2,False,False,False,31.02014745,42.19059988,82.00209477,64.46762148,WBGene00020695,WBGene00020695,History: N.A.
WBGene00020696,,T22F3.3,False,False,False,31.28988786,25.44104166,37.72833126,26.18518592,WBGene00020696,WBGene00020696,History: N.A.
WBGene00020705,,T22H9.1,False,False,False,11.36281488,21.62488541,22.23069667,25.44505883,WBGene00020705,WBGene00020705,History: N.A.
WBGene00020706,atg-9,T22H9.2,False,False,False,14.29624187,9.116373261,8.841196202,8.958089921,WBGene00020706,WBGene00020706,History: Renamed on 2008-02-29
WBGene00020709,,T23B3.1,False,False,False,24.68124775,26.92510242,33.00713249,32.31037561,WBGene00020709,WBGene00020709,History: N.A.
WBGene00020716,,T23B12.1,False,False,False,13.48702063,12.87952734,17.09297932,13.20744027,WBGene00020716,WBGene00020716,History: N.A.
WBGene00020717,,T23B12.2,False,False,False,17.26338641,17.98540306,34.18595865,34.83701636,WBGene00020717,WBGene00020717,History: N.A.
WBGene00020718,,T23B12.3,False,False,False,13.21728022,15.58263802,28.73388766,22.74997537,WBGene00020718,WBGene00020718,History: N.A.
WBGene00020719,,T23B12.4,False,False,False,38.4380088,34.13339756,54.52070991,48.31243368,WBGene00020719,WBGene00020719,History: N.A.
WBGene00020721,,T23B12.6,False,False,True,11.59883774,8.056329858,8.104429852,5.665800463,WBGene00020721,WBGene00020721,History: N.A.
WBGene00020729,,T23E1.2,False,True,True,39.65184065,54.43322871,7.957076582,19.12845697,WBGene00020729,WBGene00020729,History: N.A.
WBGene00020742,,T23H2.3,False,False,False,29.40170498,27.56112846,53.63659029,49.07808239,WBGene00020742,WBGene00020742,History: N.A.
WBGene00020753,,T24A6.16,False,True,True,15.15041984,23.42695919,1.4735327,0.880496018,WBGene00020753,WBGene00020753,History: N.A.
WBGene00020756,,T24A6.20,False,True,True,90.63277864,125.6151432,0.0,0.459389227,WBGene00020756,WBGene00020756,History: N.A.
WBGene00020762,zer-1,T24C4.6,False,False,False,32.50371972,29.36320225,38.31185021,40.54109926,WBGene00020762,WBGene00020762,History: N.A.
WBGene00020763,ztf-18,T24C4.7,False,False,False,21.03975218,28.30315884,44.94274736,43.10602244,WBGene00020763,WBGene00020763,"History: Split into T24C4.10(WBGene00306002). History of WBGene00020763: Split into ""WBGene00306002"" on 2020-01-20"
WBGene00020767,lgc-40,T24D8.1,True,True,True,12.94753981,1.484060763,0.0,0.0,WBGene00020767,WBGene00020767,History: N.A.
WBGene00020778,,T24E12.11,True,True,True,80.24777275,22.04890277,0.098235513,0.153129742,WBGene00020778,WBGene00020778,History: N.A.
WBGene00020779,,T24G10.2,False,False,False,19.01669909,20.03482031,14.14591392,13.33620846,WBGene00020779,WBGene00020779,History: N.A.
WBGene00020781,,T24H7.2,False,True,True,21.3094926,16.96069444,10.02002236,9.340914276,WBGene00020781,WBGene00020781,History: N.A.
WBGene00020782,,T24H7.3,False,False,False,14.02650146,11.02445139,14.735327,15.46610397,WBGene00020782,WBGene00020782,History: N.A.
WBGene00020783,,T24H7.4,False,False,False,11.59883774,23.10894617,22.17666714,35.67922994,WBGene00020783,WBGene00020783,History: N.A.
WBGene00020796,,T25D3.2,False,False,False,15.91468434,23.45724615,20.11372136,19.21778265,WBGene00020796,WBGene00020796,History: N.A.
WBGene00020797,,T25D3.3,False,True,False,31.82936869,76.42912931,5.157364451,34.40314876,WBGene00020797,WBGene00020797,History: N.A.
WBGene00020798,,T25D3.4,False,False,False,10.11526547,22.57892447,14.29326719,10.51490897,WBGene00020798,WBGene00020798,History: N.A.
WBGene00020817,,T25G12.11,False,True,False,482.7903818,390.8026677,226.6293293,343.4444902,WBGene00020817,WBGene00020817,History: N.A.
WBGene00020819,,T26A5.2,False,False,False,35.33599405,35.829467,48.20907818,55.05014233,WBGene00020819,WBGene00020819,History: N.A.
WBGene00020821,,T26A5.5,False,False,False,82.40569605,123.8130694,200.4004472,173.6236061,WBGene00020821,WBGene00020821,History: N.A.
WBGene00020822,,T26A5.6,False,False,False,26.92908453,27.24311544,39.04861656,33.38228381,WBGene00020822,WBGene00020822,History: N.A.
WBGene00020824,,T26A8.1,False,False,True,30.88527724,22.57892447,18.56651202,13.7816768,WBGene00020824,WBGene00020824,History: N.A.
WBGene00020827,,T26A8.4,False,False,False,50.30658695,55.22826127,70.14015654,68.43623397,WBGene00020827,WBGene00020827,History: N.A.
WBGene00020831,,T26C12.1,False,False,False,13.55787017,10.26033677,18.86791644,12.78633348,WBGene00020831,WBGene00020831,History: N.A.
WBGene00020834,,T27A1.2,False,True,True,13.47353361,10.71350532,0.368383175,0.0,WBGene00020834,WBGene00020834,History: N.A.
WBGene00020839,,T27A3.2,False,False,False,23.4674159,27.56112846,49.51069873,43.71854141,WBGene00020839,WBGene00020839,History: N.A.
WBGene00020843,,T27A3.7,False,False,False,22.11871383,12.93252951,32.12301287,29.70716999,WBGene00020843,WBGene00020843,History: N.A.
WBGene00020852,nhr-228,T27B7.6,True,True,True,54.89217397,15.37062934,0.0,0.612518969,WBGene00020852,WBGene00020852,History: N.A.
WBGene00020858,mop-25.3,T27C10.3,False,False,False,10.7896165,15.7946467,16.06150643,13.01602809,WBGene00020858,WBGene00020858,History: N.A.
WBGene00020868,eif-1,T27F7.3,False,False,False,12.13831857,10.60043402,19.1559251,14.62389038,WBGene00020868,WBGene00020868,"History: Split into pigb-1(WBGene00194986). History of WBGene00020868: Split into ""WBGene00194986"" on 2010-02-19"
WBGene00020894,,T28D9.1,False,False,False,10.38500589,16.43067274,35.80684462,25.80236157,WBGene00020894,WBGene00020894,History: N.A.
WBGene00020896,,T28D9.4,False,False,False,25.08585837,33.81538454,63.21455284,45.09670909,WBGene00020896,WBGene00020896,"History: Split into T28D9.16(WBGene00270303). History of WBGene00020896: Split into ""WBGene00270303"" on 2016-07-01"
WBGene00020902,jmjc-1,T28F2.4,False,True,True,270.1464657,350.6623575,2.06294578,18.44362673,WBGene00020902,WBGene00020902,History: N.A.
WBGene00020910,,W01A11.2,False,False,False,15.91468434,14.41659027,18.27180548,19.29434752,WBGene00020910,WBGene00020910,History: N.A.
WBGene00020915,nol-5,W01B11.3,False,False,False,31.02014745,43.14376648,85.02283681,74.62522772,WBGene00020915,WBGene00020915,History: Renamed on 2017-08-01
WBGene00020930,hlh-30,W02C12.3,False,True,True,23.4674159,16.74868576,1.17882616,0.918778453,WBGene00020930,WBGene00020930,History: N.A.
WBGene00020932,dhod-1,W02D3.2,False,False,False,30.48066663,30.10523263,22.39769705,28.94152128,WBGene00020932,WBGene00020932,History: N.A.
WBGene00020933,,W02D3.4,False,True,True,34.57172955,64.23863019,15.91415316,14.66217282,WBGene00020933,WBGene00020933,"History: Split into W02D3.13(WBGene00303103). History of WBGene00020933: Split into ""WBGene00303103"" on 2018-03-06"
WBGene00020935,fnci-1,W02D3.10,False,False,False,70.1627509,78.21165425,136.216935,133.5598246,WBGene00020935,WBGene00020935,History: N.A.
WBGene00020936,hrpf-1,W02D3.11,False,False,False,17.26338641,19.5047986,27.70241477,23.88823979,WBGene00020936,WBGene00020936,History: N.A.
WBGene00020949,,W02F12.4,True,False,True,13.08241001,6.360260415,10.02002236,5.818930205,WBGene00020949,WBGene00020949,History: N.A.
WBGene00020950,,W02F12.5,False,False,False,12.94753981,12.93252951,15.32474008,10.71908196,WBGene00020950,WBGene00020950,History: N.A.
WBGene00020953,,W02G9.3,False,False,False,15.10546311,11.87248611,15.91415316,15.92549319,WBGene00020953,WBGene00020953,History: N.A.
WBGene00020955,,W02G9.5,False,True,True,36.95443653,47.91396179,15.61944662,7.043968143,WBGene00020955,WBGene00020955,History: N.A.
WBGene00020964,polq-1,W03A3.2,False,True,False,29.9411858,35.08743662,12.96708776,15.69579858,WBGene00020964,WBGene00020964,History: N.A.
