# Supplementary File 3,Sheet 6: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00019030,-2.817015371,-2.99702576245944,WBGene00019030,WBGene00019030,History: Renamed on 2006-06-29; Renamed on 2013-07-04
WBGene00016661,-2.809766204,-2.40876186375331,WBGene00016661,WBGene00016661,History: N.A.
WBGene00017631,-2.808419134,-1.88586406260462,WBGene00017631,WBGene00017631,History: N.A.
WBGene00018933,-2.806416068,-2.4978824666612,WBGene00018933,WBGene00018933,History: N.A.
WBGene00022519,-2.795343663,-2.92876005664097,WBGene00022519,WBGene00022519,History: N.A.
WBGene00022209,-2.784590406,-2.57934139215779,WBGene00022209,WBGene00022209,History: N.A.
WBGene00045387,-2.774137058,-3.01890135238906,WBGene00045387,WBGene00045387,History: N.A.
WBGene00012239,-2.7692515,-2.85938145332893,WBGene00012239,WBGene00012239,History: N.A.
WBGene00018186,-2.769009873,-2.73655586822646,WBGene00018186,WBGene00018186,History: N.A.
WBGene00019159,-2.764760351,-2.48243578203271,WBGene00019159,WBGene00019159,History: N.A.
WBGene00003593,-2.754709249,-1.84754224611401,WBGene00003593,WBGene00003593,History: N.A.
WBGene00045056,-2.751648525,-2.79539461542217,WBGene00045056,WBGene00045056,History: N.A.
WBGene00022225,-2.7508675,-2.49345256088474,WBGene00022225,WBGene00022225,History: N.A.
WBGene00235340,-2.750748182,-2.63124627977532,WBGene00235340,WBGene00235340,History: N.A.
WBGene00010371,-2.747205219,-1.99105260963415,WBGene00010371,WBGene00010371,History: N.A.
WBGene00012107,-2.745907516,-2.42117899848592,WBGene00012107,WBGene00012107,History: N.A.
WBGene00012492,-2.733698665,-3.05789137447818,WBGene00012492,WBGene00012492,History: N.A.
WBGene00043534,-2.730720484,-2.57775644083548,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00016264,-2.726925348,-3.14816366198216,WBGene00016264,WBGene00016264,History: N.A.
WBGene00020551,-2.725375235,-2.76705294920028,WBGene00020551,WBGene00020551,History: N.A.
WBGene00006767,-2.724927146,-2.86006379111303,WBGene00006767,WBGene00006767,History: N.A.
WBGene00008714,-2.721948076,-2.35690355908898,WBGene00008714,WBGene00008714,History: N.A.
WBGene00008986,-2.708288374,-2.95953129717049,WBGene00008986,WBGene00008986,History: N.A.
WBGene00000056,-2.694596948,-3.30347425750497,WBGene00000056,WBGene00000056,History: N.A.
WBGene00015492,-2.693601066,-2.82174476814334,WBGene00015492,WBGene00015492,History: N.A.
WBGene00014920,-2.693408989,-2.80575084410921,WBGene00014920,WBGene00014920,History: N.A.
WBGene00007153,-2.693218824,-2.51884473664293,WBGene00007153,WBGene00007153,History: N.A.
WBGene00022712,-2.690219874,-2.55389733883115,WBGene00022712,WBGene00022712,History: N.A.
WBGene00006962,-2.684052787,-2.18008678495864,WBGene00006962,WBGene00006962,History: N.A.
WBGene00019170,-2.682351147,-3.33022546244457,WBGene00019170,WBGene00019170,History: N.A.
WBGene00013403,-2.680003078,-2.82145151939454,WBGene00013403,WBGene00013403,History: N.A.
WBGene00010242,-2.679072745,-2.65608048595467,WBGene00010242,WBGene00010242,History: N.A.
WBGene00014206,-2.664756699,-2.72583434284627,WBGene00014206,WBGene00014206,History: N.A.
WBGene00022129,-2.66338264,-2.75769446756287,WBGene00022129,WBGene00022129,History: N.A.
WBGene00022039,-2.651978581,-2.95009558749643,WBGene00022039,WBGene00022039,History: N.A.
WBGene00018577,-2.646465861,-2.09586658799293,WBGene00018577,WBGene00018577,History: N.A.
WBGene00011850,-2.637597456,-2.82126456015118,WBGene00011850,WBGene00011850,History: N.A.
WBGene00012238,-2.636902323,-2.79562124596618,WBGene00012238,WBGene00012238,History: N.A.
WBGene00000216,-2.635023597,-2.46216466717828,WBGene00000216,WBGene00000216,History: N.A.
WBGene00017419,-2.635011682,-2.86897268818718,WBGene00017419,WBGene00017419,History: N.A.
WBGene00001247,-2.634800214,-2.57161634977466,WBGene00001247,WBGene00001247,History: N.A.
WBGene00012096,-2.632938287,-2.87211190695553,WBGene00012096,WBGene00012096,History: N.A.
WBGene00000535,-2.62960552,-2.91405581572376,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00020256,-2.628504391,-2.98933892062383,WBGene00020256,WBGene00020256,History: N.A.
WBGene00018804,-2.628290265,-2.87843886917997,WBGene00018804,WBGene00018804,History: N.A.
WBGene00008945,-2.627246358,-2.59905551674504,WBGene00008945,WBGene00008945,History: N.A.
WBGene00004347,-2.626825495,-2.70136010692449,WBGene00004347,WBGene00004347,History: N.A.
WBGene00013062,-2.626667266,-2.382221058091,WBGene00013062,WBGene00013062,History: N.A.
WBGene00012970,-2.625403169,-2.98135278339627,WBGene00012970,WBGene00012970,History: N.A.
WBGene00013352,-2.624162346,-2.64605649826889,WBGene00013352,WBGene00013352,History: N.A.
WBGene00008500,-2.621987036,-2.49615490036644,WBGene00008500,WBGene00008500,History: N.A.
WBGene00010690,-2.610825127,-2.58099610162002,WBGene00010690,WBGene00010690,History: N.A.
WBGene00011829,-2.607285638,-2.6467375768102,WBGene00011829,WBGene00011829,History: N.A.
WBGene00012452,-2.603255407,-1.95139227772622,WBGene00012452,WBGene00012452,History: N.A.
WBGene00014956,-2.597992512,-2.20193024104689,WBGene00014956,WBGene00014956,History: N.A.
WBGene00015837,-2.593372294,-2.10143773797445,WBGene00015837,WBGene00015837,History: N.A.
WBGene00013672,-2.592095953,-2.50016169652284,WBGene00013672,WBGene00013672,History: N.A.
WBGene00014130,-2.582660538,-2.66164543711486,WBGene00014130,WBGene00014130,History: N.A.
WBGene00011777,-2.577766489,-2.76956969118683,WBGene00011777,WBGene00011777,History: N.A.
WBGene00000075,-2.57722968,-2.09116837785617,WBGene00000075,WBGene00000075,History: N.A.
WBGene00014207,-2.575942944,-2.57267627404063,WBGene00014207,WBGene00014207,History: N.A.
WBGene00022554,-2.574145271,-1.87089400310865,WBGene00022554,WBGene00022554,History: Renamed on 2011-09-30; Renamed on 2011-10-14
WBGene00016641,-2.571374617,-2.42505860148204,WBGene00016641,WBGene00016641,History: N.A.
WBGene00013618,-2.561999884,-1.5821678038056,WBGene00013618,WBGene00013618,History: N.A.
WBGene00235370,-2.558476378,-2.17101251942884,WBGene00235370,WBGene00235370,History: N.A.
WBGene00050936,-2.55575442,-3.04243830827137,WBGene00050936,WBGene00050936,History: N.A.
WBGene00003654,-2.546154454,-2.39767439690751,WBGene00003654,WBGene00003654,History: N.A.
WBGene00018770,-2.522367162,-2.63298040594426,WBGene00018770,,History: Killed on 2018-11-14. Remark: no evidence and overlaps gene on opposite strand
WBGene00194884,-2.521447631,-3.13344132914313,WBGene00194884,WBGene00194884,History: N.A.
WBGene00077646,-2.520868441,-2.33305670177916,WBGene00077646,WBGene00077646,History: N.A.
WBGene00018456,-2.520285246,-2.09937491516682,WBGene00018456,WBGene00018456,History: N.A.
WBGene00021645,-2.517270775,-2.07001615784082,WBGene00021645,WBGene00021645,History: N.A.
WBGene00236806,-2.514522272,-2.25721496883683,WBGene00236806,WBGene00236806,History: N.A.
WBGene00013153,-2.510611982,-2.05792985977386,WBGene00013153,WBGene00013153,History: N.A.
WBGene00014870,-2.506997946,-2.10052824341508,WBGene00014870,WBGene00014870,History: N.A.
WBGene00007419,-2.503337787,-2.97625251025145,WBGene00007419,WBGene00007419,History: N.A.
WBGene00009020,-2.503092212,-3.17827233633154,WBGene00009020,WBGene00009020,History: N.A.
WBGene00013158,-2.502988688,-3.37724190180619,WBGene00013158,WBGene00013158,History: N.A.
WBGene00013617,-2.494363045,-2.10405098341179,WBGene00013617,WBGene00013617,History: N.A.
WBGene00014041,-2.482481782,-2.95124691301279,WBGene00014041,WBGene00014041,History: N.A.
WBGene00017069,-2.479544243,-2.07771967108152,WBGene00017069,WBGene00017069,History: N.A.
WBGene00235277,-2.477382605,-2.14074138703305,WBGene00235277,WBGene00235277,History: N.A.
WBGene00013501,-2.474830148,-2.76190550063155,WBGene00013501,WBGene00013501,History: N.A.
WBGene00008937,-2.472002028,-2.38195249531366,WBGene00008937,WBGene00008937,History: N.A.
WBGene00219206,-2.471386361,-2.39284847175028,WBGene00219206,WBGene00219206,History: N.A.
WBGene00050929,-2.471060626,-2.0593873319595,WBGene00050929,WBGene00050929,History: N.A.
WBGene00219455,-2.453473711,-2.24943369872817,WBGene00219455,WBGene00219455,History: N.A.
WBGene00044000,-2.448973699,-2.76723068113462,WBGene00044000,WBGene00044000,History: N.A.
WBGene00021193,-2.448807397,-2.2650293556631,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00019959,-2.448381781,-2.06080806176414,WBGene00019959,WBGene00019959,History: N.A.
WBGene00016110,-2.447489349,-2.31525231985512,WBGene00016110,WBGene00016110,History: N.A.
WBGene00194681,-2.447004491,-2.2026873970226,WBGene00194681,WBGene00194681,History: N.A.
WBGene00016585,-2.441549454,-2.30043304154031,WBGene00016585,WBGene00016585,History: N.A.
WBGene00017423,-2.440444112,-1.35474710030337,WBGene00017423,WBGene00017423,History: N.A.
WBGene00021893,-2.439553359,-2.44396401072387,WBGene00021893,WBGene00021893,History: N.A.
WBGene00012786,-2.436428035,-2.01238844514169,WBGene00012786,WBGene00012786,History: N.A.
WBGene00016319,-2.43465282,-1.92981173616049,WBGene00016319,WBGene00016319,History: Renamed on 2005-03-17
WBGene00013233,-2.426891792,-2.38879953903593,WBGene00013233,WBGene00013233,History: Renamed on 2005-12-13
WBGene00013698,-2.424877223,-2.13227267593329,WBGene00013698,WBGene00013698,History: N.A.
WBGene00011365,-2.417783281,-2.79882237371059,WBGene00011365,WBGene00011365,History: N.A.
WBGene00005147,-2.415376525,-2.3020969043354,WBGene00005147,WBGene00005147,History: N.A.
WBGene00010204,-2.411686557,-2.52651105956279,WBGene00010204,WBGene00010204,History: N.A.
WBGene00007126,-2.408944241,-1.90707422402796,WBGene00007126,WBGene00007126,History: N.A.
WBGene00044768,-2.403659329,-1.75462674594515,WBGene00044768,WBGene00044768,History: N.A.
WBGene00017629,-2.401335448,-2.19601991254016,WBGene00017629,WBGene00017629,History: N.A.
WBGene00013638,-2.401036991,-2.02878160564455,WBGene00013638,WBGene00013638,"History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
WBGene00009730,-2.387095011,-3.09388177506395,WBGene00009730,WBGene00009730,History: N.A.
WBGene00012967,-2.38577124,-2.50424832637143,WBGene00012967,WBGene00012967,History: N.A.
WBGene00009380,-2.381894636,-1.95111831762417,WBGene00009380,WBGene00009380,History: N.A.
WBGene00004377,-2.376408836,-2.190932062276,WBGene00004377,WBGene00004377,History: N.A.
WBGene00009310,-2.373138209,-2.60624481805348,WBGene00009310,WBGene00009310,History: N.A.
WBGene00022298,-2.37013755,-4.0632358747415,WBGene00022298,WBGene00022298,History: N.A.
WBGene00010921,-2.363328187,-1.9024914966465,WBGene00010921,WBGene00010921,History: N.A.
WBGene00018455,-2.359772131,-2.49928190181973,WBGene00018455,WBGene00018455,History: N.A.
WBGene00045052,-2.359206436,-2.62828057639153,WBGene00045052,WBGene00045052,History: N.A.
WBGene00011531,-2.357751449,-2.54917816846419,WBGene00011531,WBGene00011531,"History: Split into T06D10.8(WBGene00303078). History of WBGene00011531: Split into ""WBGene00303078"" on 2018-03-02"
WBGene00011129,-2.353783091,-2.02345541559533,WBGene00011129,WBGene00011129,History: N.A.
WBGene00016885,-2.350464628,-1.58375633971722,WBGene00016885,WBGene00016885,History: N.A.
WBGene00007771,-2.348573877,-2.29439072616217,WBGene00007771,WBGene00007771,History: N.A.
WBGene00008622,-2.344220011,-1.69898328925994,WBGene00008622,WBGene00008622,History: N.A.
WBGene00015518,-2.343631118,-2.80296492390848,WBGene00015518,WBGene00015518,History: N.A.
WBGene00000636,-2.343138997,-2.40805316331603,WBGene00000636,WBGene00000636,History: N.A.
WBGene00018671,-2.341324089,-1.91527412367158,WBGene00018671,WBGene00018671,History: N.A.
WBGene00014871,-2.340901398,-1.93526091336162,WBGene00014871,WBGene00014871,History: N.A.
WBGene00014904,-2.339420383,-2.13866039218226,WBGene00014904,WBGene00014904,History: N.A.
WBGene00021653,-2.338473519,-1.94931894787398,WBGene00021653,WBGene00021653,History: N.A.
WBGene00020797,-2.332772256,-2.38774448896125,WBGene00020797,WBGene00020797,History: N.A.
WBGene00269383,-2.332473151,-1.65885030358789,WBGene00269383,WBGene00269383,History: N.A.
WBGene00194913,-2.32752697,-1.87899362434134,WBGene00194913,WBGene00194913,History: N.A.
WBGene00007213,-2.324824445,-2.48718641279652,WBGene00007213,WBGene00007213,History: N.A.
WBGene00219748,-2.323992069,-1.89922964766267,WBGene00219748,WBGene00219748,History: N.A.
WBGene00001244,-2.323838209,-1.92751295166107,WBGene00001244,WBGene00001244,History: N.A.
WBGene00194725,-2.317624771,-2.31958722797809,WBGene00194725,WBGene00194725,History: N.A.
WBGene00019611,-2.317070391,-1.94808928446046,WBGene00019611,WBGene00019611,History: N.A.
WBGene00219553,-2.316741195,-2.0288318959708,WBGene00219553,WBGene00219553,History: N.A.
WBGene00010726,-2.314219026,-2.40813481672343,WBGene00010726,WBGene00010726,History: N.A.
WBGene00019938,-2.310083343,-2.16679491967616,WBGene00019938,WBGene00019938,History: N.A.
WBGene00021726,-2.299710355,-2.34682309108919,WBGene00021726,WBGene00021726,History: N.A.
WBGene00009696,-2.296294095,-1.81699327425987,WBGene00009696,WBGene00009696,History: N.A.
WBGene00022067,-2.295783362,-1.73470932836639,WBGene00022067,WBGene00022067,History: N.A.
WBGene00008568,-2.293771369,-2.31150152148852,WBGene00008568,WBGene00008568,History: Renamed on 2016-09-16
WBGene00019420,-2.290517087,-2.66748618582815,WBGene00019420,WBGene00019420,History: N.A.
WBGene00020778,-2.289839906,-2.53722234596542,WBGene00020778,WBGene00020778,History: N.A.
WBGene00008930,-2.28581503,-2.21902516997958,WBGene00008930,WBGene00008930,History: N.A.
WBGene00013500,-2.284116248,-2.65083235636909,WBGene00013500,WBGene00013500,History: N.A.
WBGene00013510,-2.283814507,-1.93173846404891,WBGene00013510,WBGene00013510,History: N.A.
WBGene00008819,-2.270913943,-2.12092220159168,WBGene00008819,WBGene00008819,History: N.A.
WBGene00007717,-2.270698676,-2.03644951073394,WBGene00007717,WBGene00007717,History: N.A.
WBGene00010043,-2.26957257,-2.4824482292198,WBGene00010043,WBGene00010043,History: N.A.
WBGene00012290,-2.262231477,-2.19453206547992,WBGene00012290,WBGene00012290,History: N.A.
WBGene00197009,-2.258257503,-2.04808384558967,WBGene00197009,WBGene00197009,History: N.A.
WBGene00022354,-2.249453877,-2.53479059133478,WBGene00022354,WBGene00022354,History: N.A.
WBGene00021271,-2.247859109,-2.08167540326034,WBGene00021271,WBGene00021271,History: N.A.
WBGene00021885,-2.246640685,-1.87706177913131,WBGene00021885,WBGene00021885,History: N.A.
WBGene00022485,-2.246108157,-1.98229605188698,WBGene00022485,WBGene00022485,History: N.A.
WBGene00021469,-2.241815974,-2.04292325732215,WBGene00021469,WBGene00021469,History: N.A.
WBGene00022275,-2.230862912,-1.86445763520907,WBGene00022275,WBGene00022275,History: N.A.
WBGene00009437,-2.23061161,-2.38062327746281,WBGene00009437,WBGene00009437,History: N.A.
WBGene00000857,-2.228718151,-1.81245034192958,WBGene00000857,WBGene00000857,History: N.A.
WBGene00219766,-2.2259018,-2.4262448456093,WBGene00219766,WBGene00219766,History: N.A.
WBGene00019266,-2.222541537,-2.07918055709783,WBGene00019266,WBGene00019266,History: N.A.
WBGene00021264,-2.221897539,-2.25922238666542,WBGene00021264,WBGene00021264,History: N.A.
WBGene00002222,-2.217962053,-1.69035813571856,WBGene00002222,WBGene00002222,"History: Split into F20C5.11(WBGene00303015). History of WBGene00002222: Split into ""WBGene00303015"" on 2018-03-06"
WBGene00012461,-2.212048842,-2.95391606823241,WBGene00012461,WBGene00012461,History: N.A.
WBGene00012953,-2.210303018,-1.65424775801252,WBGene00012953,WBGene00012953,History: N.A.
WBGene00020912,-2.209316329,-1.89645325709651,WBGene00020912,WBGene00020912,History: N.A.
WBGene00015601,-2.201693282,-2.21273961518713,WBGene00015601,WBGene00015601,History: N.A.
WBGene00021966,-2.199783453,-2.4717107201306,WBGene00021966,WBGene00021966,History: N.A.
WBGene00011626,-2.199741946,-1.82736118368241,WBGene00011626,WBGene00011626,History: N.A.
WBGene00044705,-2.196874802,-2.05490645279208,WBGene00044705,WBGene00044705,History: N.A.
WBGene00044220,-2.194394509,-1.91755384441693,WBGene00044220,WBGene00044220,History: N.A.
WBGene00013100,-2.193457901,-2.0726257653885,WBGene00013100,WBGene00013100,History: N.A.
WBGene00195070,-2.192103182,-2.12315037398801,WBGene00195070,WBGene00195070,History: N.A.
WBGene00010066,-2.191553735,-2.09159323545396,WBGene00010066,WBGene00010066,History: N.A.
WBGene00013755,-2.190540566,-1.40982233970744,WBGene00013755,WBGene00013755,History: N.A.
WBGene00044728,-2.190285492,-1.6404724145309,WBGene00044728,WBGene00044728,History: N.A.
WBGene00014121,-2.18610364,-2.0173819875037,WBGene00014121,WBGene00014121,History: N.A.
WBGene00011803,-2.183885707,-1.69994891426803,WBGene00011803,WBGene00011803,History: N.A.
WBGene00015371,-2.178075063,-1.33593935181212,WBGene00015371,WBGene00015371,History: N.A.
WBGene00194650,-2.177881985,-2.23014305471036,WBGene00194650,WBGene00194650,History: N.A.
WBGene00220078,-2.171343537,-1.86587607490647,WBGene00220078,WBGene00220078,History: N.A.
WBGene00021884,-2.168158442,-2.49961487691421,WBGene00021884,WBGene00021884,History: N.A.
WBGene00199724,-2.159577119,-2.25247965145155,WBGene00199724,WBGene00199724,History: N.A.
WBGene00021977,-2.158904143,-2.17843880628094,WBGene00021977,WBGene00021977,History: N.A.
WBGene00013249,-2.15220382,-1.72435368232414,WBGene00013249,WBGene00013249,History: N.A.
WBGene00012405,-2.151831739,-2.64822229069034,WBGene00012405,WBGene00012405,History: N.A.
WBGene00006925,-2.15017891,-2.75800883509493,WBGene00006925,WBGene00006925,History: N.A.
WBGene00004148,-2.149410979,-1.96730720032909,WBGene00004148,WBGene00004148,History: N.A.
WBGene00003607,-2.136980631,-1.44545366695193,WBGene00003607,WBGene00003607,History: N.A.
WBGene00194836,-2.134997896,-1.88486495681734,WBGene00194836,WBGene00194836,History: N.A.
WBGene00220205,-2.13414475,-1.84332216358866,WBGene00220205,WBGene00220205,History: N.A.
WBGene00018878,-2.12869777,-1.97085616900953,WBGene00018878,WBGene00018878,History: Renamed on 2019-05-20
WBGene00013230,-2.121309671,-2.1352722246821,WBGene00013230,WBGene00013230,History: N.A.
WBGene00008922,-2.119735292,-1.75215458852759,WBGene00008922,WBGene00008922,History: N.A.
WBGene00020397,-2.118600052,-2.53015317709724,WBGene00020397,WBGene00020397,History: N.A.
WBGene00013776,-2.117448206,-2.24353696502859,WBGene00013776,WBGene00013776,History: N.A.
WBGene00015386,-2.111279579,-2.40076808768991,WBGene00015386,WBGene00015386,History: N.A.
WBGene00021509,-2.110069867,-2.28814524490233,WBGene00021509,WBGene00021509,History: N.A.
WBGene00008351,-2.109705403,-2.04233518249266,WBGene00008351,WBGene00008351,History: N.A.
WBGene00050946,-2.107068355,-1.28796954955002,WBGene00050946,WBGene00050946,History: N.A.
WBGene00013234,-2.102956276,-2.10594954400025,WBGene00013234,WBGene00013234,History: N.A.
WBGene00018837,-2.100496889,-1.43999831508236,WBGene00018837,WBGene00018837,History: N.A.
WBGene00016880,-2.100431822,-2.02544904994543,WBGene00016880,WBGene00016880,History: N.A.
WBGene00006926,-2.096955934,-3.05704308753801,WBGene00006926,WBGene00006926,History: N.A.
WBGene00022691,-2.096072704,-1.78063826903382,WBGene00022691,WBGene00022691,History: N.A.
WBGene00009644,-2.093546123,-2.4000628003289,WBGene00009644,WBGene00009644,History: N.A.
WBGene00195023,-2.090852535,-1.98700839589392,WBGene00195023,WBGene00195023,History: N.A.
WBGene00008384,-2.088642828,-2.39321185898351,WBGene00008384,WBGene00008384,"History: Split into D1081.20(WBGene00304985). History of WBGene00008384: Split into ""WBGene00304985"" on 2019-09-26"
WBGene00016029,-2.087266954,-1.63104504255497,WBGene00016029,WBGene00016029,History: N.A.
WBGene00008782,-2.087218665,-1.4607809505496,WBGene00008782,WBGene00008782,History: N.A.
WBGene00044436,-2.08417538,-2.25655854150767,WBGene00044436,WBGene00044436,History: N.A.
WBGene00201019,-2.083096904,-1.85381944307637,WBGene00201019,WBGene00201019,History: N.A.
WBGene00020630,-2.080848755,-1.62614235926146,WBGene00020630,WBGene00020630,History: N.A.
WBGene00044637,-2.079863654,-1.76346001568076,WBGene00044637,WBGene00044637,History: N.A.
WBGene00045468,-2.066478479,-2.11856617970096,WBGene00045468,WBGene00045468,History: N.A.
WBGene00022030,-2.063515824,-2.26113208098527,WBGene00022030,WBGene00022030,History: N.A.
WBGene00045053,-2.058341592,-2.46950955021487,WBGene00045053,WBGene00045053,History: N.A.
WBGene00004321,-2.058278094,-1.75174354484648,WBGene00004321,WBGene00004321,History: Renamed on 2015-09-03
WBGene00000775,-2.056353212,-1.61822004698758,WBGene00000775,WBGene00000775,History: Renamed on 2006-01-04
WBGene00016631,-2.056025007,-2.6232205890927,WBGene00016631,WBGene00016631,History: N.A.
WBGene00018075,-2.054805701,-2.13962608139783,WBGene00018075,WBGene00018075,History: N.A.
WBGene00021244,-2.050449392,-2.12939975154407,WBGene00021244,WBGene00021244,History: N.A.
WBGene00022951,-2.050020503,-2.21693025895578,WBGene00022951,WBGene00022951,History: N.A.
WBGene00175029,-2.046381947,-2.02688601826695,WBGene00175029,WBGene00175029,History: N.A.
WBGene00014105,-2.046194249,-1.90606330818034,WBGene00014105,WBGene00014105,History: N.A.
WBGene00077772,-2.041406136,-1.91258064222975,WBGene00077772,WBGene00077772,History: N.A.
WBGene00007354,-2.03624543,-2.33399057394328,WBGene00007354,WBGene00007354,History: N.A.
WBGene00004120,-2.036019756,-1.9449092899435,WBGene00004120,WBGene00004120,History: N.A.
WBGene00013615,-2.030020287,-1.80510325603472,WBGene00013615,WBGene00013615,History: N.A.
WBGene00008051,-2.024316086,-2.12143219322079,WBGene00008051,WBGene00008051,History: N.A.
WBGene00014858,-2.02088619,-1.76035232918422,WBGene00014858,WBGene00014858,History: N.A.
WBGene00018634,-2.014325937,-1.83704196400671,WBGene00018634,WBGene00018634,History: N.A.
WBGene00001145,-2.012620561,-2.01881583781263,WBGene00001145,WBGene00001145,History: N.A.
WBGene00195022,-2.00399348,-2.0772381848774,WBGene00195022,WBGene00195022,History: N.A.
WBGene00012831,-2.001075043,-1.78866847719708,WBGene00012831,WBGene00012831,History: N.A.
WBGene00018193,-1.997401906,-2.29118413075704,WBGene00018193,WBGene00018193,History: N.A.
WBGene00020952,-1.996931471,-1.89097124712263,WBGene00020952,WBGene00020952,History: N.A.
WBGene00018304,-1.99301212,-1.80313792497187,WBGene00018304,WBGene00018304,History: N.A.
WBGene00017729,-1.992942197,-2.25487367546625,WBGene00017729,WBGene00017729,"History: Split into F22H10.11(WBGene00255607). History of WBGene00017729: Split into ""WBGene00255607"" on 2014-12-15"
WBGene00004745,-1.988455045,-1.96768163426642,WBGene00004745,WBGene00004745,History: N.A.
WBGene00008090,-1.987534502,-1.68602704706557,WBGene00008090,WBGene00008090,History: N.A.
WBGene00010779,-1.984767609,-1.41272030615904,WBGene00010779,WBGene00010779,History: N.A.
WBGene00021614,-1.982399549,-2.28560898913234,WBGene00021614,WBGene00021614,History: N.A.
WBGene00006353,-1.981531925,-1.42738057494079,WBGene00006353,WBGene00006353,History: N.A.
WBGene00016703,-1.974471849,-2.14592422217189,WBGene00016703,WBGene00016703,History: N.A.
WBGene00008536,-1.970994544,-2.54795192667795,WBGene00008536,WBGene00008536,History: N.A.
WBGene00006843,-1.970706025,-3.29330433317917,WBGene00006843,WBGene00006843,History: N.A.
WBGene00012615,-1.969116429,-2.06112626246483,WBGene00012615,WBGene00012615,History: N.A.
WBGene00021319,-1.963418483,-1.75098831125545,WBGene00021319,WBGene00021319,History: N.A.
WBGene00021654,-1.963113433,-2.3419352190082,WBGene00021654,WBGene00021654,History: N.A.
WBGene00012898,-1.954118025,-1.46953537940764,WBGene00012898,WBGene00012898,"History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
WBGene00003600,-1.95290651,-1.06147151219945,WBGene00003600,WBGene00003600,History: N.A.
WBGene00013859,-1.952884757,-1.94231944424865,WBGene00013859,WBGene00013859,History: N.A.
WBGene00009161,-1.948487543,-1.89990934273026,WBGene00009161,WBGene00009161,History: N.A.
WBGene00013620,-1.94231825,-1.76335478080331,WBGene00013620,WBGene00013620,History: N.A.
WBGene00016072,-1.941503256,-1.86340656702224,WBGene00016072,WBGene00016072,History: N.A.
WBGene00013321,-1.940937602,-1.79526387352979,WBGene00013321,WBGene00013321,History: N.A.
WBGene00195024,-1.937720512,-1.9976410186134,WBGene00195024,WBGene00195024,History: N.A.
WBGene00017571,-1.937717729,-1.14991099915467,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00008929,-1.935683589,-1.71591138554382,WBGene00008929,WBGene00008929,History: N.A.
WBGene00023451,-1.935441076,-1.605441848832,WBGene00023451,WBGene00023451,History: N.A.
WBGene00198215,-1.934292851,-2.41383003684842,WBGene00198215,WBGene00198215,History: N.A.
WBGene00044038,-1.932974416,-2.24875387602205,WBGene00044038,WBGene00044038,History: N.A.
WBGene00012755,-1.929081143,-2.3006921220664,WBGene00012755,WBGene00012755,History: N.A.
WBGene00000207,-1.927405658,-2.43704234700971,WBGene00000207,WBGene00000207,History: N.A.
WBGene00009453,-1.923665233,-1.83417520549261,WBGene00009453,WBGene00009453,History: N.A.
WBGene00015796,-1.921899984,-1.96676687370897,WBGene00015796,WBGene00015796,History: N.A.
WBGene00050935,-1.921703887,-1.65314991568391,WBGene00050935,WBGene00050935,History: N.A.
WBGene00011497,-1.915777257,-1.48331808702999,WBGene00011497,WBGene00011497,History: N.A.
WBGene00011757,-1.915151475,-2.00655320688184,WBGene00011757,WBGene00011757,History: N.A.
WBGene00007899,-1.914979579,-2.60022920726889,WBGene00007899,WBGene00007899,History: N.A.
WBGene00018690,-1.914901227,-1.79415375383165,WBGene00018690,WBGene00018690,History: N.A.
WBGene00015647,-1.911048754,-2.02601835941421,WBGene00015647,WBGene00015647,History: N.A.
WBGene00077558,-1.910789762,-2.11164394894286,WBGene00077558,WBGene00077558,History: N.A.
WBGene00020753,-1.909324918,-2.38027144910366,WBGene00020753,WBGene00020753,History: N.A.
WBGene00009846,-1.905808074,-1.57369563799355,WBGene00009846,WBGene00009846,History: N.A.
WBGene00001583,-1.901723095,-1.57798241457037,WBGene00001583,WBGene00001583,History: N.A.
WBGene00219758,-1.897048572,-1.82076885712662,WBGene00219758,WBGene00219758,History: N.A.
WBGene00018965,-1.895336091,-2.58641370923736,WBGene00018965,WBGene00018965,History: N.A.
WBGene00016985,-1.89517347,-1.25963876152618,WBGene00016985,WBGene00016985,History: N.A.
WBGene00019517,-1.894717602,-2.08667702626292,WBGene00019517,WBGene00019517,History: N.A.
WBGene00002977,-1.892545172,-1.67961739322477,WBGene00002977,WBGene00002977,History: N.A.
WBGene00022435,-1.884389997,-2.20487993601306,WBGene00022435,WBGene00022435,History: Renamed on 2016-04-26
WBGene00018807,-1.883922605,-1.60275302061982,WBGene00018807,WBGene00018807,History: N.A.
