# Supplementary File 3,Sheet 4: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00009889,-3.54851329240551,WBGene00009889,WBGene00009889,History: N.A.
WBGene00043990,-3.53614675920273,WBGene00043990,WBGene00043990,History: N.A.
WBGene00021817,-3.53203262269193,WBGene00021817,WBGene00021817,History: N.A.
WBGene00009081,-3.53059322052871,WBGene00009081,WBGene00009081,History: N.A.
WBGene00021079,-3.52621149753735,WBGene00021079,WBGene00021079,History: N.A.
WBGene00007926,-3.5226256364011,WBGene00007926,WBGene00007926,History: N.A.
WBGene00014233,-3.52198548377139,WBGene00014233,WBGene00014233,History: N.A.
WBGene00016880,-3.51775693081479,WBGene00016880,WBGene00016880,History: N.A.
WBGene00020451,-3.51561834385469,WBGene00020451,WBGene00020451,History: N.A.
WBGene00015407,-3.51001277925475,WBGene00015407,WBGene00015407,History: N.A.
WBGene00220089,-3.5047754813038,WBGene00220089,WBGene00220089,History: N.A.
WBGene00021039,-3.50370743482814,WBGene00021039,WBGene00021039,"History: Split into W05F2.8(WBGene00195045). History of WBGene00021039: Split into ""WBGene00195045"" on 2010-03-10"
WBGene00011971,-3.49604546716218,WBGene00011971,WBGene00011971,History: N.A.
WBGene00044504,-3.49048411923114,WBGene00044504,WBGene00044504,History: N.A.
WBGene00018929,-3.48892139529804,WBGene00018929,WBGene00018929,History: N.A.
WBGene00021976,-3.47130447433143,WBGene00021976,WBGene00021976,History: N.A.
WBGene00021458,-3.4692620073601,WBGene00021458,WBGene00021458,History: N.A.
WBGene00022642,-3.46870168688413,WBGene00022642,WBGene00022642,History: N.A.
WBGene00005387,-3.4613986567159,WBGene00005387,WBGene00005387,History: N.A.
WBGene00009917,-3.46097210462721,WBGene00009917,WBGene00009917,History: N.A.
WBGene00009495,-3.4562842273736,WBGene00009495,WBGene00009495,History: N.A.
WBGene00020486,-3.45426366643022,WBGene00020486,WBGene00020486,History: N.A.
WBGene00018933,-3.45346589757873,WBGene00018933,WBGene00018933,History: N.A.
WBGene00007213,-3.45252091036528,WBGene00007213,WBGene00007213,History: N.A.
WBGene00013613,-3.44786976271523,WBGene00013613,WBGene00013613,History: N.A.
WBGene00007153,-3.44429668238281,WBGene00007153,WBGene00007153,History: N.A.
WBGene00007076,-3.43417867238794,WBGene00007076,WBGene00007076,History: N.A.
WBGene00194681,-3.43297285633005,WBGene00194681,WBGene00194681,History: N.A.
WBGene00022497,-3.42817335288045,WBGene00022497,WBGene00022497,History: N.A.
WBGene00003090,-3.42731341217845,WBGene00003090,WBGene00003090,History: N.A.
WBGene00007941,-3.4208628364325,WBGene00007941,WBGene00007941,History: N.A.
WBGene00044414,-3.41718302515686,WBGene00044414,WBGene00044414,History: N.A.
WBGene00021547,-3.41436658005337,WBGene00021547,WBGene00021547,History: N.A.
WBGene00015111,-3.40212801879285,WBGene00015111,WBGene00015111,History: N.A.
WBGene00020256,-3.39863421754688,WBGene00020256,WBGene00020256,History: N.A.
WBGene00022298,-3.39778147135138,WBGene00022298,WBGene00022298,History: N.A.
WBGene00008353,-3.39393108653419,WBGene00008353,WBGene00008353,History: N.A.
WBGene00050929,-3.37887062527421,WBGene00050929,WBGene00050929,History: N.A.
WBGene00009558,-3.37718683990555,WBGene00009558,WBGene00009558,History: N.A.
WBGene00000216,-3.3719669164238,WBGene00000216,WBGene00000216,History: N.A.
WBGene00012710,-3.36835853542697,WBGene00012710,WBGene00012710,History: N.A.
WBGene00022311,-3.36664096379117,WBGene00022311,WBGene00022311,History: N.A.
WBGene00011626,-3.36503753065859,WBGene00011626,WBGene00011626,History: N.A.
WBGene00013773,-3.36128082255574,WBGene00013773,WBGene00013773,History: N.A.
WBGene00012699,-3.34866796731526,WBGene00012699,WBGene00012699,History: N.A.
WBGene00011672,-3.33093360082132,WBGene00011672,WBGene00011672,History: N.A.
WBGene00008728,-3.32905905598342,WBGene00008728,WBGene00008728,History: N.A.
WBGene00000982,-3.32552017301934,WBGene00000982,WBGene00000982,History: N.A.
WBGene00013429,-3.32436764304339,WBGene00013429,WBGene00013429,History: N.A.
WBGene00013563,-3.30773657880751,WBGene00013563,WBGene00013563,History: N.A.
WBGene00000214,-3.30317669176667,WBGene00000214,WBGene00000214,History: N.A.
WBGene00043989,-3.29768992380497,WBGene00043989,WBGene00043989,History: N.A.
WBGene00015735,-3.29019007341885,WBGene00015735,WBGene00015735,History: Renamed on 2012-08-29
WBGene00011777,-3.28970849652943,WBGene00011777,WBGene00011777,History: N.A.
WBGene00022225,-3.27888783109504,WBGene00022225,WBGene00022225,History: N.A.
WBGene00019159,-3.27679306520616,WBGene00019159,WBGene00019159,History: N.A.
WBGene00195034,-3.27492621695672,WBGene00195034,WBGene00195034,History: N.A.
WBGene00008945,-3.26212443043338,WBGene00008945,WBGene00008945,History: N.A.
WBGene00021096,-3.25566213259276,WBGene00021096,WBGene00021096,History: N.A.
WBGene00000819,-3.23905663397951,WBGene00000819,WBGene00000819,History: N.A.
WBGene00009020,-3.22798707235127,WBGene00009020,WBGene00009020,History: N.A.
WBGene00021790,-3.2252951837389,WBGene00021790,WBGene00021790,History: N.A.
WBGene00017979,-3.22300124916899,WBGene00017979,WBGene00017979,History: N.A.
WBGene00001638,-3.22136435953985,WBGene00001638,WBGene00001638,History: N.A.
WBGene00000959,-3.2203347800947,WBGene00000959,WBGene00000959,History: N.A.
WBGene00022843,-3.21943273081724,WBGene00022843,WBGene00022843,History: N.A.
WBGene00007119,-3.21023615046671,WBGene00007119,WBGene00007119,History: N.A.
WBGene00006784,-3.20555765397969,WBGene00006784,WBGene00006784,History: N.A.
WBGene00018804,-3.20537000213087,WBGene00018804,WBGene00018804,History: N.A.
WBGene00014944,-3.20486667472764,WBGene00014944,WBGene00014944,History: N.A.
WBGene00012096,-3.20411694671383,WBGene00012096,WBGene00012096,History: N.A.
WBGene00007453,-3.19918242309154,WBGene00007453,WBGene00007453,History: N.A.
WBGene00013009,-3.19791332772017,WBGene00013009,WBGene00013009,History: N.A.
WBGene00006962,-3.19681786676121,WBGene00006962,WBGene00006962,History: N.A.
WBGene00021301,-3.19653712348693,WBGene00021301,WBGene00021301,History: N.A.
WBGene00012570,-3.19538531598795,WBGene00012570,WBGene00012570,History: N.A.
WBGene00219553,-3.18560406374472,WBGene00219553,WBGene00219553,History: N.A.
WBGene00022682,-3.18389988907294,WBGene00022682,WBGene00022682,History: N.A.
WBGene00006929,-3.17902742137553,WBGene00006929,WBGene00006929,History: N.A.
WBGene00008986,-3.17228903150344,WBGene00008986,WBGene00008986,History: N.A.
WBGene00021260,-3.16437457977586,WBGene00021260,WBGene00021260,History: N.A.
WBGene00000535,-3.15496718583109,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00011809,-3.15043000431917,WBGene00011809,WBGene00011809,"History: Split into T16G12.13(WBGene00306001). History of WBGene00011809: Split into ""WBGene00306001"" on 2020-01-21"
WBGene00009468,-3.14358117388093,WBGene00009468,WBGene00009468,History: N.A.
WBGene00013509,-3.14334754567137,WBGene00013509,WBGene00013509,History: N.A.
WBGene00003091,-3.1421732747814,WBGene00003091,WBGene00003091,History: N.A.
WBGene00010585,-3.13870612994014,WBGene00010585,WBGene00010585,History: N.A.
WBGene00017900,-3.13164914173446,WBGene00017900,WBGene00017900,History: N.A.
WBGene00017533,-3.12841987549965,WBGene00017533,WBGene00017533,History: N.A.
WBGene00219206,-3.1282551902281,WBGene00219206,WBGene00219206,History: N.A.
WBGene00018634,-3.12120570614597,WBGene00018634,WBGene00018634,History: N.A.
WBGene00000518,-3.1195846194911,WBGene00000518,WBGene00000518,History: N.A.
WBGene00012290,-3.11741528301904,WBGene00012290,WBGene00012290,History: N.A.
