# Supplementary File 5,Sheet 13: mRNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00017851,5.49917695245228,WBGene00017851,WBGene00017851,History: N.A.
WBGene00009471,5.49864972113006,WBGene00009471,WBGene00009471,History: N.A.
WBGene00012357,5.47835649794733,WBGene00012357,WBGene00012357,History: N.A.
WBGene00012207,5.47757329305843,WBGene00012207,WBGene00012207,History: N.A.
WBGene00021110,5.4709857237584,WBGene00021110,WBGene00021110,History: N.A.
WBGene00044273,5.4648430798788,WBGene00044273,WBGene00044273,History: N.A.
WBGene00044274,5.4648430798788,WBGene00044274,WBGene00044274,History: N.A.
WBGene00015688,5.4632558777465,WBGene00015688,WBGene00015688,History: N.A.
WBGene00012827,5.45982065223279,WBGene00012827,WBGene00012827,History: N.A.
WBGene00138711,5.45496434977982,WBGene00138711,WBGene00138711,History: N.A.
WBGene00006051,5.45297200154576,WBGene00006051,WBGene00006051,History: N.A.
WBGene00008950,5.4510746500463,WBGene00008950,WBGene00008950,History: N.A.
WBGene00017386,5.44469163001893,WBGene00017386,WBGene00017386,History: N.A.
WBGene00003425,5.42221992194083,WBGene00003425,WBGene00003425,History: N.A.
WBGene00013858,5.41887459544881,WBGene00013858,WBGene00013858,History: N.A.
WBGene00009079,5.41744490812646,WBGene00009079,WBGene00009079,History: N.A.
WBGene00016288,5.41642316176833,WBGene00016288,WBGene00016288,History: N.A.
WBGene00013473,5.41636182984217,WBGene00013473,WBGene00013473,History: N.A.
WBGene00018631,5.41574056566762,WBGene00018631,WBGene00018631,History: N.A.
WBGene00008154,5.41516416328237,WBGene00008154,WBGene00008154,History: N.A.
WBGene00007308,5.41418054470956,WBGene00007308,WBGene00007308,History: N.A.
WBGene00012926,5.41395612275384,WBGene00012926,WBGene00012926,History: N.A.
WBGene00009938,5.40719445742591,WBGene00009938,WBGene00009938,History: N.A.
WBGene00003466,5.40273996886645,WBGene00003466,WBGene00003466,History: N.A.
WBGene00016765,5.4008893172035,WBGene00016765,WBGene00016765,History: N.A.
WBGene00004962,5.39895179679715,WBGene00004962,WBGene00004962,History: N.A.
WBGene00019534,5.39831749060434,WBGene00019534,WBGene00019534,History: N.A.
WBGene00003426,5.39737056240223,WBGene00003426,WBGene00003426,History: N.A.
WBGene00009509,5.38809955771041,WBGene00009509,WBGene00009509,History: N.A.
WBGene00019216,5.38381309538427,WBGene00019216,WBGene00019216,History: N.A.
WBGene00020860,5.38312915779928,WBGene00020860,WBGene00020860,History: N.A.
WBGene00044272,5.38178425764196,WBGene00044272,WBGene00044272,History: N.A.
WBGene00016358,5.3800088213498,WBGene00016358,WBGene00016358,History: N.A.
WBGene00013474,5.37868279310326,WBGene00013474,WBGene00013474,History: N.A.
WBGene00045306,5.37398682419216,WBGene00045306,WBGene00045306,History: N.A.
WBGene00022754,5.36666524349394,WBGene00022754,WBGene00022754,History: N.A.
WBGene00017056,5.36609742175607,WBGene00017056,WBGene00017056,History: N.A.
WBGene00007888,5.36470811537763,WBGene00007888,WBGene00007888,History: N.A.
WBGene00044298,5.36470811537763,WBGene00044298,WBGene00044298,History: N.A.
WBGene00010324,5.36209728974681,WBGene00010324,WBGene00010324,"History: Split into F59C6.14(WBGene00044792). History of WBGene00010324: Split into ""WBGene00044792"" on 2006-03-20"
WBGene00010366,5.35583166895959,WBGene00010366,WBGene00010366,History: N.A.
WBGene00022617,5.35405284095678,WBGene00022617,WBGene00022617,History: N.A.
WBGene00003467,5.35287025527875,WBGene00003467,WBGene00003467,History: N.A.
WBGene00012115,5.34984320296592,WBGene00012115,WBGene00012115,History: N.A.
WBGene00010574,5.34618019396119,WBGene00010574,WBGene00010574,History: N.A.
WBGene00006038,5.3436714362129,WBGene00006038,WBGene00006038,History: N.A.
WBGene00017559,5.34295767887503,WBGene00017559,WBGene00017559,History: N.A.
WBGene00019810,5.34127622654139,WBGene00019810,WBGene00019810,History: N.A.
WBGene00003906,5.34127622654139,WBGene00003906,WBGene00003906,History: N.A.
WBGene00020414,5.34009695190594,WBGene00020414,WBGene00020414,History: N.A.
WBGene00011895,5.33737912228329,WBGene00011895,WBGene00011895,History: N.A.
WBGene00012040,5.33305802856004,WBGene00012040,WBGene00012040,History: N.A.
WBGene00019081,5.3316965484851,WBGene00019081,WBGene00019081,History: N.A.
WBGene00020042,5.33105192236586,WBGene00020042,WBGene00020042,History: N.A.
WBGene00015032,5.32995633881436,WBGene00015032,WBGene00015032,History: N.A.
WBGene00017802,5.32268438109084,WBGene00017802,WBGene00017802,History: N.A.
WBGene00015917,5.32076686008867,WBGene00015917,WBGene00015917,History: N.A.
WBGene00003435,5.31471088413954,WBGene00003435,WBGene00003435,History: N.A.
WBGene00014156,5.31242711207644,WBGene00014156,WBGene00014156,History: N.A.
WBGene00020987,5.30283262390585,WBGene00020987,WBGene00020987,History: N.A.
WBGene00021996,5.30060542713454,WBGene00021996,WBGene00021996,History: N.A.
WBGene00008590,5.3001359249767,WBGene00008590,WBGene00008590,History: N.A.
WBGene00013700,5.29737880951549,WBGene00013700,WBGene00013700,History: N.A.
WBGene00001074,5.29625721285305,WBGene00001074,WBGene00001074,History: N.A.
WBGene00015929,5.29171148763876,WBGene00015929,WBGene00015929,History: N.A.
WBGene00022890,5.28906282494787,WBGene00022890,WBGene00022890,History: N.A.
WBGene00018528,5.28368701581102,WBGene00018528,WBGene00018528,History: N.A.
WBGene00004120,5.27858160724773,WBGene00004120,WBGene00004120,History: N.A.
WBGene00013586,5.27638110331387,WBGene00013586,WBGene00013586,History: N.A.
WBGene00044062,5.26393218617273,WBGene00044062,WBGene00044062,History: Renamed on 2010-03-26
WBGene00014836,5.26210705024813,WBGene00014836,WBGene00014836,History: N.A.
WBGene00016447,5.25617015597511,WBGene00016447,WBGene00016447,History: N.A.
WBGene00003434,5.25230077581218,WBGene00003434,WBGene00003434,History: N.A.
WBGene00011214,5.25213407254212,WBGene00011214,WBGene00011214,History: N.A.
WBGene00003429,5.25075917619248,WBGene00003429,WBGene00003429,History: N.A.
WBGene00018487,5.24595845512801,WBGene00018487,WBGene00018487,History: N.A.
WBGene00020713,5.2388834771779,WBGene00020713,WBGene00020713,History: N.A.
WBGene00003463,5.2382637962575,WBGene00003463,WBGene00003463,History: N.A.
WBGene00015193,5.23453952426023,WBGene00015193,WBGene00015193,History: N.A.
WBGene00018498,5.23373700914489,WBGene00018498,WBGene00018498,History: N.A.
WBGene00013526,5.22467500391021,WBGene00013526,WBGene00013526,History: N.A.
WBGene00015051,5.22331235162757,WBGene00015051,WBGene00015051,History: N.A.
WBGene00007740,5.22142766926451,WBGene00007740,WBGene00007740,History: N.A.
WBGene00020840,5.21972669635844,WBGene00020840,WBGene00020840,History: N.A.
WBGene00013085,5.21162366580648,WBGene00013085,WBGene00013085,History: N.A.
WBGene00235281,5.20753698104188,WBGene00235281,WBGene00235281,History: N.A.
WBGene00021878,5.20475494334926,WBGene00021878,WBGene00021878,History: N.A.
WBGene00019372,5.20117767631167,WBGene00019372,WBGene00019372,History: N.A.
WBGene00044911,5.20046189996187,WBGene00044911,WBGene00044911,History: N.A.
WBGene00022002,5.19895500597984,WBGene00022002,WBGene00022002,History: N.A.
