# Supplementary File 3,Sheet 2. Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00002088,-2.23822433912193,WBGene00002088,WBGene00002088,History: N.A.
WBGene00220205,-2.23768089991085,WBGene00220205,WBGene00220205,History: N.A.
WBGene00005387,-2.23407429357758,WBGene00005387,WBGene00005387,History: N.A.
WBGene00018671,-2.23336282640331,WBGene00018671,WBGene00018671,History: N.A.
WBGene00012227,-2.23300289918456,WBGene00012227,WBGene00012227,History: N.A.
WBGene00018768,-2.23206302042329,WBGene00018768,WBGene00018768,History: N.A.
WBGene00019905,-2.22575665903558,WBGene00019905,WBGene00019905,History: N.A.
WBGene00011365,-2.22335384852712,WBGene00011365,WBGene00011365,History: N.A.
WBGene00008353,-2.21112716560938,WBGene00008353,WBGene00008353,History: N.A.
WBGene00021319,-2.19810653278719,WBGene00021319,WBGene00021319,History: N.A.
WBGene00220011,-2.19305744985938,WBGene00220011,WBGene00220011,History: N.A.
WBGene00010703,-2.18242657859636,WBGene00010703,WBGene00010703,History: N.A.
WBGene00018204,-2.18204927160185,WBGene00018204,WBGene00018204,History: N.A.
WBGene00022497,-2.17694761754485,WBGene00022497,WBGene00022497,History: N.A.
WBGene00009437,-2.16926295957375,WBGene00009437,WBGene00009437,History: N.A.
WBGene00012238,-2.16875570796295,WBGene00012238,WBGene00012238,History: N.A.
WBGene00012759,-2.16618668101992,WBGene00012759,WBGene00012759,History: N.A.
WBGene00009558,-2.16554536607882,WBGene00009558,WBGene00009558,History: N.A.
WBGene00013773,-2.16028620046684,WBGene00013773,WBGene00013773,History: N.A.
WBGene00044268,-2.15841123210842,WBGene00044268,WBGene00044268,History: N.A.
WBGene00019159,-2.15385267329621,WBGene00019159,WBGene00019159,History: N.A.
WBGene00020450,-2.15259327524091,WBGene00020450,WBGene00020450,History: N.A.
WBGene00008728,-2.15244190569363,WBGene00008728,WBGene00008728,History: N.A.
WBGene00017423,-2.14433071115266,WBGene00017423,WBGene00017423,History: N.A.
WBGene00000207,-2.14229222987479,WBGene00000207,WBGene00000207,History: N.A.
WBGene00021079,-2.14132967234994,WBGene00021079,WBGene00021079,History: N.A.
WBGene00011591,-2.13804651298728,WBGene00011591,WBGene00011591,History: N.A.
WBGene00007899,-2.13685050900707,WBGene00007899,WBGene00007899,History: N.A.
WBGene00006640,-2.13454134218652,WBGene00006640,WBGene00006640,History: N.A.
WBGene00018436,-2.1342746122191,WBGene00018436,WBGene00018436,"History: Split into F45C12.17(WBGene00269388). History of WBGene00018436: Split into ""WBGene00269388"" on 2016-02-18"
WBGene00018577,-2.13402894798185,WBGene00018577,WBGene00018577,History: N.A.
WBGene00196365,-2.13006740617327,WBGene00196365,WBGene00196365,History: N.A.
WBGene00007855,-2.12778700203309,WBGene00007855,WBGene00007855,History: N.A.
WBGene00020793,-2.12679003122762,WBGene00020793,WBGene00020793,History: N.A.
WBGene00009697,-2.1251150871231,WBGene00009697,WBGene00009697,History: N.A.
WBGene00002246,-2.12052750293816,WBGene00002246,WBGene00002246,History: N.A.
WBGene00000294,-2.11134035265045,WBGene00000294,WBGene00000294,History: N.A.
WBGene00206391,-2.10969555800882,WBGene00206391,WBGene00206391,History: N.A.
WBGene00022745,-2.10718893130756,WBGene00022745,WBGene00022745,History: N.A.
WBGene00021505,-2.10618093015953,WBGene00021505,WBGene00021505,History: N.A.
WBGene00021790,-2.10143766215104,WBGene00021790,WBGene00021790,History: N.A.
WBGene00018704,-2.10138100484463,WBGene00018704,WBGene00018704,History: N.A.
WBGene00007165,-2.09470502120272,WBGene00007165,WBGene00007165,History: N.A.
WBGene00018663,-2.09418804278348,WBGene00018663,WBGene00018663,History: N.A.
WBGene00023209,-2.09378244494698,WBGene00023209,WBGene00023209,History: N.A.
WBGene00015115,-2.0919468204863,WBGene00015115,WBGene00015115,History: N.A.
WBGene00008527,-2.09084724426922,WBGene00008527,WBGene00008527,History: N.A.
WBGene00021678,-2.08959772185354,WBGene00021678,WBGene00021678,History: N.A.
WBGene00020756,-2.08572400890996,WBGene00020756,WBGene00020756,History: N.A.
WBGene00005903,-2.08570715600921,WBGene00005903,WBGene00005903,History: N.A.
WBGene00011388,-2.07524300531751,WBGene00011388,WBGene00011388,History: N.A.
WBGene00018804,-2.07487876982241,WBGene00018804,WBGene00018804,History: N.A.
WBGene00018075,-2.07258452327689,WBGene00018075,WBGene00018075,History: N.A.
WBGene00021654,-2.06899739484586,WBGene00021654,WBGene00021654,History: N.A.
WBGene00017252,-2.06506158677987,WBGene00017252,WBGene00017252,History: Renamed on 2005-12-13
WBGene00016264,-2.06432032282466,WBGene00016264,WBGene00016264,History: N.A.
WBGene00010690,-2.05119962283757,WBGene00010690,WBGene00010690,History: N.A.
WBGene00003600,-2.04667405459595,WBGene00003600,WBGene00003600,History: N.A.
WBGene00007395,-2.04575551318039,WBGene00007395,WBGene00007395,History: N.A.
WBGene00018770,-2.04507036767377,WBGene00018770,,History: Killed on 2018-11-14. Remark: no evidence and overlaps gene on opposite strand
WBGene00020797,-2.04436212369886,WBGene00020797,WBGene00020797,History: N.A.
WBGene00010111,-2.04088184605685,WBGene00010111,WBGene00010111,History: N.A.
WBGene00013623,-2.04070000530585,WBGene00013623,WBGene00013623,History: N.A.
WBGene00013233,-2.03911896224994,WBGene00013233,WBGene00013233,History: Renamed on 2005-12-13
WBGene00008690,-2.03817437845054,WBGene00008690,WBGene00008690,History: N.A.
WBGene00021835,-2.03810999076322,WBGene00021835,WBGene00021835,History: N.A.
WBGene00011465,-2.03588389685524,WBGene00011465,WBGene00011465,History: N.A.
WBGene00022555,-2.03151902958179,WBGene00022555,WBGene00022555,History: N.A.
WBGene00017419,-2.03068610721526,WBGene00017419,WBGene00017419,History: N.A.
WBGene00015407,-2.02753192418837,WBGene00015407,WBGene00015407,History: N.A.
WBGene00007771,-2.02293729628891,WBGene00007771,WBGene00007771,History: N.A.
WBGene00016346,-2.02194700582983,WBGene00016346,WBGene00016346,History: N.A.
WBGene00014106,-2.01639528589065,WBGene00014106,WBGene00014106,"History: Split into ZK856.18(WBGene00194912). History of WBGene00014106: Split into ""WBGene00194912"" on 2010-01-20"
WBGene00013563,-2.01465110630611,WBGene00013563,WBGene00013563,History: N.A.
WBGene00019589,-2.01065402777647,WBGene00019589,WBGene00019589,"History: Split into K09F6.15(WBGene00271744). History of WBGene00019589: Split into ""WBGene00271744"" on 2017-06-29"
WBGene00012854,-2.00450995711141,WBGene00012854,WBGene00012854,History: N.A.
