# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00009706,3.15501131508243,WBGene00009706,WBGene00009706,History: N.A.
WBGene00016534,3.15471443093224,WBGene00016534,WBGene00016534,History: N.A.
WBGene00007773,3.15268012356758,WBGene00007773,WBGene00007773,History: N.A.
WBGene00016346,3.14546145505672,WBGene00016346,WBGene00016346,History: N.A.
WBGene00009862,3.14270337726382,WBGene00009862,WBGene00009862,History: N.A.
WBGene00016951,3.13537824628391,WBGene00016951,WBGene00016951,History: N.A.
WBGene00014822,3.12740054630072,WBGene00014822,WBGene00014822,History: N.A.
WBGene00009309,3.12175599170162,WBGene00009309,WBGene00009309,History: N.A.
WBGene00000675,3.12057299532127,WBGene00000675,WBGene00000675,History: N.A.
WBGene00011153,3.11443496611012,WBGene00011153,WBGene00011153,History: N.A.
WBGene00017532,3.11274652544886,WBGene00017532,WBGene00017532,History: N.A.
WBGene00020304,3.11072096759552,WBGene00020304,WBGene00020304,History: N.A.
WBGene00020473,3.109451825421,WBGene00020473,WBGene00020473,History: N.A.
WBGene00011262,3.10364935845188,WBGene00011262,WBGene00011262,History: N.A.
WBGene00020434,3.09746969577093,WBGene00020434,WBGene00020434,History: N.A.
WBGene00016086,3.09334143595045,WBGene00016086,WBGene00219374,"History: Merged into ""WBGene00219374"" on 2018-11-14"
WBGene00017933,3.09293146332554,WBGene00017933,WBGene00017933,History: N.A.
WBGene00022163,3.06564460128023,WBGene00022163,WBGene00022163,History: N.A.
WBGene00006925,3.0634961607804,WBGene00006925,WBGene00006925,History: N.A.
WBGene00021656,3.05314396438888,WBGene00021656,WBGene00021656,History: N.A.
WBGene00011172,3.04601213646167,WBGene00011172,WBGene00011172,History: N.A.
WBGene00019672,3.03666750153663,WBGene00019672,WBGene00019672,History: N.A.
WBGene00015229,3.03423099433873,WBGene00015229,WBGene00015229,History: N.A.
WBGene00011152,3.03249546384831,WBGene00011152,WBGene00011152,History: N.A.
WBGene00016485,3.02776667185003,WBGene00016485,WBGene00016485,History: N.A.
WBGene00015236,3.01759882234268,WBGene00015236,WBGene00015236,History: N.A.
WBGene00018455,3.01504342751422,WBGene00018455,WBGene00018455,History: N.A.
WBGene00011342,3.0102903064412,WBGene00011342,WBGene00011342,History: N.A.
WBGene00044149,3.00627378660118,WBGene00044149,WBGene00044149,"History: Split into T24D5.11(WBGene00219279). History of WBGene00044149: Split into ""WBGene00219279"" on 2011-10-03"
WBGene00021730,2.99431873662616,WBGene00021730,WBGene00021730,History: N.A.
WBGene00009897,2.9778349137301,WBGene00009897,WBGene00009897,History: N.A.
WBGene00011993,2.97573323223428,WBGene00011993,WBGene00011993,History: N.A.
WBGene00012492,2.97367084089662,WBGene00012492,WBGene00012492,History: N.A.
WBGene00019569,2.97208906899827,WBGene00019569,WBGene00019569,History: N.A.
WBGene00019989,2.96757343132087,WBGene00019989,WBGene00019989,History: N.A.
WBGene00219218,2.96615224605155,WBGene00219218,WBGene00219218,History: N.A.
WBGene00011164,2.96450537237404,WBGene00011164,WBGene00011164,History: N.A.
WBGene00018235,2.95853887022176,WBGene00018235,WBGene00018235,History: N.A.
WBGene00014516,2.95607075950348,WBGene00014516,WBGene00014516,History: N.A.
WBGene00011690,2.95490260209436,WBGene00011690,WBGene00011690,History: N.A.
WBGene00016070,2.95326191853542,WBGene00016070,WBGene00016070,History: N.A.
WBGene00009960,2.93716330351349,WBGene00009960,WBGene00009960,History: N.A.
WBGene00019795,2.93508466736139,WBGene00019795,WBGene00019795,"History: Split into M151.9(WBGene00219238). History of WBGene00019795: Split into ""WBGene00219238"" on 2011-09-19"
WBGene00008537,2.92965016271561,WBGene00008537,WBGene00008537,History: N.A.
WBGene00021713,2.92927043142178,WBGene00021713,WBGene00021713,History: N.A.
WBGene00011689,2.92663922314898,WBGene00011689,WBGene00011689,History: N.A.
WBGene00008086,2.92556397363966,WBGene00008086,WBGene00008086,History: N.A.
WBGene00017015,2.91258298925281,WBGene00017015,WBGene00017015,"History: Split into D1014.13(WBGene00303233). History of WBGene00017015: Split into ""WBGene00303233"" on 2018-05-16"
WBGene00021607,2.91243442733161,WBGene00021607,WBGene00021607,History: N.A.
WBGene00003410,2.9073700492477,WBGene00003410,WBGene00003410,History: N.A.
WBGene00017930,2.90722023569829,WBGene00017930,WBGene00017930,History: N.A.
WBGene00002088,2.90631287389766,WBGene00002088,WBGene00002088,History: N.A.
WBGene00006619,2.90595666348383,WBGene00006619,WBGene00006619,History: N.A.
WBGene00016230,2.87027107032584,WBGene00016230,WBGene00016230,History: N.A.
WBGene00021186,2.84514788751038,WBGene00021186,WBGene00021186,History: N.A.
