# Supplementary File 3,Sheet 13: Small RNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00200898,1.06089344731569,WBGene00200898,WBGene00200898,History: N.A.
WBGene00235159,1.05971078385802,WBGene00235159,WBGene00235159,History: N.A.
WBGene00016621,1.05117649226521,WBGene00016621,WBGene00016621,History: N.A.
WBGene00021014,1.0503511238299,WBGene00021014,WBGene00021014,History: N.A.
WBGene00000479,1.04883470117678,WBGene00000479,WBGene00000479,History: N.A.
WBGene00004702,1.04809414596936,WBGene00004702,WBGene00004702,History: N.A.
WBGene00008169,1.04764788193073,WBGene00008169,WBGene00008169,History: N.A.
WBGene00017733,1.04445325609192,WBGene00017733,WBGene00017733,History: N.A.
WBGene00001513,1.04442690781602,WBGene00001513,WBGene00001513,History: N.A.
WBGene00197243,1.03856575406151,WBGene00197243,WBGene00197243,History: N.A.
WBGene00021882,1.03796813858132,WBGene00021882,WBGene00021882,History: N.A.
WBGene00185067,1.03559344162084,WBGene00185067,WBGene00185067,History: N.A.
WBGene00012208,1.03129028126002,WBGene00012208,WBGene00012208,History: N.A.
WBGene00020091,1.03112123985656,WBGene00020091,WBGene00020091,History: N.A.
WBGene00016811,1.03099014045074,WBGene00016811,WBGene00016811,History: N.A.
WBGene00007991,1.02689221260607,WBGene00007991,WBGene00007991,History: N.A.
WBGene00017812,1.02379381145484,WBGene00017812,WBGene00017811,"History: Merged into ""WBGene00017811"" on 2018-11-14"
WBGene00006385,1.02116300712939,WBGene00006385,WBGene00006385,History: N.A.
WBGene00003230,1.02116058925754,WBGene00003230,WBGene00003230,History: N.A.
WBGene00010608,1.02016169296781,WBGene00010608,WBGene00010608,"History: Split into K07A1.17(WBGene00044987). History of WBGene00010608: Split into ""WBGene00044987"" on 2006-09-04"
WBGene00015102,1.01482738890322,WBGene00015102,WBGene00015102,History: N.A.
WBGene00006809,1.01281892325269,WBGene00006809,WBGene00006809,History: N.A.
WBGene00021082,1.01245916111964,WBGene00021082,WBGene00021082,History: N.A.
WBGene00013030,1.01220649236076,WBGene00013030,WBGene00013030,History: N.A.
WBGene00006537,1.01071029230313,WBGene00006537,WBGene00006537,History: N.A.
WBGene00196798,1.01043534731647,WBGene00196798,WBGene00196798,History: N.A.
WBGene00012376,1.00963996477269,WBGene00012376,WBGene00012376,History: N.A.
WBGene00003083,1.00714587508459,WBGene00003083,WBGene00003083,History: N.A.
WBGene00018665,1.00655236788903,WBGene00018665,WBGene00018665,History: N.A.
WBGene00000880,1.00618472994609,WBGene00000880,WBGene00000880,History: N.A.
WBGene00003581,1.00537471510671,WBGene00003581,WBGene00003581,History: N.A.
WBGene00198725,1.00511677352929,WBGene00198725,WBGene00198725,History: N.A.
WBGene00013538,1.00454168644739,WBGene00013538,WBGene00013538,History: Renamed on 2018-05-24
WBGene00022742,1.00385114071142,WBGene00022742,WBGene00022742,History: N.A.
WBGene00012551,1.00215040363017,WBGene00012551,WBGene00012551,History: N.A.
WBGene00013308,1.00185910105963,WBGene00013308,WBGene00013308,"History: Split into Y57G11C.1147(WBGene00303007). History of WBGene00013308: Split into ""WBGene00303007"" on 2018-03-06"
WBGene00005023,1.00154711786831,WBGene00005023,WBGene00005023,"History: Split into T24D1.7(WBGene00303082). History of WBGene00005023: Split into ""WBGene00303082"" on 2018-03-02"
WBGene00014163,1.00041891622937,WBGene00014163,WBGene00014163,"History: Split into ZK938.11(WBGene00270290). History of WBGene00014163: Split into ""WBGene00270290"" on 2016-07-01"
WBGene00022224,1.00011052858508,WBGene00022224,WBGene00022224,History: N.A.
