# Supplementary File 5,Sheet 7: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00010547,4.56137311115425,2.80843166916941,WBGene00010547,WBGene00010547,History: N.A.
WBGene00004901,4.55668133495009,3.22435439887313,WBGene00004901,WBGene00004901,History: N.A.
WBGene00006044,4.55414180484389,2.64015223172764,WBGene00006044,WBGene00006044,History: N.A.
WBGene00017058,4.54676361481545,2.85303311595875,WBGene00017058,WBGene00017058,History: N.A.
WBGene00020177,4.53916664965869,2.60319420755001,WBGene00020177,WBGene00020177,History: N.A.
WBGene00007792,4.5390846194357,2.43254054721741,WBGene00007792,WBGene00007792,History: N.A.
WBGene00009463,4.5379377066276,2.67444366784162,WBGene00009463,WBGene00009463,History: N.A.
WBGene00009193,4.53598142989906,2.41265033471115,WBGene00009193,WBGene00009193,History: N.A.
WBGene00008811,4.53343247683302,2.82534559051489,WBGene00008811,WBGene00008811,History: N.A.
WBGene00016658,4.53324959668617,2.16527513120909,WBGene00016658,WBGene00016658,History: N.A.
WBGene00002227,4.53267075747777,2.826993052078,WBGene00002227,WBGene00002227,"History: Split into cisd-1(WBGene00044026). History of WBGene00002227: Split into ""WBGene00044026"" on 2004-12-14"
WBGene00014157,4.5308285205956,2.70867690060611,WBGene00014157,WBGene00014157,History: N.A.
WBGene00000748,4.52806525488823,2.95490081381177,WBGene00000748,WBGene00000748,History: N.A.
WBGene00015628,4.52384184418526,3.93585552809104,WBGene00015628,WBGene00015628,"History: Split into C09B9.85(WBGene00220250). History of WBGene00015628: Split into ""WBGene00220250"" on 2012-08-17"
WBGene00010381,4.51330407826078,3.33972787023014,WBGene00010381,WBGene00010381,History: N.A.
WBGene00015689,4.50977409257173,2.35216688290854,WBGene00015689,WBGene00015689,History: N.A.
WBGene00022157,4.50793594682373,2.57518040294562,WBGene00022157,WBGene00022157,History: N.A.
WBGene00000252,4.50750975346718,3.74229138030356,WBGene00000252,WBGene00000252,History: N.A.
WBGene00015051,4.50503059574331,2.6631850892936,WBGene00015051,WBGene00015051,History: N.A.
WBGene00000612,4.47785308009359,3.89511218727193,WBGene00000612,WBGene00000612,History: N.A.
WBGene00044754,4.47328225069021,4.83782902194468,WBGene00044754,WBGene00044754,History: N.A.
WBGene00009890,4.47068359602444,2.46769348572403,WBGene00009890,WBGene00009890,History: Renamed on 2007-11-07
WBGene00022064,4.46574849310696,3.25804093915436,WBGene00022064,WBGene00022064,History: N.A.
WBGene00014029,4.46372573349202,2.16696094782113,WBGene00014029,WBGene00014029,History: N.A.
WBGene00018926,4.45865349218599,3.01411889685016,WBGene00018926,WBGene00018926,History: N.A.
WBGene00009470,4.45311658536432,3.0403425360788,WBGene00009470,WBGene00009470,History: N.A.
WBGene00006049,4.44961893075392,3.01143658856487,WBGene00006049,WBGene00006049,History: N.A.
WBGene00020071,4.44869914430547,3.34966185238416,WBGene00020071,WBGene00020071,History: N.A.
WBGene00010876,4.44777135024041,3.27991689916759,WBGene00010876,WBGene00010876,History: N.A.
WBGene00019949,4.44692411822579,3.00361372332928,WBGene00019949,WBGene00019949,History: N.A.
WBGene00015994,4.44636787938065,2.39214596367349,WBGene00015994,WBGene00015994,History: N.A.
WBGene00016843,4.44271753413721,2.89889878664481,WBGene00016843,WBGene00016843,History: N.A.
WBGene00018359,4.44205685775265,2.73335719551824,WBGene00018359,WBGene00018359,"History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
WBGene00007308,4.44172125191121,2.9485313086714,WBGene00007308,WBGene00007308,History: N.A.
WBGene00021993,4.44023264600684,3.11111344643928,WBGene00021993,WBGene00021993,History: N.A.
WBGene00009693,4.43938881224546,4.80802850777215,WBGene00009693,WBGene00009693,History: N.A.
WBGene00021141,4.43615187165815,1.45529832974881,WBGene00021141,WBGene00021141,History: N.A.
WBGene00235297,4.4344525307674,2.11497919322576,WBGene00235297,WBGene00235297,History: N.A.
WBGene00020609,4.43024254701011,2.9714321608358,WBGene00020609,WBGene00020609,History: N.A.
WBGene00000638,4.42427025669922,2.44652093057575,WBGene00000638,WBGene00000638,History: N.A.
WBGene00000712,4.42376658553116,2.69799604208465,WBGene00000712,WBGene00000712,History: N.A.
WBGene00008448,4.4218481310989,3.33323850930089,WBGene00008448,WBGene00008448,History: N.A.
WBGene00007209,4.42045367445811,2.95557701837541,WBGene00007209,WBGene00007209,History: N.A.
WBGene00009413,4.41457698119971,2.93383242677527,WBGene00009413,WBGene00009413,History: N.A.
WBGene00007714,4.41148183557179,2.93182864679277,WBGene00007714,WBGene00007714,History: N.A.
WBGene00013170,4.40391429763226,2.80279261453888,WBGene00013170,WBGene00013170,"History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
WBGene00017386,4.40310839996874,2.90696233672029,WBGene00017386,WBGene00017386,History: N.A.
WBGene00005017,4.4015996003916,3.30471036487217,WBGene00005017,WBGene00005017,History: N.A.
WBGene00011491,4.39292882463762,2.97528012140921,WBGene00011491,WBGene00011491,History: N.A.
WBGene00008487,4.39264277605557,2.51467493022639,WBGene00008487,WBGene00008487,History: N.A.
WBGene00008874,4.39244073930424,1.60031025890373,WBGene00008874,WBGene00008874,History: N.A.
WBGene00013999,4.39003809748321,2.96308737677159,WBGene00013999,WBGene00013999,History: N.A.
WBGene00022630,4.38451223767103,4.74871663729126,WBGene00022630,WBGene00022630,History: N.A.
WBGene00021154,4.38360993339603,2.63195921864277,WBGene00021154,WBGene00021154,History: N.A.
WBGene00018284,4.38123644475595,3.27361607835035,WBGene00018284,WBGene00018284,"History: Split into F41E6.17(WBGene00194909). History of WBGene00018284: Split into ""WBGene00194909"" on 2009-12-22"
WBGene00010633,4.37867233253591,2.84613634279919,WBGene00010633,WBGene00010633,History: N.A.
