# Supplementary File 5,Sheet 9: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for seven generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen7),Input,Suggested Match,History
WBGene00012638,1.92985278516426,1.35464013007549,WBGene00012638,WBGene00012638,History: N.A.
WBGene00008298,1.92631291074952,1.24685480653067,WBGene00008298,WBGene00008298,History: N.A.
WBGene00012947,1.92602282885269,1.93812931334431,WBGene00012947,WBGene00012947,History: N.A.
WBGene00011244,1.9236084351608,1.26366431054927,WBGene00011244,WBGene00011244,History: N.A.
WBGene00001638,1.92145203708467,1.11257537808264,WBGene00001638,WBGene00001638,History: N.A.
WBGene00008383,1.90070920866073,2.10901045280396,WBGene00008383,WBGene00008383,History: N.A.
WBGene00012040,1.90031241022908,1.29275223402867,WBGene00012040,WBGene00012040,History: N.A.
WBGene00016782,1.89729281494808,1.39020345029271,WBGene00016782,WBGene00016782,History: N.A.
WBGene00043990,1.89379270855014,2.56079823015286,WBGene00043990,WBGene00043990,History: N.A.
WBGene00007079,1.89379270855014,2.56079823015286,WBGene00007079,WBGene00007079,History: N.A.
WBGene00016541,1.89235094544723,1.44028740688032,WBGene00016541,WBGene00016541,History: N.A.
WBGene00008027,1.89049335540729,1.53572880170887,WBGene00008027,WBGene00008027,History: N.A.
WBGene00011466,1.88943554214442,1.76083764172565,WBGene00011466,WBGene00011466,History: N.A.
WBGene00016680,1.88709738367846,1.44801643085184,WBGene00016680,WBGene00016680,History: N.A.
WBGene00009344,1.88656802438762,1.53077807322607,WBGene00009344,WBGene00009344,History: N.A.
WBGene00017185,1.88034454581158,5.12349907495103,WBGene00017185,WBGene00017185,History: N.A.
WBGene00021106,1.88034454581158,5.12349907495103,WBGene00021106,WBGene00021106,History: N.A.
WBGene00009938,1.87699125805607,1.83884189509855,WBGene00009938,WBGene00009938,History: N.A.
WBGene00005012,1.87624211338309,1.44298693513438,WBGene00005012,WBGene00005012,History: N.A.
WBGene00018918,1.87602466398824,2.5533504712691,WBGene00018918,WBGene00018918,History: N.A.
WBGene00020990,1.86185583607707,1.53566087225761,WBGene00020990,WBGene00020990,History: N.A.
WBGene00009581,1.85982976502311,1.47194758244193,WBGene00009581,WBGene00009581,History: N.A.
WBGene00019069,1.85849877150205,2.44937754233897,WBGene00019069,WBGene00019069,History: N.A.
WBGene00018895,1.85324006701291,2.10179840410602,WBGene00018895,WBGene00018895,History: N.A.
WBGene00002186,1.85060164337775,1.58082984251584,WBGene00002186,WBGene00002186,History: N.A.
WBGene00010241,1.84636312866336,1.77002860108183,WBGene00010241,WBGene00010241,History: N.A.
WBGene00013858,1.84619584148579,1.75273931373204,WBGene00013858,WBGene00013858,History: N.A.
WBGene00003457,1.84281015932294,1.56336642586538,WBGene00003457,WBGene00003457,History: N.A.
WBGene00017386,1.84097391556607,1.54370640130416,WBGene00017386,WBGene00017386,History: N.A.
WBGene00010254,1.83995201530847,1.33613685143748,WBGene00010254,WBGene00010254,History: N.A.
WBGene00016462,1.83875171107096,1.26723314579197,WBGene00016462,WBGene00016462,History: N.A.
WBGene00008590,1.83853816659821,1.27927992521212,WBGene00008590,WBGene00008590,History: N.A.
WBGene00016414,1.8266051411348,1.5413236746696,WBGene00016414,WBGene00016414,History: N.A.
WBGene00003957,1.82330298425622,1.19871668119189,WBGene00003957,WBGene00003957,History: N.A.
WBGene00008235,1.82231162504906,2.08399540515137,WBGene00008235,WBGene00008235,History: N.A.
WBGene00020593,1.81632457386721,1.02324269287723,WBGene00020593,WBGene00020593,History: N.A.
WBGene00003443,1.80961865021272,1.62902873167282,WBGene00003443,WBGene00003443,History: N.A.
WBGene00219326,1.80644726795287,1.50624523194493,WBGene00219326,WBGene00219326,History: N.A.
WBGene00020356,1.80491489319256,1.76669272584728,WBGene00020356,WBGene00020356,History: N.A.
WBGene00004123,1.80427054032624,1.51633201555339,WBGene00004123,WBGene00004123,History: N.A.
WBGene00020860,1.78158647244612,1.31707588065234,WBGene00020860,WBGene00020860,History: N.A.
WBGene00015805,1.78149691709444,1.77893094169488,WBGene00015805,WBGene00015805,History: N.A.
WBGene00011467,1.77610446536692,1.61394459422995,WBGene00011467,WBGene00011467,History: N.A.
WBGene00013696,1.77567649423619,1.69763557708301,WBGene00013696,WBGene00013696,History: N.A.
WBGene00015422,1.77201318767769,2.44891580885356,WBGene00015422,WBGene00015422,History: N.A.
WBGene00003463,1.77008096465234,1.36398598976499,WBGene00003463,WBGene00003463,History: N.A.
WBGene00018852,1.76635214085556,1.55982761683591,WBGene00018852,WBGene00018852,History: N.A.
WBGene00010366,1.76579980482175,1.18025336628436,WBGene00010366,WBGene00010366,History: N.A.
WBGene00255375,1.76479363514224,1.79497376211267,WBGene00255375,WBGene00255375,History: N.A.
WBGene00012087,1.76218300555807,1.20298084487012,WBGene00012087,WBGene00012087,History: N.A.
WBGene00022445,1.76164913526769,1.86727689799429,WBGene00022445,WBGene00022445,History: N.A.
WBGene00021113,1.75821877984376,1.72509143848472,WBGene00021113,WBGene00021113,History: N.A.
WBGene00022440,1.75730673517711,1.53558062129014,WBGene00022440,WBGene00022440,History: N.A.
WBGene00022707,1.75722613556618,1.31743666542798,WBGene00022707,WBGene00022707,History: N.A.
WBGene00016053,1.75658208475928,1.28820380012254,WBGene00016053,WBGene00016053,History: N.A.
WBGene00003470,1.75625942272466,2.13933394892244,WBGene00003470,WBGene00003470,History: N.A.
WBGene00009047,1.74815146498843,1.26728478897217,WBGene00009047,WBGene00009047,History: N.A.
WBGene00003469,1.74787319176764,1.74105163421571,WBGene00003469,WBGene00003469,History: N.A.
WBGene00012169,1.74778313325254,1.51161880134359,WBGene00012169,WBGene00012169,History: N.A.
WBGene00007610,1.74681077161232,1.76719129599408,WBGene00007610,WBGene00007610,History: N.A.
WBGene00020070,1.7410114409526,2.03462162520678,WBGene00020070,WBGene00020070,History: N.A.
WBGene00020526,1.74100801642876,1.54633432085161,WBGene00020526,WBGene00020526,History: N.A.
WBGene00007794,1.73536658494944,1.27072272767219,WBGene00007794,WBGene00007794,History: N.A.
WBGene00011462,1.73477564962075,1.90842854475497,WBGene00011462,WBGene00011462,History: Renamed on 2014-11-28
WBGene00017636,1.73195651924848,1.24284583491443,WBGene00017636,WBGene00017636,History: N.A.
WBGene00009321,1.72764544043222,1.51861293049269,WBGene00009321,WBGene00009321,History: N.A.
WBGene00012595,1.7266376579131,1.43721648525678,WBGene00012595,WBGene00012595,History: N.A.
WBGene00020905,1.7233520988478,1.64947542626699,WBGene00020905,WBGene00020905,History: N.A.
WBGene00003569,1.72296456504698,1.63608382077771,WBGene00003569,WBGene00003569,History: N.A.
WBGene00020862,1.71944882965701,1.10419937312986,WBGene00020862,WBGene00020862,History: N.A.
WBGene00019081,1.71737845896212,2.61873282401374,WBGene00019081,WBGene00019081,History: N.A.
WBGene00004965,1.7171788881914,1.8069859311587,WBGene00004965,WBGene00004965,History: N.A.
WBGene00001863,1.71477774766764,1.35242357849021,WBGene00001863,WBGene00001863,History: N.A.
WBGene00269379,1.71475485942994,1.41523032354986,WBGene00269379,WBGene00269379,History: N.A.
WBGene00022754,1.70972548172883,1.37558181908932,WBGene00022754,WBGene00022754,History: N.A.
WBGene00009695,1.70331297424551,2.31309961167533,WBGene00009695,WBGene00009695,History: N.A.
WBGene00044633,1.70043785271626,2.37515858144702,WBGene00044633,WBGene00044633,History: N.A.
WBGene00017264,1.69800714558729,1.76529093134486,WBGene00017264,WBGene00017264,History: N.A.
WBGene00011968,1.69659581698271,1.24748596627729,WBGene00011968,WBGene00011968,History: N.A.
WBGene00009548,1.69205304489317,1.61893017226194,WBGene00009548,WBGene00009548,History: N.A.
WBGene00010633,1.69059829440366,1.22225536427291,WBGene00010633,WBGene00010633,History: N.A.
WBGene00008541,1.68808317717699,1.20102320398621,WBGene00008541,WBGene00008541,History: N.A.
WBGene00020223,1.68262781183574,1.60764978353264,WBGene00020223,WBGene00020223,History: N.A.
WBGene00044175,1.68164276231484,1.33291497796897,WBGene00044175,WBGene00044175,History: N.A.
WBGene00018135,1.67884644520102,1.27477193389751,WBGene00018135,WBGene00018135,History: N.A.
WBGene00018158,1.67634660771523,2.23775938956077,WBGene00018158,WBGene00018158,History: N.A.
WBGene00003426,1.67538765453266,1.86218577498479,WBGene00003426,WBGene00003426,History: N.A.
WBGene00011132,1.67461586802407,2.26920337867457,WBGene00011132,WBGene00011132,History: N.A.
WBGene00015666,1.67039424234352,1.17361095621654,WBGene00015666,WBGene00015666,History: N.A.
WBGene00007307,1.66842565053884,1.52273319217916,WBGene00007307,WBGene00007307,History: N.A.
WBGene00018548,1.66748512909923,1.50902221744844,WBGene00018548,WBGene00018548,History: N.A.
WBGene00008508,1.66456310455149,1.98824063902022,WBGene00008508,WBGene00008508,History: N.A.
WBGene00011214,1.6606036911285,1.72044143835848,WBGene00011214,WBGene00011214,History: N.A.
WBGene00006038,1.65889504522874,1.49821501809172,WBGene00006038,WBGene00006038,History: N.A.
WBGene00016677,1.65877493211456,1.96262311847392,WBGene00016677,WBGene00016677,History: N.A.
WBGene00003429,1.65395296326939,1.10248026231258,WBGene00003429,WBGene00003429,History: N.A.
WBGene00018301,1.65391720902019,1.79049055452766,WBGene00018301,WBGene00018301,History: N.A.
WBGene00016357,1.65133873261648,1.80857178133984,WBGene00016357,WBGene00016357,History: N.A.
WBGene00022751,1.65089012262513,1.73511622147813,WBGene00022751,WBGene00022751,History: N.A.
WBGene00007875,1.64882452331697,1.10568442950224,WBGene00007875,WBGene00007875,History: N.A.
WBGene00017336,1.64876589142262,1.08318529283364,WBGene00017336,WBGene00017336,History: N.A.
WBGene00007733,1.64759257149401,1.02259485579904,WBGene00007733,WBGene00007733,History: N.A.
WBGene00014247,1.64708016478118,1.51025453451031,WBGene00014247,WBGene00014247,History: N.A.
WBGene00019406,1.64458648213347,1.38876100396749,WBGene00019406,WBGene00019406,History: N.A.
WBGene00010265,1.64450937038488,1.09896020984501,WBGene00010265,WBGene00010265,History: N.A.
WBGene00003467,1.63763190929546,1.07107486939595,WBGene00003467,WBGene00003467,History: N.A.
WBGene00044586,1.63589894862358,2.32720425806257,WBGene00044586,WBGene00044586,History: N.A.
WBGene00016714,1.63583898245259,1.18765038211421,WBGene00016714,WBGene00016714,History: N.A.
WBGene00017112,1.63236438589512,1.44472335498273,WBGene00017112,WBGene00017112,History: N.A.
WBGene00011712,1.62951097550266,2.65215776241082,WBGene00011712,WBGene00011712,History: N.A.
WBGene00022090,1.62820920677087,1.58513184340153,WBGene00022090,WBGene00022090,History: N.A.
WBGene00006057,1.62808754535363,1.53754944007644,WBGene00006057,WBGene00006057,History: N.A.
WBGene00015688,1.62802141781552,1.33343695809572,WBGene00015688,WBGene00015688,History: N.A.
WBGene00014992,1.62752205407776,1.7374294539141,WBGene00014992,WBGene00014992,History: N.A.
WBGene00022224,1.62170317128907,2.41785169773419,WBGene00022224,WBGene00022224,History: N.A.
WBGene00009016,1.62026985093396,1.66409049403567,WBGene00009016,WBGene00009016,History: N.A.
WBGene00016605,1.61749981956637,2.17417920670892,WBGene00016605,WBGene00016605,History: N.A.
WBGene00017114,1.61672069659695,1.4885527374171,WBGene00017114,WBGene00017114,History: N.A.
WBGene00012689,1.61531639246759,1.90546744052445,WBGene00012689,WBGene00012689,History: N.A.
WBGene00012809,1.61476863199978,1.38113060226979,WBGene00012809,WBGene00012809,History: N.A.
WBGene00008074,1.6108410728997,2.00956209952118,WBGene00008074,WBGene00008074,History: N.A.
WBGene00011120,1.60844630681389,1.68912882878046,WBGene00011120,WBGene00011120,History: N.A.
WBGene00012937,1.60628733845635,1.7054878196395,WBGene00012937,WBGene00012937,History: N.A.
WBGene00016054,1.60492171756496,1.43173491937736,WBGene00016054,WBGene00016054,History: N.A.
WBGene00018608,1.59954365088214,1.09937708032654,WBGene00018608,WBGene00018608,History: N.A.
WBGene00011795,1.5989544118112,1.77533821981456,WBGene00011795,WBGene00011795,History: N.A.
WBGene00018258,1.59865797782851,1.43424841825772,WBGene00018258,WBGene00018258,History: N.A.
WBGene00007133,1.59362082146819,1.68806394846982,WBGene00007133,WBGene00007133,History: N.A.
WBGene00013956,1.59318212856435,1.28988671392,WBGene00013956,WBGene00013956,History: N.A.
WBGene00043988,1.59309713346456,2.87093198159197,WBGene00043988,WBGene00043988,History: N.A.
WBGene00007075,1.59309713346456,2.87093198159197,WBGene00007075,WBGene00007075,History: N.A.
WBGene00017322,1.59138252228503,1.32875646142207,WBGene00017322,WBGene00017322,History: N.A.
WBGene00015855,1.59062457816327,1.36455617170761,WBGene00015855,WBGene00015855,History: N.A.
WBGene00018792,1.58499242967547,2.10614828064463,WBGene00018792,WBGene00018792,History: N.A.
WBGene00008313,1.58408814617791,2.05858824724349,WBGene00008313,WBGene00008313,History: N.A.
WBGene00020451,1.58388635514653,2.00118909569327,WBGene00020451,WBGene00020451,History: N.A.
WBGene00021996,1.58360236977105,1.45711818822187,WBGene00021996,WBGene00021996,History: N.A.
WBGene00016637,1.58045660690721,2.63832705182087,WBGene00016637,WBGene00016637,History: N.A.
WBGene00009031,1.57996701845824,1.40382924718282,WBGene00009031,WBGene00009031,History: N.A.
WBGene00013723,1.57645818925382,1.14054017763491,WBGene00013723,WBGene00013723,History: N.A.
WBGene00016440,1.57541556500175,1.39960892327072,WBGene00016440,WBGene00016440,History: N.A.
WBGene00017955,1.57514663205344,1.3031614896895,WBGene00017955,WBGene00017955,History: N.A.
WBGene00022431,1.5712991030605,1.55097207651795,WBGene00022431,WBGene00022431,History: N.A.
WBGene00020713,1.57031824316294,1.58765290061207,WBGene00020713,WBGene00020713,History: N.A.
WBGene00009684,1.56995491748477,1.45830742278055,WBGene00009684,WBGene00009684,History: N.A.
WBGene00015456,1.56898956797063,2.41991493167328,WBGene00015456,WBGene00015456,History: N.A.
WBGene00235090,1.56424126719417,4.89486632435232,WBGene00235090,WBGene00235090,History: N.A.
WBGene00269421,1.56311032099891,1.60775126603328,WBGene00269421,WBGene00269421,History: N.A.
WBGene00015929,1.56077984864574,1.64677805811355,WBGene00015929,WBGene00015929,History: N.A.
WBGene00011173,1.56056257194714,1.78945159809304,WBGene00011173,WBGene00011173,History: N.A.
WBGene00009896,1.55629559504618,1.87464649861212,WBGene00009896,WBGene00009896,History: N.A.
WBGene00022888,1.55514041839363,1.69580587834399,WBGene00022888,WBGene00022888,History: N.A.
WBGene00019086,1.5547199399018,1.2915821124667,WBGene00019086,WBGene00019086,History: N.A.
WBGene00010651,1.5517699617554,1.32562706579833,WBGene00010651,WBGene00010651,History: N.A.
WBGene00020841,1.54964411615218,1.99294814707375,WBGene00020841,WBGene00020841,History: N.A.
WBGene00009492,1.54154890836976,1.76494899709408,WBGene00009492,WBGene00009492,History: N.A.
WBGene00018336,1.53839434623683,1.65609405695426,WBGene00018336,WBGene00018336,History: N.A.
WBGene00020567,1.53328368342393,1.41333381483151,WBGene00020567,WBGene00020567,History: N.A.
WBGene00007341,1.52807395646202,1.0641356765152,WBGene00007341,WBGene00007341,History: N.A.
WBGene00018134,1.51765984298807,1.42866473870282,WBGene00018134,WBGene00018134,History: N.A.
WBGene00022246,1.51745074093748,1.07369785759487,WBGene00022246,WBGene00022246,History: N.A.
WBGene00007517,1.51679467264441,1.01507389635321,WBGene00007517,WBGene00007517,History: N.A.
WBGene00008483,1.5166607991541,1.08635671742573,WBGene00008483,WBGene00008483,History: N.A.
WBGene00016076,1.51643673364468,1.70589379970576,WBGene00016076,WBGene00016076,History: N.A.
WBGene00194703,1.5138867228356,1.67754364356877,WBGene00194703,WBGene00194703,History: N.A.
WBGene00014129,1.5138583887819,2.01213129882487,WBGene00014129,WBGene00014129,History: N.A.
WBGene00019912,1.51304753790199,2.28032012713313,WBGene00019912,WBGene00019912,History: N.A.
WBGene00020350,1.50848483449015,1.31414553748156,WBGene00020350,WBGene00020350,History: N.A.
WBGene00004966,1.4980294174264,1.78816284508004,WBGene00004966,WBGene00004966,History: N.A.
WBGene00015907,1.4970735872252,2.00389628735845,WBGene00015907,WBGene00015907,History: N.A.
WBGene00007159,1.49464240795616,1.48400761579399,WBGene00007159,WBGene00007159,History: N.A.
WBGene00021398,1.49291615692137,1.61990154229654,WBGene00021398,WBGene00021398,History: N.A.
WBGene00007778,1.48793882519804,1.13864976532637,WBGene00007778,WBGene00007778,History: N.A.
WBGene00010035,1.48490676042804,1.03569759866326,WBGene00010035,WBGene00010035,History: N.A.
WBGene00012898,1.48450546451521,1.83880498472979,WBGene00012898,WBGene00012898,"History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
WBGene00020414,1.4843455574948,1.43910253018727,WBGene00020414,WBGene00020414,History: N.A.
WBGene00014169,1.48060514677982,1.25896271141246,WBGene00014169,WBGene00014169,History: N.A.
WBGene00009185,1.48045190113624,1.32471658400515,WBGene00009185,WBGene00009185,History: N.A.
WBGene00014085,1.48011673474463,1.66754564107724,WBGene00014085,WBGene00014085,History: N.A.
WBGene00016351,1.47399113090387,1.86242193097273,WBGene00016351,WBGene00016351,History: N.A.
WBGene00044998,1.47174140178388,2.21898810487026,WBGene00044998,WBGene00044998,History: N.A.
WBGene00009458,1.47038704341446,1.60568641202523,WBGene00009458,WBGene00009458,History: N.A.
WBGene00019430,1.46942588913175,1.39802834297711,WBGene00019430,WBGene00019430,History: N.A.
WBGene00022815,1.46785608208064,1.91138693646384,WBGene00022815,WBGene00022815,History: N.A.
WBGene00009480,1.46392364110046,1.201136582826,WBGene00009480,WBGene00009480,History: N.A.
WBGene00015931,1.45875199466204,1.46699112008745,WBGene00015931,WBGene00015931,History: N.A.
WBGene00016288,1.45742905604296,1.69105413334216,WBGene00016288,WBGene00016288,History: N.A.
WBGene00010874,1.45715845188644,2.87141515968016,WBGene00010874,WBGene00010874,History: N.A.
WBGene00009681,1.45090734028041,1.33003976657096,WBGene00009681,WBGene00009681,History: N.A.
WBGene00013473,1.44672081305816,1.2648176763155,WBGene00013473,WBGene00013473,History: N.A.
WBGene00000287,1.44319404893503,1.69079782496463,WBGene00000287,WBGene00000287,History: N.A.
WBGene00044655,1.44113289138415,1.37003202852051,WBGene00044655,WBGene00044655,History: N.A.
WBGene00019214,1.43859511586389,1.07906639026263,WBGene00019214,WBGene00019214,History: N.A.
WBGene00013155,1.43375578994114,2.91345602170233,WBGene00013155,WBGene00013155,History: N.A.
WBGene00017851,1.4325043932583,1.66728985367829,WBGene00017851,WBGene00017851,History: N.A.
WBGene00003465,1.43121714796021,1.40868623762433,WBGene00003465,WBGene00003465,History: N.A.
WBGene00009605,1.42066279599007,1.64311313316095,WBGene00009605,WBGene00009605,History: N.A.
WBGene00044674,1.41766754910521,1.84682475659211,WBGene00044674,WBGene00044674,History: N.A.
WBGene00006053,1.41692687636552,1.12918894295999,WBGene00006053,WBGene00006053,History: N.A.
WBGene00016753,1.41579028923655,1.42828039820121,WBGene00016753,WBGene00016753,History: N.A.
WBGene00010091,1.41212319526804,1.55137313459825,WBGene00010091,WBGene00010091,History: N.A.
WBGene00000544,1.41134787888023,1.17408171507796,WBGene00000544,WBGene00000544,History: N.A.
WBGene00014186,1.40964575216553,1.57595235065071,WBGene00014186,WBGene00014186,History: N.A.
WBGene00011910,1.40848834005295,1.31422116127311,WBGene00011910,WBGene00011910,History: N.A.
WBGene00016416,1.40802150008571,1.86689430028681,WBGene00016416,WBGene00016416,History: N.A.
WBGene00003464,1.40684379206007,1.39362038624695,WBGene00003464,WBGene00003464,History: N.A.
WBGene00007457,1.40487816701261,1.35162369367234,WBGene00007457,WBGene00007457,History: N.A.
WBGene00019785,1.40202722130463,1.65492159514411,WBGene00019785,WBGene00019785,History: N.A.
WBGene00014197,1.39597007407875,1.68720063203242,WBGene00014197,WBGene00014197,History: N.A.
WBGene00007097,1.39411829216619,1.84228153263746,WBGene00007097,WBGene00007097,History: N.A.
WBGene00009149,1.39246506781145,2.19279483389509,WBGene00009149,WBGene00009149,History: N.A.
WBGene00007190,1.38503317279574,1.26205114285878,WBGene00007190,WBGene00007190,History: N.A.
WBGene00014238,1.37974157608784,1.36509152661879,WBGene00014238,WBGene00014238,History: N.A.
WBGene00014857,1.37952781544202,1.21501692424007,WBGene00014857,WBGene00014857,History: N.A.
WBGene00008724,1.37820166821933,1.32415124012525,WBGene00008724,WBGene00008724,History: N.A.
WBGene00013700,1.37791993321052,1.85216388017567,WBGene00013700,WBGene00013700,History: N.A.
WBGene00020661,1.37535000564461,1.13425441892078,WBGene00020661,WBGene00020661,History: N.A.
WBGene00006449,1.3689216313641,1.31179932688091,WBGene00006449,WBGene00006449,History: Renamed on 2013-12-23
WBGene00016040,1.3661243482987,1.23556745678323,WBGene00016040,WBGene00016040,History: N.A.
WBGene00021579,1.36575637663087,1.26541977358699,WBGene00021579,WBGene00021579,History: N.A.
WBGene00015634,1.36335105378869,1.04845453900532,WBGene00015634,WBGene00015634,History: N.A.
WBGene00016399,1.35993767979985,1.65448524936217,WBGene00016399,WBGene00016399,History: N.A.
WBGene00008259,1.35715773420856,1.58501081514049,WBGene00008259,WBGene00008259,History: N.A.
WBGene00004398,1.35674553287759,1.3887365466671,WBGene00004398,WBGene00004398,History: N.A.
WBGene00009377,1.34900897683136,1.46325288268331,WBGene00009377,WBGene00009377,History: N.A.
WBGene00013459,1.3477390068758,1.07451407308513,WBGene00013459,WBGene00013459,History: N.A.
WBGene00010953,1.34600307774836,2.11359785521074,WBGene00010953,WBGene00010953,History: N.A.
WBGene00021969,1.33764951016971,1.90844281274944,WBGene00021969,WBGene00021969,History: N.A.
WBGene00077519,1.3371133136498,1.62660785669523,WBGene00077519,WBGene00077519,History: N.A.
WBGene00043989,1.33284999172224,2.60363818220337,WBGene00043989,WBGene00043989,History: N.A.
WBGene00007076,1.33284999172224,2.60363818220337,WBGene00007076,WBGene00007076,History: N.A.
WBGene00010750,1.33058779872843,1.16172252281749,WBGene00010750,WBGene00010750,History: N.A.
WBGene00011954,1.32609965589216,1.41780030825094,WBGene00011954,WBGene00011954,History: N.A.
WBGene00007301,1.32420108539229,1.6336524983753,WBGene00007301,WBGene00007301,History: N.A.
WBGene00009956,1.31740329686214,1.24651224126001,WBGene00009956,WBGene00009956,History: N.A.
WBGene00018732,1.31316680764562,1.68894127702843,WBGene00018732,WBGene00018732,History: N.A.
WBGene00016491,1.31282329180596,1.13668701813975,WBGene00016491,WBGene00016491,History: N.A.
WBGene00010869,1.3119316502862,1.41081002874736,WBGene00010869,WBGene00010869,History: N.A.
WBGene00007305,1.31109111935669,1.30669035689485,WBGene00007305,WBGene00007305,History: N.A.
WBGene00009459,1.31068288054407,1.72287278844554,WBGene00009459,WBGene00009459,"History: Split into F36A2.14(WBGene00023490). History of WBGene00009459: Split into ""WBGene00023490"" on 2004-08-20"
WBGene00001399,1.3079270422208,1.53923013903427,WBGene00001399,WBGene00001399,History: N.A.
WBGene00006979,1.30405997672792,1.33492040186639,WBGene00006979,WBGene00006979,History: N.A.
WBGene00017498,1.3031652948826,1.60585537862234,WBGene00017498,WBGene00017498,History: N.A.
WBGene00010486,1.2987336576364,1.15668094813537,WBGene00010486,WBGene00010486,History: N.A.
WBGene00013234,1.29575991044321,1.3012712478303,WBGene00013234,WBGene00013234,History: N.A.
WBGene00021650,1.29025406533743,1.23473148672362,WBGene00021650,WBGene00021650,History: N.A.
WBGene00021343,1.28828117790477,1.11394906261669,WBGene00021343,WBGene00021343,History: N.A.
WBGene00014116,1.28815609265511,1.96589884681467,WBGene00014116,WBGene00014116,History: N.A.
WBGene00008743,1.28780757626502,1.10707765676192,WBGene00008743,WBGene00008743,History: N.A.
WBGene00016512,1.28417602643347,1.31883040933934,WBGene00016512,WBGene00016512,"History: Split into C38C3.10(WBGene00045390). History of WBGene00016512: Split into ""WBGene00045390"" on 2007-04-20"
WBGene00011378,1.27694904415435,1.87785281685043,WBGene00011378,WBGene00011378,History: N.A.
WBGene00006056,1.26942330542672,1.76460599624387,WBGene00006056,WBGene00006056,History: N.A.
WBGene00043743,1.26902746508679,1.83235780198912,WBGene00043743,WBGene00043743,History: Killed on 2004-10-04; Resurrected on 2005-06-22
WBGene00016322,1.2524702478513,1.98280349768478,WBGene00016322,WBGene00016322,History: N.A.
WBGene00010451,1.2517471508793,2.21174791741312,WBGene00010451,WBGene00010451,History: N.A.
WBGene00014158,1.24988373173969,1.26237582141478,WBGene00014158,WBGene00014158,History: N.A.
WBGene00003448,1.24590286264326,1.21987973804595,WBGene00003448,WBGene00003448,History: N.A.
WBGene00013158,1.23773793543274,1.31179257406378,WBGene00013158,WBGene00013158,History: N.A.
WBGene00008063,1.23171865397633,2.43144139555047,WBGene00008063,WBGene00008063,History: N.A.
WBGene00007584,1.23156709894906,1.46268481873408,WBGene00007584,WBGene00007584,History: N.A.
WBGene00009324,1.22860044150603,1.64891988594566,WBGene00009324,WBGene00009324,History: N.A.
WBGene00011869,1.22663703295331,1.40423276449469,WBGene00011869,WBGene00011869,History: N.A.
WBGene00000799,1.22640974393031,1.02067652787908,WBGene00000799,WBGene00000799,History: N.A.
WBGene00022298,1.21420333675237,1.10726157598284,WBGene00022298,WBGene00022298,History: N.A.
WBGene00023284,1.21409036305495,1.08077398487974,WBGene00023284,WBGene00023284,History: N.A.
WBGene00011176,1.20473804499419,1.66888583817988,WBGene00011176,WBGene00011176,History: N.A.
WBGene00020840,1.19693595994228,1.63583516075439,WBGene00020840,WBGene00020840,History: N.A.
WBGene00009846,1.19640898402716,1.30179043210743,WBGene00009846,WBGene00009846,History: N.A.
WBGene00018879,1.18691355729645,1.81744594967416,WBGene00018879,WBGene00018879,History: N.A.
WBGene00022002,1.18335070157244,1.93866456833821,WBGene00022002,WBGene00022002,History: N.A.
WBGene00012781,1.17903068972076,1.10968959604173,WBGene00012781,WBGene00012781,History: N.A.
WBGene00020887,1.17616011327819,2.00210845145831,WBGene00020887,WBGene00020887,History: N.A.
WBGene00020413,1.17495749504989,1.59391232419708,WBGene00020413,WBGene00020413,History: N.A.
WBGene00019316,1.17089083993684,1.11007978578221,WBGene00019316,WBGene00019316,History: N.A.
WBGene00015094,1.16798554645861,1.34372403729115,WBGene00015094,WBGene00015094,History: N.A.
WBGene00009386,1.16536063804267,1.3305543371853,WBGene00009386,WBGene00009386,History: N.A.
WBGene00008033,1.16151696939412,1.02830002827833,WBGene00008033,WBGene00008033,History: N.A.
WBGene00017613,1.15143679946915,1.10906070293943,WBGene00017613,WBGene00017613,History: N.A.
WBGene00018523,1.14915829664338,1.31811508439366,WBGene00018523,WBGene00018523,History: N.A.
WBGene00021007,1.14798967005769,1.33227621136979,WBGene00021007,WBGene00021007,History: N.A.
WBGene00013853,1.14787235616921,1.1103616685754,WBGene00013853,WBGene00013853,History: N.A.
WBGene00015937,1.14378721995607,1.86015072250402,WBGene00015937,WBGene00015937,History: N.A.
WBGene00007793,1.14059699076451,1.72558687171374,WBGene00007793,WBGene00007793,History: N.A.
WBGene00009075,1.13793581092441,1.53914278932341,WBGene00009075,WBGene00009075,History: N.A.
WBGene00017573,1.13506031301515,1.15856237902154,WBGene00017573,WBGene00017573,History: N.A.
WBGene00004245,1.13489500532236,1.21903944332847,WBGene00004245,WBGene00004245,History: N.A.
WBGene00001414,1.12484048478972,1.38186799670073,WBGene00001414,WBGene00001414,History: N.A.
WBGene00001032,1.12460333156424,1.56570855363576,WBGene00001032,WBGene00001032,History: N.A.
WBGene00015795,1.1239342987451,1.48492402582816,WBGene00015795,WBGene00015795,History: N.A.
WBGene00012811,1.11569502591597,1.05216689135359,WBGene00012811,WBGene00012811,History: N.A.
