# Supplementary File 3,Sheet 10: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for 10 generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen10),Input,Suggested Match,History
WBGene00014090,-4.67453944255236,-4.19267870363218,WBGene00014090,WBGene00014090,"History: Split into ZK822.6(WBGene00044009). History of WBGene00014090: Split into ""WBGene00044009"" on 2004-11-30"
WBGene00013736,-4.6581914776389,-4.38484725904507,WBGene00013736,WBGene00013736,History: N.A.
WBGene00044482,-4.65166268941495,-5.70409093523275,WBGene00044482,WBGene00044482,History: N.A.
WBGene00197009,-4.642735318971,-4.45307747868374,WBGene00197009,WBGene00197009,History: N.A.
WBGene00008351,-4.64211818082337,-4.48158672128466,WBGene00008351,WBGene00008351,History: N.A.
WBGene00021835,-4.640258051375,-5.69494924093122,WBGene00021835,WBGene00021835,History: N.A.
WBGene00219295,-4.63987799749077,-2.86460385297893,WBGene00219295,WBGene00219295,History: N.A.
WBGene00014858,-4.61894193205098,-3.50586103502136,WBGene00014858,WBGene00014858,History: N.A.
WBGene00022485,-4.61426642140519,-4.85419573653956,WBGene00022485,WBGene00022485,History: N.A.
WBGene00007275,-4.60834847223182,-4.1533010256504,WBGene00007275,WBGene00007275,History: N.A.
WBGene00019316,-4.60695518084898,-2.92325646891347,WBGene00019316,WBGene00019316,History: N.A.
WBGene00000267,-4.59859495348764,-3.83108931298943,WBGene00000267,WBGene00000267,History: N.A.
WBGene00014130,-4.58715513724903,-5.09734170389525,WBGene00014130,WBGene00014130,History: N.A.
WBGene00007489,-4.58650608475941,-2.48010844088089,WBGene00007489,WBGene00007489,History: N.A.
WBGene00017571,-4.58099251409295,-4.23945798282753,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00007941,-4.57911138072397,-1.04935651093531,WBGene00007941,WBGene00007941,History: N.A.
WBGene00194725,-4.57273090827072,-4.97422160241919,WBGene00194725,WBGene00194725,History: N.A.
WBGene00007988,-4.56631902551697,-4.69678788286519,WBGene00007988,WBGene00007988,History: N.A.
WBGene00014233,-4.55112574028003,-5.04760046325391,WBGene00014233,WBGene00014233,History: N.A.
WBGene00008937,-4.54221338003548,-4.46003364350245,WBGene00008937,WBGene00008937,History: N.A.
WBGene00002019,-4.54182679503926,-5.42663388445931,WBGene00002019,WBGene00002019,History: N.A.
WBGene00007722,-4.53817505019792,-5.90111694316632,WBGene00007722,WBGene00007722,History: N.A.
WBGene00017900,-4.53704912916358,-4.43127103818389,WBGene00017900,WBGene00017900,History: N.A.
WBGene00021079,-4.5317074491815,-3.09983685075091,WBGene00021079,WBGene00021079,History: N.A.
WBGene00019611,-4.52858886685985,-1.45592032288058,WBGene00019611,WBGene00019611,History: N.A.
WBGene00043988,-4.52477382432243,-3.35063225327891,WBGene00043988,WBGene00043988,History: N.A.
WBGene00016165,-4.52006778668961,-5.09330988455468,WBGene00016165,WBGene00016165,History: N.A.
WBGene00044436,-4.51941726765096,-4.67338213446733,WBGene00044436,WBGene00044436,History: N.A.
WBGene00018241,-4.51472531817951,-3.49351225691576,WBGene00018241,WBGene00018241,"History: Split into F40G9.15(WBGene00077531). History of WBGene00018241: Split into ""WBGene00077531"" on 2008-01-15"
WBGene00008690,-4.50095426603525,-4.5202172477457,WBGene00008690,WBGene00008690,History: N.A.
WBGene00021645,-4.48250225167309,-4.38572136183616,WBGene00021645,WBGene00021645,History: N.A.
WBGene00009247,-4.47927917753956,-2.62681239846579,WBGene00009247,WBGene00009247,History: N.A.
WBGene00003387,-4.47093473171672,-5.01256593444261,WBGene00003387,WBGene00003387,History: N.A.
WBGene00018851,-4.46784069502584,-3.43570060126883,WBGene00018851,WBGene00018851,History: N.A.
WBGene00010453,-4.46119226077574,-2.07946197266753,WBGene00010453,WBGene00010453,History: N.A.
WBGene00012993,-4.45550427273073,-4.87542230781646,WBGene00012993,WBGene00012993,History: N.A.
WBGene00021726,-4.43365070658926,-4.46703335614029,WBGene00021726,WBGene00021726,History: N.A.
WBGene00007075,-4.42579177115548,-3.29528211307187,WBGene00007075,WBGene00007075,History: N.A.
WBGene00004827,-4.42052193926807,-4.51272942112592,WBGene00004827,WBGene00004827,History: N.A.
WBGene00194956,-4.40134422178149,-2.60014591807359,WBGene00194956,WBGene00219589,"History: Merged into ""WBGene00219589"" on 2017-09-21"
WBGene00013403,-4.39108026616651,-4.90823193251028,WBGene00013403,WBGene00013403,History: N.A.
WBGene00001523,-4.3879643691873,-4.56341965098491,WBGene00001523,WBGene00001523,History: N.A.
WBGene00020457,-4.37383809389876,-3.08619048818157,WBGene00020457,WBGene00020457,History: N.A.
WBGene00018456,-4.37143113307283,-3.59233638069885,WBGene00018456,WBGene00018456,History: N.A.
WBGene00003124,-4.36762300809596,-5.3632366049795,WBGene00003124,WBGene00003124,History: N.A.
WBGene00044401,-4.36509028212976,-2.5760077025864,WBGene00044401,WBGene00044401,History: N.A.
WBGene00015115,-4.36018456536397,-5.59606822874484,WBGene00015115,WBGene00015115,History: N.A.
WBGene00044045,-4.3596955683804,-4.11345051873555,WBGene00044045,WBGene00044045,History: N.A.
WBGene00017310,-4.35607845463658,-3.55403489678143,WBGene00017310,WBGene00017310,History: N.A.
WBGene00007139,-4.35438556768239,-3.26816780428128,WBGene00007139,WBGene00007139,History: N.A.
WBGene00043992,-4.34988203544804,-3.88130712738669,WBGene00043992,WBGene00043992,History: N.A.
WBGene00043534,-4.34117987486947,-4.34833834489299,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00004933,-4.31799427646176,-5.5649071969158,WBGene00004933,WBGene00004933,History: N.A.
WBGene00008353,-4.31680436822446,-3.5301919757915,WBGene00008353,WBGene00008353,History: N.A.
WBGene00009005,-4.31365146190324,-5.0922258148866,WBGene00009005,WBGene00009005,History: N.A.
WBGene00011393,-4.31012049569859,-4.04757274601353,WBGene00011393,WBGene00011393,History: N.A.
WBGene00021274,-4.30587772975519,-5.00369647630115,WBGene00021274,WBGene00021274,History: N.A.
WBGene00045077,-4.30012460677231,-3.89331776332829,WBGene00045077,WBGene00045077,History: N.A.
WBGene00012953,-4.29901942287875,-2.08811133832197,WBGene00012953,WBGene00012953,History: N.A.
WBGene00019420,-4.28573299321729,-3.18056844205479,WBGene00019420,WBGene00019420,History: N.A.
WBGene00015153,-4.27645416585932,-3.85603945232296,WBGene00015153,WBGene00015153,History: N.A.
WBGene00021039,-4.27568899708706,-4.62835947400221,WBGene00021039,WBGene00021039,"History: Split into W05F2.8(WBGene00195045). History of WBGene00021039: Split into ""WBGene00195045"" on 2010-03-10"
WBGene00001764,-4.27252630126221,-3.88139901642117,WBGene00001764,WBGene00001764,History: N.A.
WBGene00021458,-4.26287942603869,-4.54217200138571,WBGene00021458,WBGene00021458,History: N.A.
WBGene00014907,-4.25826269740769,-2.5240106745743,WBGene00014907,WBGene00014907,History: N.A.
WBGene00002017,-4.24316397108533,-5.33241415433322,WBGene00002017,WBGene00002017,History: N.A.
WBGene00045387,-4.24291087755836,-5.25821906358881,WBGene00045387,WBGene00045387,History: N.A.
WBGene00012289,-4.24191842543537,-4.8377863172531,WBGene00012289,WBGene00012289,History: N.A.
WBGene00017354,-4.24047391343306,-5.36869321318302,WBGene00017354,WBGene00017354,History: N.A.
WBGene00009437,-4.23742671461001,-3.87177096687758,WBGene00009437,WBGene00009437,History: N.A.
WBGene00044268,-4.23625263935385,-4.83599094634401,WBGene00044268,WBGene00044268,History: N.A.
WBGene00008714,-4.23579279538264,-3.42318275083392,WBGene00008714,WBGene00008714,History: N.A.
WBGene00018224,-4.23219082115202,-2.05290833689348,WBGene00018224,WBGene00018224,History: N.A.
WBGene00013826,-4.23028233487715,-1.2876040792289,WBGene00013826,WBGene00013826,History: N.A.
WBGene00019665,-4.22575127096682,-4.56709120908035,WBGene00019665,WBGene00019665,History: N.A.
WBGene00020551,-4.22332233059858,-5.07511006452983,WBGene00020551,WBGene00020551,History: N.A.
WBGene00008986,-4.21376757593434,-3.92051064869006,WBGene00008986,WBGene00008986,History: N.A.
WBGene00017507,-4.21059042582206,-1.78543949461362,WBGene00017507,WBGene00017507,History: N.A.
WBGene00022349,-4.19685477340636,-3.88065632541425,WBGene00022349,WBGene00022349,History: N.A.
WBGene00002977,-4.1948925813079,-4.19387793260096,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003523,-4.1819899644291,-3.66400380074505,WBGene00003523,WBGene00003523,History: N.A.
WBGene00018186,-4.18003758135319,-4.01916293779204,WBGene00018186,WBGene00018186,History: N.A.
WBGene00022274,-4.17976688077943,-4.14632978301387,WBGene00022274,WBGene00022274,History: N.A.
WBGene00045277,-4.16377421063998,-3.78648411276396,WBGene00045277,WBGene00045277,History: N.A.
WBGene00194896,-4.15851909013396,-3.58456218843322,WBGene00194896,WBGene00194896,History: N.A.
WBGene00017148,-4.15352115584314,-5.33011547483149,WBGene00017148,WBGene00017148,History: N.A.
WBGene00021417,-4.13990134385444,-1.94899688539112,WBGene00021417,WBGene00021417,History: N.A.
WBGene00009697,-4.13424467694999,-3.85068852768147,WBGene00009697,WBGene00009697,History: N.A.
WBGene00022276,-4.13369326953675,-6.21109047454994,WBGene00022276,WBGene00022276,History: N.A.
WBGene00012107,-4.13281660711994,-4.10295988637478,WBGene00012107,WBGene00012107,History: N.A.
WBGene00009602,-4.12627220985933,-2.12597945244948,WBGene00009602,WBGene00009602,History: N.A.
WBGene00044414,-4.10013729061588,-4.84351388176559,WBGene00044414,WBGene00044414,History: N.A.
WBGene00013620,-4.09878917953552,-2.81585685398556,WBGene00013620,WBGene00013620,History: N.A.
WBGene00002020,-4.0987233447021,-4.89079970734539,WBGene00002020,WBGene00002020,History: N.A.
WBGene00016110,-4.09838744660501,-3.68317774011504,WBGene00016110,WBGene00016110,History: N.A.
WBGene00016487,-4.07255705640009,-2.83064735181811,WBGene00016487,WBGene00016487,History: N.A.
WBGene00012699,-4.0649960547959,-3.4330079392491,WBGene00012699,WBGene00012699,History: N.A.
WBGene00009020,-4.06441270426543,-4.88035743576171,WBGene00009020,WBGene00009020,History: N.A.
WBGene00086555,-4.04588398685336,-4.09267150314916,WBGene00086555,WBGene00086555,History: N.A.
WBGene00013352,-4.04365956757788,-3.86480358199422,WBGene00013352,WBGene00013352,History: N.A.
WBGene00196365,-4.02644852524889,-4.01221075529548,WBGene00196365,WBGene00196365,History: N.A.
WBGene00013500,-4.0250343243768,-4.08817310396866,WBGene00013500,WBGene00013500,History: N.A.
WBGene00045297,-4.02054866821386,-2.29556509933714,WBGene00045297,WBGene00045297,History: N.A.
WBGene00009558,-4.01822785591753,-4.93723844092222,WBGene00009558,WBGene00009558,History: N.A.
WBGene00016299,-4.01300908371146,-4.82282980924959,WBGene00016299,WBGene00016299,History: N.A.
WBGene00015124,-4.01274209286512,-3.91153677932583,WBGene00015124,WBGene00015124,History: N.A.
WBGene00009572,-4.01209857071156,-2.53504590911207,WBGene00009572,WBGene00009572,History: N.A.
WBGene00023404,-3.99435599262603,-2.21132578832972,WBGene00023404,WBGene00023404,History: N.A.
WBGene00044606,-3.99360510393813,-3.15654090434254,WBGene00044606,WBGene00044606,History: N.A.
WBGene00015601,-3.98695388545434,-4.03821640680244,WBGene00015601,WBGene00015601,History: N.A.
WBGene00017533,-3.98319126236147,-3.16880145169743,WBGene00017533,WBGene00017533,History: N.A.
WBGene00013195,-3.98095281858384,-3.55103012828559,WBGene00013195,WBGene00013195,History: N.A.
WBGene00000554,-3.97268776242084,-3.836030893239,WBGene00000554,WBGene00000554,History: N.A.
WBGene00016641,-3.9671629926979,-4.94030439088467,WBGene00016641,WBGene00016641,History: N.A.
WBGene00019538,-3.96200305070332,-4.64315873787645,WBGene00019538,WBGene00019538,History: N.A.
WBGene00009635,-3.95765889533368,-3.62640726064587,WBGene00009635,WBGene00009635,History: N.A.
WBGene00000518,-3.95739956464066,-3.58308388144168,WBGene00000518,WBGene00000518,History: N.A.
WBGene00021893,-3.95093386195443,-4.91398634287999,WBGene00021893,WBGene00021893,History: N.A.
WBGene00000514,-3.94992191418406,-2.50525258622281,WBGene00000514,WBGene00000514,History: N.A.
WBGene00009917,-3.94475110537909,-4.04846133526613,WBGene00009917,WBGene00009917,History: N.A.
WBGene00044213,-3.92980983094753,-3.01306599341466,WBGene00044213,WBGene00044213,History: N.A.
WBGene00021886,-3.92919876798122,-1.19107480712215,WBGene00021886,WBGene00021886,History: N.A.
WBGene00006640,-3.92834299784641,-3.85899521873488,WBGene00006640,WBGene00006640,History: N.A.
WBGene00044435,-3.92590620186766,-2.7264855577383,WBGene00044435,WBGene00044435,History: N.A.
WBGene00008945,-3.92320716976958,-3.57503091484607,WBGene00008945,WBGene00008945,History: N.A.
WBGene00012792,-3.92244256762948,-4.17755683581962,WBGene00012792,WBGene00012792,History: N.A.
WBGene00000775,-3.91942601410437,-3.47855269049918,WBGene00000775,WBGene00000775,History: Renamed on 2006-01-04
WBGene00020669,-3.91919365908851,-4.52238309275217,WBGene00020669,WBGene00020669,History: N.A.
WBGene00008858,-3.91510093732107,-3.29871119188628,WBGene00008858,WBGene00008858,History: N.A.
WBGene00020212,-3.91018483804381,-3.24112273538706,WBGene00020212,WBGene00020212,History: N.A.
WBGene00002015,-3.90950522929032,-4.97679006090703,WBGene00002015,WBGene00002015,History: N.A.
WBGene00045056,-3.90590393145602,-3.96204798796521,WBGene00045056,WBGene00045056,History: N.A.
WBGene00012239,-3.90252507159914,-2.13273120452771,WBGene00012239,WBGene00012239,History: N.A.
WBGene00018433,-3.89893964138454,-4.60112823427974,WBGene00018433,WBGene00018433,History: N.A.
WBGene00020753,-3.89693625168354,-3.36567290916032,WBGene00020753,WBGene00020753,History: N.A.
WBGene00013535,-3.88305906659115,-2.85894323618064,WBGene00013535,WBGene00013535,History: N.A.
WBGene00001638,-3.8778589969667,-1.5898574647127,WBGene00001638,WBGene00001638,History: N.A.
WBGene00019569,-3.86958206874259,-4.51702510037547,WBGene00019569,WBGene00019569,History: N.A.
WBGene00015887,-3.86614290498609,-2.92655396092848,WBGene00015887,WBGene00015887,History: N.A.
WBGene00018647,-3.8642963679613,-2.27202952566398,WBGene00018647,WBGene00018647,History: N.A.
WBGene00017979,-3.86275186731374,-3.64458753131883,WBGene00017979,WBGene00017979,History: N.A.
WBGene00013501,-3.8603039530744,-3.6992887954437,WBGene00013501,WBGene00013501,History: N.A.
WBGene00219315,-3.84842709590216,-3.71872154376043,WBGene00219315,WBGene00219315,History: N.A.
WBGene00022519,-3.83767913063824,-4.32687683225802,WBGene00022519,WBGene00022519,History: N.A.
WBGene00014663,-3.83428142964993,-4.34887488978545,WBGene00014663,WBGene00014663,History: N.A.
WBGene00019517,-3.83119596535206,-4.30728919583393,WBGene00019517,WBGene00019517,History: N.A.
WBGene00018803,-3.81430705504625,-2.46794761490238,WBGene00018803,WBGene00018803,History: N.A.
WBGene00009044,-3.81279868006082,-3.60251471317603,WBGene00009044,WBGene00009044,History: N.A.
WBGene00219413,-3.81164690325904,-3.88563364547223,WBGene00219413,WBGene00219413,History: N.A.
WBGene00019899,-3.80773130269369,-3.71621895852978,WBGene00019899,WBGene00019899,History: N.A.
