# Supplementary File 5,Sheet 6: mRNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00015748,-1.44875801807901,-1.4812327608517,WBGene00015748,WBGene00015748,History: N.A.
WBGene00022283,-1.44744820552977,-1.44685232166425,WBGene00022283,WBGene00022283,History: N.A.
WBGene00023407,-1.44343939365469,-1.05546609015341,WBGene00023407,WBGene00023407,History: N.A.
WBGene00009490,-1.44012690955985,-1.36022533098418,WBGene00009490,WBGene00009490,History: N.A.
WBGene00021081,-1.43629279041012,-1.75065455630172,WBGene00021081,WBGene00021081,History: N.A.
WBGene00015012,-1.4347660587956,-1.24931815236936,WBGene00015012,WBGene00015012,History: N.A.
WBGene00219208,-1.43387568079772,-1.1877854067187,WBGene00219208,WBGene00219208,History: N.A.
WBGene00002024,-1.41108982244275,-1.48587935722983,WBGene00002024,WBGene00002024,History: N.A.
WBGene00000013,-1.40772511239671,-1.18526049451079,WBGene00000013,WBGene00000013,History: N.A.
WBGene00012398,-1.38947418896056,-2.01101695511735,WBGene00012398,WBGene00012398,History: N.A.
WBGene00013440,-1.38081349347371,-1.28548843744732,WBGene00013440,WBGene00013440,History: N.A.
WBGene00020021,-1.36959706325605,-1.74508647124446,WBGene00020021,WBGene00020021,History: N.A.
WBGene00012867,-1.36670396425474,-1.3190509465751,WBGene00012867,WBGene00012867,History: N.A.
WBGene00001475,-1.36359147214938,-1.55565445930436,WBGene00001475,WBGene00001475,History: N.A.
WBGene00010134,-1.36202819582266,-1.14386671298576,WBGene00010134,WBGene00010134,History: N.A.
WBGene00018215,-1.36122867717422,-2.46671027820132,WBGene00018215,WBGene00018215,History: N.A.
WBGene00009901,-1.35948763726053,-1.40750833135614,WBGene00009901,WBGene00009901,History: N.A.
WBGene00206361,-1.35355221167371,-1.21426708358544,WBGene00206361,WBGene00206361,History: N.A.
WBGene00045473,-1.35058823367725,-1.24645790366135,WBGene00045473,WBGene00045473,History: N.A.
WBGene00021487,-1.35058316671548,-1.01811521133616,WBGene00021487,WBGene00021487,History: N.A.
WBGene00021121,-1.35056229732645,-1.92599811812185,WBGene00021121,WBGene00021121,History: N.A.
WBGene00010899,-1.34857163288067,-1.37987858816289,WBGene00010899,WBGene00010899,History: N.A.
WBGene00077525,-1.34645736597749,-1.04011014040708,WBGene00077525,WBGene00077525,History: N.A.
WBGene00010348,-1.34545940375252,-1.37610474909859,WBGene00010348,WBGene00010348,"History: Split into H01G02.4(WBGene00045108). History of WBGene00010348: Split into ""WBGene00045108"" on 2006-11-01"
WBGene00045416,-1.34538384182652,-1.60178539354652,WBGene00045416,WBGene00045416,History: N.A.
WBGene00010539,-1.34415083451196,-1.4312921952503,WBGene00010539,WBGene00010539,History: N.A.
WBGene00013704,-1.3411291644171,-1.04560596067382,WBGene00013704,WBGene00013704,History: N.A.
WBGene00003167,-1.33900279200091,-1.29457760287633,WBGene00003167,WBGene00003167,History: N.A.
WBGene00008099,-1.33888093537164,-1.22323205677168,WBGene00008099,WBGene00008099,History: N.A.
WBGene00001551,-1.33043127391232,-1.39224400533822,WBGene00001551,WBGene00001551,History: N.A.
WBGene00018607,-1.32563734137677,-1.2046159829089,WBGene00018607,WBGene00018607,History: N.A.
WBGene00017421,-1.32197198935588,-1.13876411765083,WBGene00017421,WBGene00017421,History: N.A.
WBGene00008485,-1.31901204286412,-1.36932604963095,WBGene00008485,WBGene00008485,History: N.A.
WBGene00022821,-1.31887336983318,-1.09263389172424,WBGene00022821,WBGene00022821,History: N.A.
WBGene00008922,-1.31205641331041,-1.4459846097195,WBGene00008922,WBGene00008922,History: N.A.
WBGene00015884,-1.30323305095313,-1.04253397915068,WBGene00015884,WBGene00015884,History: N.A.
WBGene00021543,-1.29966544980482,-1.26708676197085,WBGene00021543,WBGene00021543,History: N.A.
WBGene00015388,-1.29759595455953,-1.54592660223203,WBGene00015388,WBGene00015388,History: N.A.
WBGene00017529,-1.29608195671536,-1.36101393540988,WBGene00017529,WBGene00017529,History: N.A.
WBGene00011713,-1.28846969398833,-1.41028834276425,WBGene00011713,WBGene00011713,History: N.A.
WBGene00008323,-1.28446185371625,-1.07003223009107,WBGene00008323,WBGene00008323,History: N.A.
WBGene00008559,-1.27735631078289,-1.31992357768574,WBGene00008559,WBGene00008559,History: N.A.
WBGene00019662,-1.2742965212884,-1.67262547563651,WBGene00019662,WBGene00019662,History: N.A.
WBGene00018242,-1.27262813673576,-1.96455972773818,WBGene00018242,WBGene00018242,History: N.A.
WBGene00007755,-1.27203418251336,-1.01898579853541,WBGene00007755,WBGene00007755,History: N.A.
WBGene00020080,-1.27153225502871,-1.62634554323756,WBGene00020080,WBGene00020080,History: N.A.
WBGene00020357,-1.27018307764095,-1.22571430880057,WBGene00020357,WBGene00020357,History: N.A.
WBGene00009816,-1.26840344335587,-1.16902218259072,WBGene00009816,WBGene00009816,History: N.A.
WBGene00015936,-1.26635285938637,-1.00671419637301,WBGene00015936,WBGene00015936,History: N.A.
WBGene00045456,-1.26304020951263,-1.09238066792551,WBGene00045456,WBGene00045456,History: N.A.
WBGene00044213,-1.26188899023265,-1.19653421662082,WBGene00044213,WBGene00044213,History: N.A.
WBGene00009158,-1.2604400621207,-1.46926393824182,WBGene00009158,WBGene00009158,History: N.A.
WBGene00007899,-1.2597707754225,-1.12188780626078,WBGene00007899,WBGene00007899,History: N.A.
WBGene00022441,-1.25764970046846,-1.52116828559175,WBGene00022441,WBGene00022441,History: N.A.
WBGene00018225,-1.25612626730757,-1.07244087148571,WBGene00018225,WBGene00018225,History: N.A.
WBGene00016360,-1.25313979136611,-1.10439459708025,WBGene00016360,WBGene00016360,History: N.A.
WBGene00019547,-1.25170141089204,-1.51608609979611,WBGene00019547,WBGene00019547,History: N.A.
WBGene00016958,-1.25006986178609,-1.48848396307188,WBGene00016958,WBGene00016958,History: N.A.
WBGene00044772,-1.2488003572611,-1.72769021464709,WBGene00044772,WBGene00044772,History: N.A.
WBGene00007458,-1.24709463005189,-1.29791587867037,WBGene00007458,WBGene00007458,History: N.A.
WBGene00045038,-1.24623919509649,-1.11685880102973,WBGene00045038,WBGene00045038,History: N.A.
WBGene00022545,-1.23785474599668,-1.12157605381633,WBGene00022545,WBGene00022545,History: N.A.
WBGene00044402,-1.23614475053959,-1.12421767672553,WBGene00044402,WBGene00044402,"History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
WBGene00012592,-1.23239942350831,-1.16917459279323,WBGene00012592,WBGene00012592,History: N.A.
WBGene00010150,-1.232065547511,-1.24164463884497,WBGene00010150,WBGene00010150,History: N.A.
WBGene00000367,-1.23187562585275,-1.07956286495773,WBGene00000367,WBGene00000367,History: N.A.
WBGene00017654,-1.23175987614296,-2.00308956130853,WBGene00017654,WBGene00017654,History: N.A.
WBGene00019426,-1.2289677606815,-1.91095472658291,WBGene00019426,WBGene00019426,History: N.A.
WBGene00015966,-1.22846876282083,-1.29359136009845,WBGene00015966,WBGene00015968,"History: Merged into ""WBGene00015968"" on 2017-09-21"
WBGene00011213,-1.22816225465623,-1.53975300961816,WBGene00011213,WBGene00011213,History: N.A.
WBGene00015671,-1.22385576221546,-1.33434314767942,WBGene00015671,WBGene00015671,History: N.A.
WBGene00010822,-1.22259556876062,-1.10043845709696,WBGene00010822,WBGene00010822,History: N.A.
WBGene00021519,-1.22210481244147,-1.8494269261741,WBGene00021519,WBGene00021519,History: N.A.
WBGene00011090,-1.22066062298896,-1.12134349383819,WBGene00011090,WBGene00011090,History: N.A.
WBGene00007375,-1.22050228342854,-1.8286275097934,WBGene00007375,WBGene00007375,"History: Split into C06C3.12(WBGene00175031). History of WBGene00007375: Split into ""WBGene00175031"" on 2008-12-09"
WBGene00016625,-1.22038377547837,-1.39048186855784,WBGene00016625,WBGene00016625,History: N.A.
WBGene00003987,-1.22010788417566,-1.17457458631635,WBGene00003987,WBGene00003987,History: N.A.
WBGene00022891,-1.2159350038293,-1.35228837144602,WBGene00022891,WBGene00022891,History: N.A.
WBGene00044665,-1.20860886905212,-1.17010722075602,WBGene00044665,WBGene00044665,History: N.A.
WBGene00019958,-1.20592151249631,-1.15273683869105,WBGene00019958,WBGene00019957,"History: Merged into ""WBGene00019957"" on 2017-04-28"
WBGene00002085,-1.20327623323715,-1.7007400842917,WBGene00002085,WBGene00002085,History: N.A.
WBGene00010242,-1.20295552044812,-1.218037826424,WBGene00010242,WBGene00010242,History: N.A.
WBGene00007152,-1.20189389712619,-1.20528773834847,WBGene00007152,WBGene00007152,"History: Split into B0365.9(WBGene00219208). History of WBGene00007152: Split into ""WBGene00219208"" on 2011-08-15"
WBGene00010694,-1.20183210101988,-1.11699727852798,WBGene00010694,WBGene00010694,History: N.A.
WBGene00021977,-1.19372055171739,-1.23477528646245,WBGene00021977,WBGene00021977,History: N.A.
WBGene00017535,-1.19290972172989,-1.83258468176744,WBGene00017535,WBGene00017535,History: N.A.
WBGene00006809,-1.19216829254842,-1.03031173289953,WBGene00006809,WBGene00006809,History: N.A.
WBGene00021434,-1.19143789853322,-1.22529061118378,WBGene00021434,WBGene00021434,History: N.A.
WBGene00001476,-1.18707453586103,-1.04448185951374,WBGene00001476,WBGene00001476,History: N.A.
WBGene00003232,-1.18469200787868,-1.17255356210904,WBGene00003232,WBGene00003232,History: N.A.
WBGene00007264,-1.18360178427113,-1.28502132158303,WBGene00007264,WBGene00007264,History: N.A.
WBGene00007725,-1.18241038944192,-1.20109552485841,WBGene00007725,WBGene00007725,History: N.A.
WBGene00007174,-1.17561333067176,-1.43142890678315,WBGene00007174,WBGene00007174,History: N.A.
WBGene00021263,-1.1755250167795,-1.64808565598222,WBGene00021263,WBGene00021263,History: N.A.
WBGene00009296,-1.17289521692821,-1.09890590271112,WBGene00009296,WBGene00009296,History: N.A.
WBGene00194717,-1.17289037667856,-1.04849670874639,WBGene00194717,WBGene00194717,History: N.A.
WBGene00002094,-1.16107738641566,-1.32248291911171,WBGene00002094,WBGene00002094,History: N.A.
WBGene00013181,-1.15942396892685,-1.14617383889174,WBGene00013181,WBGene00013181,History: N.A.
WBGene00044120,-1.15782770446116,-1.03407523005443,WBGene00044120,WBGene00044120,History: N.A.
WBGene00016735,-1.15282845365492,-1.22626472075199,WBGene00016735,WBGene00016735,History: N.A.
WBGene00006927,-1.15214951734462,-2.36362738403455,WBGene00006927,WBGene00006927,History: N.A.
WBGene00021698,-1.14094935343882,-1.13684839954563,WBGene00021698,WBGene00021698,History: N.A.
WBGene00194708,-1.14042485335229,-1.0004911387423,WBGene00194708,WBGene00194708,History: N.A.
WBGene00010686,-1.13666693635668,-1.47500897314039,WBGene00010686,WBGene00010686,History: N.A.
WBGene00008301,-1.13565781037948,-2.08084456912923,WBGene00008301,WBGene00008301,"History: Split into pals-37(WBGene00138721). History of WBGene00008301: Split into ""WBGene00138721"" on 2008-09-25; Renamed on 2016-10-26"
WBGene00044680,-1.13509248292819,-1.11304992830254,WBGene00044680,WBGene00044680,History: N.A.
WBGene00008926,-1.13497029417754,-1.32060824387422,WBGene00008926,WBGene00008926,History: N.A.
WBGene00044350,-1.132297579685,-1.35209740882015,WBGene00044350,WBGene00044350,History: N.A.
WBGene00006467,-1.12464973204708,-1.34854012768845,WBGene00006467,WBGene00006467,History: Renamed on 2021-09-06
WBGene00019859,-1.12283251005214,-1.07657659876747,WBGene00019859,WBGene00019859,History: N.A.
WBGene00020229,-1.12172364626615,-1.25862486438974,WBGene00020229,WBGene00020229,History: N.A.
WBGene00013506,-1.12073215652289,-1.01029887311,WBGene00013506,WBGene00013506,History: N.A.
WBGene00006372,-1.1186346736073,-1.30674719283466,WBGene00006372,WBGene00006372,History: Renamed on 2010-04-16
WBGene00009887,-1.11612022990374,-1.03983531247773,WBGene00009887,WBGene00009887,History: N.A.
WBGene00010538,-1.10463557611025,-1.23090245751151,WBGene00010538,WBGene00010538,History: N.A.
WBGene00011587,-1.10012276279256,-1.41845459479626,WBGene00011587,WBGene00011587,History: N.A.
WBGene00009830,-1.09844302709855,-1.1549994371919,WBGene00009830,WBGene00009830,History: N.A.
WBGene00022847,-1.0958768581746,-1.17454637219951,WBGene00022847,WBGene00022847,History: N.A.
WBGene00019174,-1.09546301711849,-1.19386171163987,WBGene00019174,WBGene00019174,"History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
WBGene00019957,-1.0900940909291,-1.0897056470122,WBGene00019957,WBGene00019957,History: N.A.
WBGene00012381,-1.0866396818951,-1.05072193023783,WBGene00012381,WBGene00012381,History: N.A.
WBGene00006929,-1.07671531542508,-1.78757528450918,WBGene00006929,WBGene00006929,History: N.A.
WBGene00007992,-1.07392400605791,-3.03605150258246,WBGene00007992,WBGene00007992,History: N.A.
WBGene00007748,-1.07146442952073,-1.04527777675606,WBGene00007748,WBGene00007748,History: N.A.
WBGene00269392,-1.07113748026107,-1.13998340694506,WBGene00269392,WBGene00269392,History: N.A.
WBGene00006649,-1.07054935094004,-1.82180157456532,WBGene00006649,WBGene00006649,History: N.A.
WBGene00021048,-1.06884034057883,-1.2239371736327,WBGene00021048,WBGene00021048,History: N.A.
WBGene00007372,-1.06685850542881,-1.28218410032241,WBGene00007372,WBGene00007372,History: N.A.
WBGene00001564,-1.06504180853077,-1.11513245317521,WBGene00001564,WBGene00001564,History: Renamed on 2010-11-16
WBGene00010644,-1.06385537768811,-1.01020364215954,WBGene00010644,WBGene00010644,History: N.A.
WBGene00015602,-1.06190619236395,-1.47927418128606,WBGene00015602,WBGene00015602,History: N.A.
WBGene00008234,-1.05442216539852,-1.1399812587657,WBGene00008234,WBGene00008234,History: N.A.
WBGene00013653,-1.05352387329716,-1.20199436885813,WBGene00013653,WBGene00013653,History: N.A.
WBGene00008091,-1.04540743144046,-1.09324303074103,WBGene00008091,WBGene00008091,History: N.A.
WBGene00011321,-1.04532416407549,-1.39391013516311,WBGene00011321,WBGene00011321,History: N.A.
WBGene00015362,-1.0437472413549,-1.43718442198914,WBGene00015362,WBGene00015362,History: N.A.
WBGene00022478,-1.03990212570346,-1.17059971027108,WBGene00022478,WBGene00022478,History: N.A.
WBGene00012822,-1.03961781705653,-1.07016693563008,WBGene00012822,WBGene00012822,History: N.A.
WBGene00015934,-1.03635757662662,-1.07949702025677,WBGene00015934,WBGene00015934,History: N.A.
WBGene00006470,-1.03227918284517,-1.01677516937713,WBGene00006470,WBGene00006470,History: N.A.
WBGene00017361,-1.02705137096189,-1.25640949557412,WBGene00017361,WBGene00017361,History: N.A.
WBGene00018921,-1.02232743068651,-1.13547037465262,WBGene00018921,WBGene00018921,History: Renamed on 2014-03-26
WBGene00015479,-1.02031295675508,-1.00919478340141,WBGene00015479,WBGene00015479,History: N.A.
WBGene00017467,-1.01910992677145,-1.09930919105623,WBGene00017467,WBGene00017467,History: N.A.
WBGene00021079,-1.01613918020258,-1.05358374010288,WBGene00021079,WBGene00021079,History: N.A.
WBGene00007440,-1.0130342775297,-1.9665946850306,WBGene00007440,WBGene00007440,History: N.A.
WBGene00019057,-1.00546134780652,-1.09030903578596,WBGene00019057,WBGene00019057,History: N.A.
WBGene00194695,-1.00096791949105,-1.00692558971444,WBGene00194695,WBGene00194695,History: N.A.
WBGene00018971,-1.0006407558344,-1.40588673526191,WBGene00018971,WBGene00018971,History: N.A.
