,Gene,Count
29462,WBGene00168724,2
28798,WBGene00047759,2
28813,WBGene00165928,2
28812,WBGene00049503,2
28034,WBGene00050049,2
30229,WBGene00023390,2
28811,WBGene00046676,2
28464,WBGene00047846,2
28355,WBGene00050792,2
30227,WBGene00196359,2
27939,WBGene00048315,2
29638,WBGene00046368,2
28375,WBGene00166761,2
28122,WBGene00219287,2
24480,WBGene00086557,2
25295,WBGene00021567,2
24705,WBGene00006276,2
25153,WBGene00011442,2
24568,WBGene00167686,2
28017,WBGene00050667,2
24839,WBGene00017927,2
29997,WBGene00048102,2
24580,WBGene00045148,2
24579,WBGene00219492,2
28997,WBGene00172724,2
24574,WBGene00219827,2
24572,WBGene00171477,2
28935,WBGene00200957,2
24569,WBGene00269422,2
28183,WBGene00015730,2
24837,WBGene00021409,2
24857,WBGene00271647,2
24567,WBGene00165601,2
28063,WBGene00172227,2
28004,WBGene00166543,2
24861,WBGene00270293,2
28431,WBGene00045519,2
28905,WBGene00220203,2
28019,WBGene00047525,2
24867,WBGene00269390,2
24563,WBGene00269386,2
29990,WBGene00165144,2
24836,WBGene00021405,2
28000,WBGene00171238,2
24604,WBGene00170232,2
28275,WBGene00198447,2
24617,WBGene00086563,2
28426,WBGene00165058,2
28427,WBGene00046461,2
24613,WBGene00220077,2
28195,WBGene00194729,2
29058,WBGene00046680,2
29024,WBGene00169808,2
29014,WBGene00170457,2
29009,WBGene00046005,2
25442,WBGene00048558,2
28999,WBGene00045982,2
28429,WBGene00046457,2
29881,WBGene00173837,2
28276,WBGene00195864,2
29879,WBGene00048052,2
29006,WBGene00170514,2
24830,WBGene00194821,2
24593,WBGene00045953,2
28189,WBGene00086556,2
24586,WBGene00047965,2
28047,WBGene00174817,2
29120,WBGene00049919,2
29126,WBGene00049709,2
28828,WBGene00171366,2
28021,WBGene00168160,2
28044,WBGene00171232,2
24906,WBGene00023021,2
28020,WBGene00171681,2
24909,WBGene00270320,2
28178,WBGene00201398,2
24911,WBGene00202498,2
29866,WBGene00171313,2
24914,WBGene00206515,2
29846,WBGene00168789,2
28408,WBGene00050845,2
24541,WBGene00195117,2
28409,WBGene00172635,2
24539,WBGene00269333,2
30278,WBGene00169385,2
29128,WBGene00046100,2
24922,WBGene00016334,2
28874,WBGene00044704,2
24536,WBGene00195084,2
28433,WBGene00046528,2
29842,WBGene00049472,2
28177,WBGene00199371,2
28872,WBGene00045126,2
28882,WBGene00014425,2
29127,WBGene00046454,2
24870,WBGene00206416,2
24881,WBGene00206423,2
28278,WBGene00199591,2
28432,WBGene00168156,2
27998,WBGene00174245,2
28279,WBGene00199108,2
28182,WBGene00014953,2
29871,WBGene00174431,2
24876,WBGene00206500,2
28904,WBGene00196832,2
28902,WBGene00044926,2
28046,WBGene00046877,2
28901,WBGene00014458,2
28897,WBGene00219285,2
29869,WBGene00165223,2
28410,WBGene00050668,2
30001,WBGene00047252,2
28179,WBGene00009117,2
27996,WBGene00173407,2
24894,WBGene00020807,2
27995,WBGene00047638,2
24897,WBGene00044143,2
28280,WBGene00197513,2
24898,WBGene00219641,2
24618,WBGene00173694,2
24621,WBGene00201656,2
29894,WBGene00168086,2
24730,WBGene00001681,2
29921,WBGene00168048,2
28248,WBGene00200082,2
29109,WBGene00168423,2
29945,WBGene00050026,2
28010,WBGene00168523,2
28011,WBGene00047953,2
29947,WBGene00170489,2
24659,WBGene00235301,2
28421,WBGene00173206,2
24729,WBGene00002993,2
29082,WBGene00169097,2
29922,WBGene00048440,2
24732,WBGene00077703,2
28414,WBGene00046993,2
28055,WBGene00167125,2
28239,WBGene00167822,2
28422,WBGene00171735,2
30293,WBGene00048674,2
29960,WBGene00047594,2
24740,WBGene00005809,2
29077,WBGene00165010,2
24742,WBGene00011873,2
29108,WBGene00171059,2
29083,WBGene00049495,2
24624,WBGene00138716,2
29926,WBGene00169606,2
24703,WBGene00007747,2
24702,WBGene00050967,2
24698,WBGene00044711,2
24697,WBGene00005584,2
29932,WBGene00170190,2
29931,WBGene00047182,2
24708,WBGene00045094,2
24693,WBGene00015033,2
24709,WBGene00008367,2
24691,WBGene00235381,2
29098,WBGene00049482,2
28271,WBGene00044732,2
29102,WBGene00170023,2
28051,WBGene00049021,2
24715,WBGene00050959,2
29096,WBGene00167850,2
28420,WBGene00170627,2
24681,WBGene00195208,2
24678,WBGene00219686,2
28418,WBGene00048458,2
29923,WBGene00170636,2
29107,WBGene00172354,2
24656,WBGene00184956,2
29969,WBGene00049872,2
28014,WBGene00169985,2
24790,WBGene00196816,2
29900,WBGene00167948,2
24779,WBGene00014484,2
24780,WBGene00014392,2
28274,WBGene00195867,2
24782,WBGene00014433,2
24784,WBGene00045398,2
29895,WBGene00167094,2
24785,WBGene00206378,2
24637,WBGene00045391,2
24635,WBGene00219979,2
28202,WBGene00195229,2
28234,WBGene00219592,2
24795,WBGene00219776,2
24797,WBGene00008516,2
24803,WBGene00200318,2
24806,WBGene00043308,2
24625,WBGene00199463,2
28201,WBGene00195228,2
29059,WBGene00049813,2
30282,WBGene00045696,2
28197,WBGene00194933,2
29976,WBGene00050435,2
29910,WBGene00173419,2
29117,WBGene00050401,2
24778,WBGene00014431,2
28049,WBGene00049344,2
29068,WBGene00167864,2
29911,WBGene00049583,2
29066,WBGene00171559,2
24749,WBGene00044952,2
28424,WBGene00050656,2
28272,WBGene00014926,2
28228,WBGene00235328,2
29974,WBGene00045531,2
28226,WBGene00235283,2
28218,WBGene00219370,2
28215,WBGene00219301,2
28273,WBGene00202153,2
28050,WBGene00169373,2
24765,WBGene00014393,2
24767,WBGene00195001,2
24768,WBGene00014432,2
24769,WBGene00014394,2
29111,WBGene00167518,2
24770,WBGene00014430,2
29063,WBGene00048940,2
24777,WBGene00014266,2
28871,WBGene00077536,2
29841,WBGene00045648,2
28022,WBGene00169656,2
27979,WBGene00048477,2
28038,WBGene00165977,2
29938,WBGene00050394,2
28831,WBGene00048190,2
28301,WBGene00269332,2
28068,WBGene00165808,2
27984,WBGene00048838,2
27983,WBGene00047422,2
29289,WBGene00049478,2
27981,WBGene00046573,2
28303,WBGene00303056,2
25079,WBGene00021500,2
29284,WBGene00170813,2
29294,WBGene00046417,2
25081,WBGene00195148,2
28304,WBGene00018868,2
29781,WBGene00171707,2
28390,WBGene00049786,2
25084,WBGene00206496,2
29310,WBGene00166417,2
29777,WBGene00169074,2
28036,WBGene00166321,2
25091,WBGene00194833,2
25063,WBGene00017029,2
29787,WBGene00174327,2
28161,WBGene00199753,2
25048,WBGene00219217,2
27989,WBGene00170066,2
25038,WBGene00005280,2
25039,WBGene00005509,2
25040,WBGene00013491,2
25041,WBGene00044561,2
25043,WBGene00235371,2
30336,WBGene00198763,2
28399,WBGene00047317,2
28837,WBGene00047236,2
29794,WBGene00049254,2
28299,WBGene00219212,2
25061,WBGene00194684,2
25049,WBGene00235351,2
28835,WBGene00049800,2
25052,WBGene00016840,2
29263,WBGene00169511,2
30115,WBGene00009725,2
28440,WBGene00049441,2
25056,WBGene00010916,2
29793,WBGene00173380,2
28834,WBGene00165878,2
28394,WBGene00046784,2
27976,WBGene00049145,2
25094,WBGene00022472,2
27975,WBGene00048871,2
25137,WBGene00017628,2
25128,WBGene00045061,2
25129,WBGene00194928,2
28386,WBGene00050184,2
25130,WBGene00018002,2
27966,WBGene00050801,2
28829,WBGene00165976,2
30338,WBGene00201199,2
29325,WBGene00168796,2
25136,WBGene00011265,2
29329,WBGene00174400,2
28029,WBGene00049287,2
25096,WBGene00174374,2
29330,WBGene00169062,2
29343,WBGene00046473,2
25141,WBGene00206381,2
27965,WBGene00046229,2
25143,WBGene00195081,2
27964,WBGene00173712,2
25148,WBGene00006717,2
29763,WBGene00050052,2
25151,WBGene00020319,2
29754,WBGene00048556,2
28441,WBGene00168956,2
28028,WBGene00049837,2
25124,WBGene00011450,2
29311,WBGene00045614,2
25097,WBGene00170108,2
27974,WBGene00170668,2
28309,WBGene00195311,2
27972,WBGene00048816,2
27971,WBGene00174516,2
25103,WBGene00012955,2
28310,WBGene00049665,2
28311,WBGene00166010,2
29774,WBGene00174458,2
25105,WBGene00016982,2
25106,WBGene00195166,2
25107,WBGene00219210,2
27970,WBGene00049691,2
28830,WBGene00049817,2
25108,WBGene00219489,2
29773,WBGene00046308,2
25111,WBGene00303019,2
28388,WBGene00168491,2
29772,WBGene00050276,2
25117,WBGene00009777,2
25120,WBGene00010344,2
28839,WBGene00171200,2
28840,WBGene00166067,2
24930,WBGene00009419,2
28025,WBGene00167588,2
30332,WBGene00047263,2
28854,WBGene00049824,2
29141,WBGene00013814,2
27990,WBGene00046846,2
28024,WBGene00046960,2
29837,WBGene00174358,2
24965,WBGene00018918,2
29142,WBGene00165420,2
24966,WBGene00011196,2
24967,WBGene00011416,2
30335,WBGene00199569,2
28437,WBGene00170456,2
29829,WBGene00169480,2
28404,WBGene00168644,2
29828,WBGene00167254,2
29817,WBGene00172458,2
24972,WBGene00008604,2
28851,WBGene00048527,2
29173,WBGene00049012,2
28849,WBGene00174908,2
29815,WBGene00173592,2
30021,WBGene00167945,2
30331,WBGene00166700,2
28856,WBGene00173846,2
25031,WBGene00012649,2
28406,WBGene00173729,2
28435,WBGene00046357,2
28176,WBGene00199045,2
24933,WBGene00044245,2
30295,WBGene00171863,2
24936,WBGene00009424,2
28870,WBGene00195841,2
28864,WBGene00165201,2
29130,WBGene00047365,2
24946,WBGene00220163,2
30015,WBGene00047917,2
30277,WBGene00045708,2
28859,WBGene00197123,2
29840,WBGene00046184,2
28436,WBGene00046164,2
28405,WBGene00047792,2
29137,WBGene00166299,2
27991,WBGene00050005,2
28175,WBGene00196434,2
28861,WBGene00196028,2
28023,WBGene00167359,2
29140,WBGene00165996,2
30019,WBGene00167119,2
28286,WBGene00044432,2
29179,WBGene00171420,2
28848,WBGene00048945,2
30093,WBGene00005362,2
28402,WBGene00173877,2
30036,WBGene00049850,2
28842,WBGene00174801,2
25014,WBGene00077491,2
25016,WBGene00044147,2
28841,WBGene00169506,2
29201,WBGene00045649,2
25018,WBGene00050889,2
28291,WBGene00271798,2
30058,WBGene00201512,2
29219,WBGene00047104,2
24978,WBGene00077751,2
29245,WBGene00046979,2
25023,WBGene00044611,2
25024,WBGene00012314,2
28296,WBGene00303103,2
29256,WBGene00050717,2
25027,WBGene00022483,2
25028,WBGene00201497,2
28298,WBGene00206504,2
29800,WBGene00173435,2
25030,WBGene00021223,2
29807,WBGene00168038,2
28844,WBGene00168384,2
28438,WBGene00167611,2
25000,WBGene00017656,2
28847,WBGene00173201,2
24980,WBGene00013871,2
28040,WBGene00045662,2
24983,WBGene00005272,2
29814,WBGene00174581,2
29184,WBGene00168673,2
28403,WBGene00166453,2
28846,WBGene00173540,2
24986,WBGene00004107,2
28026,WBGene00049056,2
24988,WBGene00007858,2
30023,WBGene00045690,2
28290,WBGene00268194,2
24991,WBGene00016665,2
24993,WBGene00016916,2
29186,WBGene00048226,2
24995,WBGene00017024,2
30032,WBGene00167266,2
29809,WBGene00165683,2
24997,WBGene00006005,2
28845,WBGene00167122,2
29981,WBGene00048666,2
28684,WBGene00174055,2
28790,WBGene00172131,2
27201,WBGene00046792,2
26367,WBGene00049778,2
26368,WBGene00045805,2
27218,WBGene00046616,2
26369,WBGene00049666,2
27216,WBGene00047945,2
27214,WBGene00168342,2
27213,WBGene00170122,2
27211,WBGene00169106,2
26374,WBGene00049020,2
27210,WBGene00049212,2
27208,WBGene00047679,2
28703,WBGene00049238,2
27204,WBGene00167633,2
27203,WBGene00047379,2
26381,WBGene00165876,2
27222,WBGene00167382,2
26382,WBGene00045971,2
26384,WBGene00047933,2
28607,WBGene00170499,2
27200,WBGene00046964,2
27199,WBGene00167263,2
27197,WBGene00173602,2
26387,WBGene00046105,2
27194,WBGene00046519,2
26391,WBGene00047267,2
28609,WBGene00165115,2
27190,WBGene00165105,2
27187,WBGene00165688,2
26396,WBGene00048507,2
26397,WBGene00166626,2
26366,WBGene00166932,2
28704,WBGene00047467,2
27119,WBGene00166584,2
27246,WBGene00049307,2
27257,WBGene00165205,2
28600,WBGene00170298,2
27256,WBGene00170707,2
27253,WBGene00169627,2
26335,WBGene00050262,2
27252,WBGene00047522,2
28602,WBGene00050835,2
26336,WBGene00049346,2
28603,WBGene00169926,2
26340,WBGene00047226,2
26341,WBGene00170088,2
26342,WBGene00046213,2
28708,WBGene00170352,2
26345,WBGene00165816,2
28707,WBGene00045645,2
27223,WBGene00048396,2
28604,WBGene00168469,2
27243,WBGene00166459,2
28605,WBGene00166484,2
28606,WBGene00170018,2
26352,WBGene00046931,2
27239,WBGene00050444,2
27237,WBGene00173315,2
27235,WBGene00173421,2
28706,WBGene00047439,2
27230,WBGene00050398,2
26359,WBGene00045580,2
27227,WBGene00050095,2
26363,WBGene00046193,2
27224,WBGene00046643,2
28610,WBGene00168070,2
27186,WBGene00168168,2
27184,WBGene00050749,2
28617,WBGene00050617,2
27151,WBGene00047449,2
27150,WBGene00049266,2
26445,WBGene00047156,2
27148,WBGene00167755,2
26447,WBGene00170170,2
26448,WBGene00047202,2
27144,WBGene00049065,2
27143,WBGene00165094,2
27142,WBGene00046578,2
26452,WBGene00047359,2
27140,WBGene00171887,2
28698,WBGene00047871,2
27137,WBGene00168922,2
26459,WBGene00170898,2
26461,WBGene00049209,2
27183,WBGene00046043,2
28618,WBGene00045894,2
28621,WBGene00170154,2
26462,WBGene00173759,2
27136,WBGene00173377,2
28622,WBGene00048229,2
27135,WBGene00171700,2
27134,WBGene00167836,2
26465,WBGene00048078,2
27131,WBGene00045594,2
28625,WBGene00050453,2
27128,WBGene00174685,2
26472,WBGene00168381,2
27127,WBGene00171494,2
27125,WBGene00045646,2
27154,WBGene00174061,2
28614,WBGene00166256,2
26439,WBGene00174695,2
27155,WBGene00167460,2
27182,WBGene00047546,2
26404,WBGene00045559,2
27181,WBGene00046391,2
27180,WBGene00165825,2
27178,WBGene00048036,2
26408,WBGene00171875,2
27176,WBGene00168829,2
26412,WBGene00173719,2
26413,WBGene00048223,2
26415,WBGene00172143,2
27173,WBGene00165860,2
26417,WBGene00172670,2
27167,WBGene00048745,2
27166,WBGene00046504,2
26422,WBGene00048267,2
28611,WBGene00045939,2
26424,WBGene00175019,2
27165,WBGene00169026,2
27164,WBGene00167516,2
28700,WBGene00050576,2
27163,WBGene00047755,2
27162,WBGene00048935,2
26429,WBGene00171643,2
26431,WBGene00046606,2
26432,WBGene00050187,2
26433,WBGene00165597,2
28699,WBGene00170708,2
26436,WBGene00173544,2
28612,WBGene00171051,2
27258,WBGene00047114,2
27259,WBGene00050775,2
27260,WBGene00170608,2
28576,WBGene00174047,2
27321,WBGene00168509,2
27320,WBGene00174282,2
27319,WBGene00050323,2
28573,WBGene00048115,2
27317,WBGene00173086,2
30260,WBGene00165727,2
26219,WBGene00048589,2
26220,WBGene00049826,2
26221,WBGene00049806,2
28574,WBGene00050508,2
26223,WBGene00169024,2
30261,WBGene00167013,2
26224,WBGene00046919,2
26226,WBGene00046695,2
30262,WBGene00170764,2
28582,WBGene00049050,2
26229,WBGene00171595,2
26230,WBGene00166267,2
26231,WBGene00048295,2
26232,WBGene00049289,2
26233,WBGene00047046,2
28577,WBGene00168176,2
26235,WBGene00170857,2
28578,WBGene00049024,2
28720,WBGene00167954,2
28719,WBGene00049525,2
28579,WBGene00166862,2
26238,WBGene00048988,2
28718,WBGene00050263,2
28717,WBGene00170020,2
28572,WBGene00167917,2
27322,WBGene00050359,2
27323,WBGene00174900,2
28570,WBGene00170886,2
27359,WBGene00049161,2
27358,WBGene00168536,2
27357,WBGene00166913,2
26163,WBGene00046800,2
26165,WBGene00050689,2
28724,WBGene00048151,2
28723,WBGene00169297,2
27353,WBGene00049733,2
27351,WBGene00048095,2
27350,WBGene00048924,2
27349,WBGene00171255,2
26176,WBGene00050473,2
27348,WBGene00166455,2
28722,WBGene00046255,2
28567,WBGene00047698,2
26180,WBGene00168832,2
27345,WBGene00046277,2
26182,WBGene00048824,2
26185,WBGene00050465,2
26186,WBGene00169105,2
26189,WBGene00046046,2
27341,WBGene00049962,2
27338,WBGene00048673,2
27328,WBGene00048197,2
26202,WBGene00045678,2
26203,WBGene00165872,2
27326,WBGene00050380,2
26205,WBGene00174499,2
27324,WBGene00174455,2
28581,WBGene00168619,2
28086,WBGene00165006,2
27262,WBGene00046169,2
26305,WBGene00046240,2
28592,WBGene00166835,2
26291,WBGene00255586,2
27289,WBGene00049988,2
26293,WBGene00045682,2
26294,WBGene00171968,2
28593,WBGene00050611,2
28711,WBGene00167539,2
26299,WBGene00174277,2
27284,WBGene00169818,2
28594,WBGene00046880,2
28710,WBGene00171430,2
27280,WBGene00174224,2
27279,WBGene00050519,2
26304,WBGene00169575,2
28596,WBGene00167424,2
26244,WBGene00047116,2
27277,WBGene00165605,2
27276,WBGene00049519,2
27274,WBGene00046409,2
26310,WBGene00168091,2
27273,WBGene00049089,2
26312,WBGene00046726,2
27269,WBGene00045658,2
26317,WBGene00046012,2
26318,WBGene00050041,2
28598,WBGene00173275,2
26320,WBGene00049899,2
27267,WBGene00169886,2
27263,WBGene00046269,2
26325,WBGene00050185,2
27290,WBGene00169596,2
27292,WBGene00167676,2
27293,WBGene00169233,2
28590,WBGene00167065,2
28716,WBGene00173954,2
28715,WBGene00169747,2
28583,WBGene00171387,2
28714,WBGene00174667,2
26252,WBGene00049857,2
27315,WBGene00049540,2
28713,WBGene00165364,2
28584,WBGene00047705,2
27311,WBGene00167504,2
28712,WBGene00171437,2
27310,WBGene00173970,2
28586,WBGene00050221,2
28587,WBGene00171592,2
30276,WBGene00175021,2
27307,WBGene00046998,2
27305,WBGene00166842,2
26272,WBGene00046162,2
28588,WBGene00172678,2
26275,WBGene00173634,2
26278,WBGene00049230,2
26280,WBGene00048646,2
27300,WBGene00050517,2
26282,WBGene00049402,2
27297,WBGene00049512,2
26283,WBGene00047959,2
27296,WBGene00166408,2
27295,WBGene00050744,2
26284,WBGene00167450,2
27294,WBGene00167792,2
26479,WBGene00171897,2
26482,WBGene00048859,2
25446,WBGene00049681,2
26726,WBGene00169057,2
26950,WBGene00047270,2
28657,WBGene00173955,2
28658,WBGene00048467,2
26947,WBGene00050306,2
28661,WBGene00050075,2
28662,WBGene00049853,2
26944,WBGene00048257,2
28664,WBGene00167871,2
28665,WBGene00171233,2
26943,WBGene00174896,2
26942,WBGene00049870,2
28666,WBGene00171606,2
30274,WBGene00171971,2
26724,WBGene00170224,2
28667,WBGene00047853,2
26709,WBGene00050192,2
26728,WBGene00170641,2
26938,WBGene00048881,2
28669,WBGene00048492,2
28670,WBGene00047358,2
26936,WBGene00047833,2
26935,WBGene00046733,2
26933,WBGene00171492,2
26735,WBGene00048822,2
26932,WBGene00174057,2
26740,WBGene00045602,2
26742,WBGene00050790,2
26930,WBGene00047531,2
26928,WBGene00166949,2
26926,WBGene00169775,2
26710,WBGene00167918,2
26952,WBGene00047032,2
28697,WBGene00013333,2
26973,WBGene00171093,2
26663,WBGene00166499,2
26993,WBGene00173570,2
26665,WBGene00048778,2
26666,WBGene00047205,2
26991,WBGene00050424,2
26989,WBGene00167117,2
26988,WBGene00047315,2
28654,WBGene00172541,2
26984,WBGene00046576,2
26981,WBGene00172060,2
26680,WBGene00167760,2
26978,WBGene00049937,2
26683,WBGene00050692,2
26684,WBGene00165434,2
28690,WBGene00049529,2
26706,WBGene00173214,2
26971,WBGene00171392,2
26690,WBGene00050317,2
26692,WBGene00048696,2
26693,WBGene00170571,2
26969,WBGene00173983,2
26965,WBGene00046257,2
26964,WBGene00169265,2
26698,WBGene00167213,2
26699,WBGene00173820,2
26960,WBGene00169681,2
26700,WBGene00049194,2
28688,WBGene00173938,2
28655,WBGene00045876,2
26958,WBGene00048904,2
26746,WBGene00165918,2
26924,WBGene00169665,2
26749,WBGene00048560,2
26869,WBGene00046186,2
26803,WBGene00170986,2
26804,WBGene00046552,2
26806,WBGene00167498,2
26880,WBGene00050000,2
26808,WBGene00050723,2
26811,WBGene00050349,2
26812,WBGene00166639,2
26878,WBGene00173749,2
26875,WBGene00046730,2
26874,WBGene00174845,2
28094,WBGene00047451,2
26818,WBGene00174931,2
26872,WBGene00166965,2
26820,WBGene00050765,2
28685,WBGene00166604,2
26750,WBGene00172521,2
28679,WBGene00047559,2
26825,WBGene00172422,2
28092,WBGene00047562,2
26828,WBGene00173952,2
26832,WBGene00171100,2
26863,WBGene00048576,2
26862,WBGene00050174,2
26836,WBGene00049222,2
26855,WBGene00165277,2
26853,WBGene00171371,2
26852,WBGene00047158,2
26851,WBGene00046011,2
26843,WBGene00170076,2
26844,WBGene00048964,2
26883,WBGene00167561,2
28676,WBGene00047255,2
26885,WBGene00046204,2
26800,WBGene00172378,2
26923,WBGene00168645,2
26921,WBGene00172185,2
26752,WBGene00050727,2
26918,WBGene00170731,2
26756,WBGene00172597,2
26757,WBGene00045625,2
28687,WBGene00046096,2
28673,WBGene00166697,2
26758,WBGene00047366,2
26761,WBGene00166698,2
26764,WBGene00050100,2
26770,WBGene00171126,2
26903,WBGene00046142,2
26773,WBGene00172982,2
26774,WBGene00165719,2
26775,WBGene00048342,2
26776,WBGene00171969,2
26777,WBGene00171224,2
26782,WBGene00046666,2
26897,WBGene00046908,2
26896,WBGene00050244,2
26788,WBGene00048188,2
26789,WBGene00173127,2
26791,WBGene00173686,2
26792,WBGene00049615,2
26895,WBGene00174390,2
26893,WBGene00169455,2
28675,WBGene00045799,2
26889,WBGene00048150,2
26660,WBGene00168704,2
26658,WBGene00167894,2
26654,WBGene00046057,2
28635,WBGene00172887,2
28695,WBGene00050618,2
28633,WBGene00169607,2
27097,WBGene00047248,2
26530,WBGene00172666,2
28634,WBGene00050664,2
27093,WBGene00171358,2
27092,WBGene00171920,2
26534,WBGene00049450,2
27089,WBGene00169110,2
26537,WBGene00048797,2
27088,WBGene00166811,2
27087,WBGene00169977,2
27086,WBGene00046171,2
26540,WBGene00046472,2
27085,WBGene00049765,2
26555,WBGene00174517,2
28636,WBGene00047458,2
28638,WBGene00170882,2
28639,WBGene00173077,2
27083,WBGene00045687,2
26545,WBGene00046617,2
26546,WBGene00046915,2
26548,WBGene00049235,2
28640,WBGene00165041,2
26549,WBGene00172202,2
27080,WBGene00048662,2
26551,WBGene00170736,2
26552,WBGene00046285,2
27079,WBGene00047276,2
27078,WBGene00168303,2
26524,WBGene00048070,2
26523,WBGene00050258,2
26522,WBGene00046045,2
26521,WBGene00047349,2
26485,WBGene00048504,2
26486,WBGene00168395,2
26487,WBGene00174668,2
27115,WBGene00049597,2
27114,WBGene00174679,2
26491,WBGene00048474,2
28696,WBGene00167358,2
28628,WBGene00174306,2
28630,WBGene00171021,2
26495,WBGene00049888,2
26496,WBGene00170678,2
28631,WBGene00173610,2
27112,WBGene00048493,2
26502,WBGene00170130,2
