,C55C3.3,timm-17B.2,Y20F4.4,C08F11.7,E01G4.5,ZK402.3,C09G5.7,hrde-1,C18D4.6,R06C1.4,C38D9.2,F15D4.5,Y57G11C.51,pan-1,hil-4,cdk-1,T16G12.4,fbxb-97,F39F10.4,K09H9.7,tbb-2,saeg-1,W04B5.1,spe-41,csr-1,mif-2,ZK973.8,scrm-4,F39E9.7,K02E2.6,mcm-7,sea-2,W04B5.2,klp-7,rnh-1.3,fbxa-192,bath-45,ZK795.2,par-5,hsp-90,gly-13,klp-15,cey-2,C46G7.5,bath-13,citk-1,T03D3.5,E02H9.3,ZK909.3,H09G03.1,Y47H10A.5,C38C3.3,F58H7.5,F40D4.13,elf-1,vet-6,pyk-1,lin-15B,clp-6,T02G5.4,hsp-1,rme-2,ceh-20,T11F9.10,lido-18,Y17D7B.4,C04G6.6,C30G12.1,wago-1,cpg-1,T16G12.8,pgl-3,Y57G7A.5,K05C4.9,F09C8.2,wago-4,Y48G1BM.6,fkb-8,tba-2,dyf-3,Y105C5A.14,F55B11.6,Y37E11B.2,T20F7.1,gpx-8,his-24,qdpr-1,W05F2.4,R03H10.6,W09B7.2,R03D7.2,saeg-2,pdfr-1,glit-1,W05H12.2,F41G4.7,Y53F4B.5,F55C9.3,spch-1,W09B7.1
Y47H10A.5,0.9416176395917929,0.9827206773369365,0.9747077319402052,0.9602312416101095,0.954132446370252,0.884014218394543,0.9152141959022178,0.9971701703742455,0.9451748158698168,0.954132446370252,0.9469190039984376,0.9009574730797523,0.985693404493875,0.9492306037042624,0.9890682867984502,0.9898884865861745,0.9673204731105025,0.973515705563472,0.9706700102274514,0.9789297883256598,0.9990418407406578,0.9168548661724191,0.8834821239855346,0.9847980028860102,0.9939608986896599,0.9482065909090803,0.9555526330695473,0.9747077319402052,0.9315435173831851,0.9060474767802797,0.9988153505884264,0.9654482935619096,0.8605165962650568,0.9946460576369447,0.9518456560417781,0.9798796001063345,0.9745090584656563,0.9648759983774993,0.9998875388050689,0.9993551024419222,0.966909385220999,0.9928606286038766,0.9992422337847326,0.9654482935619096,0.9564556456027803,0.9546887413171377,0.9536953681747381,0.9940866873329907,0.9130878776376546,0.8972819749256236,0.0,0.9764342870373452,0.97100672976468,0.966909385220999,0.9398704231162615,0.9298712178408673,0.9906328619428507,0.9581985731147812,0.9469990049380843,0.9519837657196029,0.9986991681581971,0.9940866873329907,0.9537830060801622,0.9555526330695473,0.9648759983774993,0.8745771254129547,0.9828859212190252,0.949019679398336,0.9991642093406295,0.9967066748244117,0.9555526330695473,0.998590539543468,0.9914202748243826,0.951772280473029,0.9641855574211889,0.9914202748243826,0.9501257048034695,0.9189911260371574,0.9997413697718289,0.9808123200641928,0.9462240676034336,0.9914202748243826,0.9286666506125675,0.9865599470744142,0.9711763086226315,0.8913001933910596,0.9697308428038907,0.9243181305770163,0.9158936947650202,0.9797105459277062,0.9976704637880905,0.9648759983774993,0.9711763086226315,0.9688154611004233,0.9725673778697295,0.9751944673622973,0.9794830029269852,0.951772280473029,0.9989458958611181,0.9755007789842455
C38C3.3,0.9501105292146578,0.9106265780077702,0.949380641990095,0.8998605900521927,0.9668841714643068,0.981139839460322,0.819846833355172,0.9996233435830947,0.8664876070004842,0.879904340707487,0.9490919438040052,0.9704889177635101,0.9698054299388446,0.9060158545540372,0.9999423948608372,0.9974749183168576,0.938979382818302,0.893299065640281,0.9493442019904201,0.853761570576498,0.9995823409671352,0.9027731801191629,0.9611847369316924,0.871080646600023,0.9998635606200073,0.9776441059577464,0.8846031658107391,0.9288367326057825,0.9791848443698232,0.9812845140905508,0.9974761957947655,0.9669941598506889,0.9660649672118521,0.9992665346327425,0.947579030631434,0.9202014661830679,0.9273919870346417,0.7127732330045697,0.9999941121903075,0.9999659124883492,0.8970875665793772,0.9952484373809447,0.9918483931073108,0.9355736243610903,0.8879280358753605,0.9123448867677078,0.8911406781941704,0.9345628787327291,0.8323501342059465,0.9799260457307853,0.9764342870373452,0.0,0.9674843637831284,0.9060158545540372,0.8598690160289153,0.8877910287223908,0.9764342870373452,0.9157189510538859,0.6925256446361834,0.9003426749915304,0.9997091237671885,0.9983480463873292,0.8424322457747742,0.9126637582476624,0.8377527322089732,0.9788074769315281,0.8607607272201355,0.9037392850598287,0.9994346443491333,0.998554765838287,0.8743857944465596,0.9999137128045401,0.6925256446361834,0.9157189510538859,0.8669684211354346,0.991363073220155,0.9582152620679065,0.944747645818984,0.9999861319047428,0.9920211830824465,0.9482065909090803,0.909801593201109,0.9788074769315281,0.8674757943177284,0.8811575274565182,0.9211620724209244,0.8877910287223908,0.8911406781941704,0.900687770610852,0.9716297316669098,0.9980077528976781,0.9607544573563345,0.900687770610852,0.9154369561595918,0.9509153222759669,0.9808123200641928,0.9468749098280855,0.9397345429489445,0.971094327065891,0.9651914371775436
F58H7.5,0.9637310171297273,0.8154630801858291,0.9241614399155154,0.744211726467916,0.9842977212743032,0.9907981664380903,0.9824019291081002,0.9999000490205486,0.9159978497007635,0.9030005138318278,0.5576011502943171,0.6553840403465354,0.969871850465839,0.9319344206366065,0.9997862840128567,0.9998731481468,0.8563997034393527,0.7664410459727611,0.9876642935210523,0.8380112098791483,0.9965939959073893,0.8150872993539472,0.9949534511911341,0.8762327320395209,0.9992852890974545,0.9848988381116768,0.9679925365333419,0.8319659818304062,0.9998728990025277,0.9999963022200242,0.9994551416205932,0.9295631527341341,0.9949231183179975,0.9999994939059105,0.6783299809548209,0.8970910099673013,0.6407408247010331,0.9873785256251376,0.9897189299298494,0.990339529847175,0.924545179672665,0.9993279830930718,0.9939701042020879,0.9140875691086348,0.791129051567749,0.962148733640013,0.9663967800633633,0.9879634373812356,0.9870446485857999,0.9998475420666854,0.97100672976468,0.9674843637831284,0.0,0.709112852961476,0.9805820826011445,0.9162180993031213,0.9953589225841588,0.9321238580779571,0.9417848412120557,0.8847140949598613,0.9948624745916941,0.9979635660104479,0.8687028744668868,0.6762148970068127,0.780498138796496,0.9990945096009094,0.7832534591438436,0.9296474734428639,0.9938841414983064,0.9957973746154603,0.8866657724167238,0.9938841414983064,0.9715356546071383,0.8986666555286479,0.9647387405895251,0.9999918104633279,0.7642973341923583,0.8311884138231351,0.994381394030112,0.9848988381116768,0.9953589225841588,0.718167968223636,0.9997485015260613,0.939371707687966,0.7772655469452525,0.7962225841720751,0.9749141318930258,0.9417848412120557,0.91070733102045,0.9024554163632037,0.94559283239681,0.6744306568870374,0.91070733102045,0.8804869561848401,0.9917582655748939,0.4969160684647818,0.7422698912273493,0.9985740117734999,0.9993514263590292,0.6803667555495241
F40D4.13,0.976854517772197,0.8227718576015272,0.9314006013935794,0.7921111238710059,0.9811159259629797,0.9938226362474265,0.928617679646468,0.9999087767566885,0.8624001394287829,0.902259850474188,0.7751699307559624,0.7828371805214915,0.975218631863133,0.9002069622312509,0.999975141986976,0.999971699261734,0.9029367070299276,0.7208474088131893,0.9441691808322903,0.813661314118057,0.9956961000394005,0.9059093464769251,0.9953708593498916,0.9112970791444663,0.9956961000394005,0.9857553027686663,0.9380654769894702,0.8819417260660141,0.999201265210575,0.9999239186619185,0.9961013748457149,0.9567222749734043,0.9906700398648892,0.9994624549186789,0.7770627497452595,0.906025809145926,0.7029935242260343,0.9279415120250764,0.9942317841671781,0.996862537704752,0.8511735848373035,0.9999879283649372,0.9858142322825526,0.847281276233413,0.7184414170094579,0.9303965954623966,0.9560632013550128,0.9816485310819558,0.9086622825843383,0.9985942347502336,0.966909385220999,0.9060158545540372,0.709112852961476,0.0,0.8838219512621651,0.9086622825843383,0.9882318556327607,0.8802360142155434,0.8631508253042097,0.8432756926822661,0.9935323013367898,0.9972174259960249,0.858078957959612,0.7078209044461118,0.8744683729654382,0.999975141986976,0.7542411960138541,0.8773799895550609,0.9951553079918115,0.9947012723388211,0.8334423775185299,0.9972174259960249,0.9027917954489013,0.8362730037503441,0.9086622825843383,0.9951553079918115,0.8391518949273564,0.8435469476832508,0.9975544685461284,0.9919448480585078,0.9766736540579559,0.7905489466355635,0.9968496800012387,0.8492767286522785,0.7327541799687892,0.8562755816233615,0.9254978146578505,0.9116466677741255,0.8521672732384121,0.9425348620014488,0.9249244889359047,0.805963058848324,0.8407452271436362,0.8260167864631839,0.9740614852096529,0.805963058848324,0.8362730037503441,0.9880420214371907,0.9989256405857122,0.8538331770253347
elf-1,0.9818184306301475,0.8690405981148799,0.816265956972253,0.9036074529015906,0.9190980123646331,0.948543928329195,0.8972398717597174,0.9879634373812356,0.9073137672576791,0.9342389547107544,0.9641031895403704,0.9783849263645122,0.937798770666135,0.7768358064563163,0.9927094332481473,0.9795327110526854,0.9292517805556375,0.7995507447187723,0.8905578862677451,0.848192703551609,0.9890725146750963,0.8800622242007734,0.975133553114701,0.9677645268247723,0.9966898284057031,0.9489298370359955,0.8915794653862088,0.9473473176369721,0.9520292653208163,0.9841657726659462,0.9846845026901928,0.870387093654498,0.9593047807175709,0.9987198459210934,0.9581146468379087,0.8806872056354605,0.932512804086362,0.8561572539459537,0.9996972312020889,0.9996264357736122,0.7768358064563163,0.9875608421158456,0.9995074756211528,0.8368670950754888,0.874147408956242,0.8118708325683618,0.8982167138705079,0.9251117459953322,0.6933285615923308,0.9646699998948666,0.9398704231162615,0.8598690160289153,0.9805820826011445,0.8838219512621651,0.0,0.7429234150523395,0.965786168636224,0.8401573742792394,0.8780400829669582,0.8971331426645918,0.9998347718427528,0.9948407746551816,0.9090241986287358,0.901246796143539,0.9243181305770163,0.9826954773815136,0.8669797600488596,0.8364533673152839,0.9994824222309001,0.9827220154950168,0.7977682011331753,0.9999635446376943,0.8780400829669582,0.8520776832973844,0.6188777031584227,0.9992136385043378,0.9290847237204606,0.9438697265012796,0.9942981133643289,0.9890725146750963,0.9243181305770163,0.8982167138705079,0.9784630440161061,0.7889816282702932,0.8883547948160274,0.901246796143539,0.7269522832173835,0.8672690444076361,0.8672690444076361,0.9536953681747381,0.9854937924686309,0.9536953681747381,0.8560375069791771,0.8157505442228,0.9104692753297753,0.9761255562400012,0.9653323999657972,0.9593307157545095,0.9982103128489684,0.9363495410922373
vet-6,0.9842022968216011,0.9180926842086226,0.8976067068212552,0.9001782781499832,0.9161146009705667,0.9463947447937325,0.9713102807002173,0.9793788956332123,0.8951528107451685,0.9519770720917228,0.9147463059069402,0.9438154495847537,0.9618029151608574,0.869902990116968,0.9855384150027362,0.9826919954107587,0.9186010040527111,0.7806428711567097,0.896781585950706,0.886338337701019,0.9805663076763712,0.9137689874987198,0.9782320400616654,0.9481972921399572,0.9940552742570845,0.971094327065891,0.940780499345037,0.9382121442236876,0.9771641931249646,0.9924570640896768,0.9748312990765711,0.9231592995089228,0.968719942209677,0.9922661925569383,0.9499480321917819,0.9231592995089228,0.886338337701019,0.8945494928026229,0.9972793366749303,0.9948333616986804,0.8241681212121788,0.986694961036136,0.9945869926803277,0.9524134157168239,0.8704271334034432,0.8877910287223908,0.8520776832973844,0.9138519820747447,0.8597348426844558,0.9437941297252024,0.9298712178408673,0.8877910287223908,0.9162180993031213,0.9086622825843383,0.7429234150523395,0.0,0.9748312990765711,0.8359219165142204,0.8950909831028958,0.9122197145439409,0.9931256463839555,0.9805849310996837,0.8555907549854544,0.8882988245368317,0.93760788672927,0.9920356238653898,0.903259815389235,0.8559679434632291,0.9981672308623715,0.9771833657768525,0.8442660278550926,0.9942981133643289,0.9308091232645445,0.8597348426844558,0.8101724465570344,0.9916012647896472,0.8908742061896021,0.9172770074380218,0.9837587505195841,0.9913813494444457,0.9697308428038907,0.9308091232645445,0.9890167748438318,0.901146234679133,0.8850289946954715,0.8882988245368317,0.8816572341358632,0.904697816582845,0.904697816582845,0.9581985731147812,0.9989844223876797,0.9216981527452518,0.9308091232645445,0.8482534410982542,0.940780499345037,0.9449083739608464,0.9283936670211194,0.9575957011216454,0.9995344121168538,0.8842786559791095
pyk-1,0.9818535020381894,0.9986954475141391,0.9896497178179199,0.9978278961022283,0.9702284862596857,0.9904563902364357,0.9152141959022178,0.9545560366433081,0.9908638860090827,0.9964718990976478,0.9887023568830113,0.9996466160903803,0.9778226151649014,0.9809419108564023,0.9564556456027803,0.9369548962693891,0.9881687071411039,0.9856700123672868,0.9002002602552102,0.9897486846279038,0.9482065909090803,0.9696869757571756,0.9865075186732377,0.9881687071411039,0.9546887413171377,0.9546887413171377,0.9346703276718532,0.9896497178179199,0.9917756410823934,0.9902128307837362,0.9751944673622973,0.9798796001063345,0.9745090584656563,0.9420586925060667,0.9962378859186618,0.9706700102274514,0.9967978585504458,0.9648759983774993,0.9688154611004233,0.9420586925060667,0.9719951191029822,0.9734841317750653,0.9776273232793894,0.9955141961532485,0.9945102974131567,0.9939608986896599,0.9469990049380843,0.9806299059455515,0.9581985731147812,0.9787752359980694,0.9906328619428507,0.9764342870373452,0.9953589225841588,0.9882318556327607,0.965786168636224,0.9748312990765711,0.0,0.93760788672927,0.9711763086226315,0.9898287469222116,0.9563744016039764,0.9882835622862155,0.9905535194135704,0.9891058609028356,0.9797105459277062,0.9818702651747229,0.9984216903023566,0.9346703276718532,0.9398704231162615,0.9616562858547288,0.9555526330695473,0.9469990049380843,0.9914202748243826,0.9449083739608464,0.9794830029269852,0.9806299059455515,0.9776273232793894,0.9273501643470278,0.9040389881653619,0.9847595530412235,0.9797105459277062,0.9882835622862155,0.9776273232793894,0.982782925129508,0.9761255562400012,0.9725673778697295,0.9449083739608464,0.9846845026901928,0.9962735606993577,0.9996583376463112,0.9999965862328533,0.9874352389385491,0.9940866873329907,0.9573466414385149,0.9817292904449404,0.9956637908400443,0.9581985731147812,0.9641855574211889,0.9976299550078502,0.9889670769864638
lin-15B,0.9673390177925216,0.874481067532239,0.8976067068212552,0.9087638712468205,0.9519770720917228,0.9749141318930258,0.9196802713042371,0.9749141318930258,0.8762392082310401,0.9077670621315659,0.9064164825406639,0.9503363140350789,0.9618029151608574,0.9086622825843383,0.9920356238653898,0.9499016672711051,0.8921210058104262,0.8854057398296599,0.9147913208833182,0.8438170381222195,0.9962493256802128,0.8320950195217149,0.989297635936203,0.9414062477231451,0.9805663076763712,0.9397345429489445,0.9331479753798353,0.8467560013863813,0.9940744565976343,0.9966881632907861,0.9794830029269852,0.896781585950706,0.9862284090104091,0.9892091083246648,0.9209200128932777,0.8323453804193418,0.9374637759236072,0.8945494928026229,0.9953362353222368,0.9922661925569383,0.6935268148922822,0.9782951148211745,0.9890167748438318,0.896781585950706,0.8704271334034432,0.8069506147720417,0.8148780950590714,0.9138519820747447,0.8709299320851153,0.9864092866397661,0.9581985731147812,0.9157189510538859,0.9321238580779571,0.8802360142155434,0.8401573742792394,0.8359219165142204,0.93760788672927,0.0,0.9308091232645445,0.903259815389235,0.9975085054295492,0.9916012647896472,0.8441931278980321,0.9075807281732863,0.9641855574211889,0.9855384150027362,0.8630903731237747,0.87797982097172,0.9942981133643289,0.9856712505648987,0.8194425204098781,0.9942981133643289,0.9138519820747447,0.8816572341358632,0.8709299320851153,0.9759636544425414,0.9095724770860197,0.9417660313479503,0.9794637491412844,0.9656943604873761,0.983681172556243,0.9225553398824708,0.9945869926803277,0.7230242480391382,0.904697816582845,0.8559679434632291,0.8232925948793848,0.9386139322990066,0.8520776832973844,0.9874200882022512,0.9844915840293236,0.9449083739608464,0.8635264355646664,0.810967882403895,0.9722456122001208,0.9581985731147812,0.9575957011216454,0.9875733889511866,0.9998359759724001,0.9577440235316994
clp-6,0.8854390430109693,0.9286211144634017,0.9009415501281833,0.9119903940551287,0.941230639926823,0.9663967800633633,0.7992408795229374,0.9958254267046944,0.8896137437989244,0.8537081311293975,0.9527653901275337,0.9639918698587315,0.9448456884549901,0.9116466677741255,0.9898250532751396,0.9874568819778352,0.9292517805556375,0.8982748736131729,0.9258070893087683,0.8898381369680042,0.9946239580543947,0.8898381369680042,0.9536965260297489,0.8552545946573881,0.9920817653906114,0.9345628787327291,0.8364533673152839,0.9473473176369721,0.9739744074375644,0.9666766963035903,0.9914202748243826,0.917625090792965,0.9532171704597557,0.9865910879327637,0.9156342926994812,0.9258070893087683,0.869865528446162,0.8202208303567837,0.9997457804267624,0.9929136711119504,0.9027917954489013,0.9908894988168628,0.9998929218938596,0.9090241986287358,0.874147408956242,0.8911406781941704,0.9165931995035062,0.9547389575189078,0.8635264355646664,0.9646699998948666,0.9469990049380843,0.6925256446361834,0.9417848412120557,0.8631508253042097,0.8780400829669582,0.8950909831028958,0.9711763086226315,0.9308091232645445,0.0,0.8206131447916409,0.9978478700085152,0.9969055597626211,0.900002584112757,0.8483980845687763,0.8326623418803693,0.9686877678024908,0.8774635563349402,0.9104692753297753,0.9948407746551816,0.9987198459210934,0.8598781378694503,0.9922755319240165,0.7640260875360635,0.8950909831028958,0.8520776832973844,0.9969055597626211,0.9290847237204606,0.9110216946618773,0.9993128699032726,0.9890725146750963,0.9536953681747381,0.9251117459953322,0.9571889836222371,0.8847866997160763,0.8780400829669582,0.8598781378694503,0.9138519820747447,0.8443406401873808,0.933185461560443,0.9243181305770163,0.9816485310819558,0.9398704231162615,0.9076287502829492,0.9041851875525869,0.956538834140343,0.9323101548052399,0.9225553398824708,0.9459697217425714,0.9916012647896472,0.9276161594588737
T02G5.4,0.9696313134559764,0.7630076406951877,0.9108095370481696,0.805899096640686,0.9597875935211432,0.9967610430302727,0.9157784711330348,0.9925863163552747,0.8836007071480703,0.8366983964028085,0.8676052461222367,0.8546097359505006,0.9223701170169274,0.8750275134123008,0.9997040333908538,0.9856474186768931,0.8684197545831722,0.8051136256525997,0.9400065998766566,0.7784072644553979,0.9992775454321667,0.8509177018109308,0.9785540296164202,0.9218286212960998,0.9932779502344855,0.9598916310966525,0.917875355920438,0.9264752828909312,0.9814843463465346,0.9868700853564955,0.9994173693847594,0.9467767966823195,0.9782917451944408,0.9997643171214661,0.7925628362753065,0.8911076238576557,0.7784072644553979,0.9692973167979597,0.9986582165789675,0.9990248142860206,0.8077569744354077,0.9982208627546431,0.9978576733108339,0.8911076238576557,0.7372247668641261,0.9003426749915304,0.9234382074836731,0.9700639083803355,0.9122197145439409,0.9944310863193238,0.9519837657196029,0.9003426749915304,0.8847140949598613,0.8432756926822661,0.8971331426645918,0.9122197145439409,0.9898287469222116,0.903259815389235,0.8206131447916409,0.0,0.9994584073983348,0.99999229795159,0.8276780459757234,0.8252773154518074,0.8878228786526182,0.9976969492047038,0.7984233171906896,0.8908715952823791,0.99999229795159,0.9990248142860206,0.7998420072149804,0.9990985325356292,0.9313617638606431,0.928857603696759,0.873788780838348,0.9956055508386062,0.793550717002339,0.900092994675416,0.9998981789525903,0.997340940035996,0.9383972586514318,0.8669797600488596,0.9767749050621517,0.8529720863885079,0.7213544718286644,0.8252773154518074,0.8403555407919077,0.9150932827744657,0.9150932827744657,0.9231799354416542,0.9549418465873243,0.8457721484787416,0.8971331426645918,0.8297989295935794,0.9337842531748155,0.8676481081054158,0.8519476566647889,0.9864092866397661,0.9939331468893148,0.9038756797925455
hsp-1,0.9963895549341825,0.9991194321636159,0.9990497006242249,0.9927505495368052,0.9809456731784113,0.996742756497432,0.9983148619307575,0.7507284284940969,0.9959348859691223,0.9999803202320873,0.9902497835080954,0.988996219624335,0.9843562734210927,0.9999879283649372,0.6843998845128121,0.7782374627665689,0.9881461198678884,0.9963321723295487,0.9925866331620082,0.9972988733274806,0.6219665140324989,0.9996409530362281,0.9989744674310653,0.9994816000295889,0.6952758658581504,0.9976061413733547,0.9708354851809192,0.9935977704871687,0.9956642799064225,0.9962023075176879,0.7688731392420594,0.9994787457421508,0.9963551825748491,0.72668658989262,0.9980536049216586,0.9981379974781807,0.9926013276886897,0.9899260670008275,0.5857757515078934,0.40730478036192475,0.9960151197215154,0.7862783602417174,0.6843998845128121,0.9963729857695655,0.9919574075418268,0.9952484373809447,0.9960444477319621,0.9991168592379175,0.9988999416460299,0.9945349615806357,0.9986991681581971,0.9997091237671885,0.9948624745916941,0.9935323013367898,0.9998347718427528,0.9931256463839555,0.9563744016039764,0.9975085054295492,0.9978478700085152,0.9994584073983348,0.0,0.7964560001421253,0.9871511460079633,0.9938908361237431,0.9953083759063764,0.9962127869723001,0.9944154941363464,0.9982174054849761,0.6303225781335091,0.8013158380575313,0.9993889554809852,0.6103797998398186,0.9978478700085152,0.9970918863952657,0.9999991481302356,0.8100811349557526,0.9970470847894445,0.9999941736144758,0.5592310283821526,0.9952484373809447,0.9996155663993973,0.982446408508665,0.9913227313380831,0.9900933227736541,0.9984702794804566,0.9993889554809852,0.9901607937622059,0.9995363074917435,0.9766729650918616,0.9998068388427074,0.9978730867746104,0.9976630502413213,0.9911974374242596,0.9960283564265179,0.9981587841665258,0.9929480425337328,0.9878830382656939,0.986694961036136,0.9557983754968584,0.9999516862634349
rme-2,0.9987997637812819,0.9986016433682345,0.9994036372962466,0.9915341467846497,0.9926128400064967,0.9988436344482562,0.9999913088933279,0.7772655469452525,0.9984374184745142,0.9996629519764039,0.9946013363707858,0.9961061876319864,0.9949039328697893,0.9924755781536717,0.7154049555860336,0.8284141462994155,0.999743898993733,0.9987815303473504,0.9997560710258386,0.998611489872639,0.8485551513211087,0.9982223946608443,0.9999591345538131,0.9958500849308038,0.8485551513211087,0.9966898284057031,0.9997994826796256,0.9925018420460181,0.9992390549754714,0.9971353523859269,0.6501100948245804,0.999999813859457,0.9995287756457696,0.7838979759807114,0.9981648049399157,0.9997560710258386,0.9999027211520989,0.9882804053895772,0.8284141462994155,0.8364533673152839,0.9986931710093714,0.5683895286088576,0.6989259921523907,0.9989042585885598,0.9963069811879313,0.9966626540135162,0.9969055597626211,0.9948407746551816,0.9981672308623715,0.999643231581139,0.9940866873329907,0.9983480463873292,0.9979635660104479,0.9972174259960249,0.9948407746551816,0.9805849310996837,0.9882835622862155,0.9916012647896472,0.9969055597626211,0.99999229795159,0.7964560001421253,0.0,0.985759649187559,0.9990238857153099,0.9995754142797666,0.9995074756211528,0.9934361375507731,0.9997994826796256,0.748874140393358,0.6538675870019961,0.9736020177856713,0.6828075990344468,0.9859401009049098,0.9993846571129429,0.9993128699032726,0.7331898652407192,0.9995074756211528,0.9998347718427528,0.8148780950590714,0.9983480463873292,0.9995754142797666,0.9960081587145966,0.9992755009201553,0.9999996108621211,0.9960081587145966,0.9996264357736122,0.9993846571129429,0.9999635446376943,0.9979331242512613,0.9999847917409178,0.9964699361570373,0.9947828517978902,0.9979331242512613,0.9989550937759785,0.9990238857153099,0.998590539543468,0.9999111508414167,0.9993128699032726,0.9999426620655739,0.9993750645898534
ceh-20,0.9563698369167266,0.8598936611271126,0.9136436137716084,0.8225422279592606,0.975898345523766,0.9876642935210523,0.952726061219652,0.9999212790403172,0.8584330242211056,0.8517081787747481,0.8714532697791357,0.9131027570869896,0.9783385987717579,0.6997744576168408,0.9901754510497218,0.9994510548968417,0.8720543566810186,0.7716917977298494,0.9802363836775119,0.821115322198277,0.9778045696889982,0.8440038999980781,0.9835224771612647,0.9244010534686877,0.9937243821582624,0.9355736243610903,0.9562467443761529,0.8878478925171203,0.9978461843841198,0.9906469345904291,0.9964679079722505,0.9199297905467905,0.9794562433894349,0.9890895702050989,0.8444315390857383,0.9031800276938388,0.8652589718400217,0.9255960295003218,0.9843250413870954,0.9890895702050989,0.7155139841228405,0.9963729857695655,0.9820966824923203,0.8942132802979728,0.7429521964984739,0.8187845716933283,0.8596535374891022,0.954364068822027,0.8555907549854544,0.9949581895849552,0.9537830060801622,0.8424322457747742,0.8687028744668868,0.858078957959612,0.9090241986287358,0.8555907549854544,0.9905535194135704,0.8441931278980321,0.900002584112757,0.8276780459757234,0.9871511460079633,0.985759649187559,0.0,0.8412480963938749,0.9175378493951307,0.9919712643567886,0.8392917539498393,0.8294164779331843,0.9810463649944487,0.9951186477343019,0.9031220290760354,0.985759649187559,0.8905578862677451,0.8665438097290206,0.8871352230229168,0.9975232734147566,0.8972315578728671,0.8836003702988945,0.9818342203927257,0.9848478628295908,0.9706700102274514,0.8905578862677451,0.9890919953165394,0.7963918848338816,0.8248031562158225,0.8044011620151668,0.8441931278980321,0.900002584112757,0.870387093654498,0.9598186936642501,0.999642856413751,0.8014223114748078,0.8905578862677451,0.8454948509720298,0.9774926973262978,0.881219863056874,0.9147913208833182,0.9872434112980933,0.9999905081966602,0.925101639328365
T11F9.10,0.9552484079635568,0.8317279770055328,0.9041680124031367,0.7777622730342548,0.9670429463225494,0.9917582655748939,0.9174637111891372,0.9963081826153777,0.9105050626933557,0.887805164991157,0.700121803485213,0.7830213787044416,0.9534604548343424,0.8450776599234443,0.9999934606836182,0.997978851108018,0.8254211271576505,0.7919523974393896,0.9621836377405537,0.8047705942101091,0.996288044666486,0.7782420557052006,0.9935144159740864,0.8988436267442971,0.9998893471440199,0.9632473535273448,0.9300242293680571,0.8952342871012124,0.9984756330180671,0.9958908176638871,0.9983381063627386,0.9031220290760354,0.9717278578963761,0.9989581495236921,0.829302188507983,0.9031220290760354,0.595804322560243,0.9268546497549819,0.9918771147171739,0.9951998872121335,0.8872953388230898,0.9993078512012574,0.9934059972213677,0.8741107448191581,0.7815101642123882,0.9292357192285721,0.9499620704865807,0.962672751321329,0.9250709169077402,0.9977953388360888,0.9555526330695473,0.9126637582476624,0.6762148970068127,0.7078209044461118,0.901246796143539,0.8882988245368317,0.9891058609028356,0.9075807281732863,0.8483980845687763,0.8252773154518074,0.9938908361237431,0.9990238857153099,0.8412480963938749,0.0,0.7415084862431145,0.999651667469286,0.7581501133238187,0.9132681143792999,0.9976392615904583,0.9973250680522948,0.8406819727127897,0.9976392615904583,0.9275875571537661,0.8320929727018478,0.8882988245368317,0.9987198459210934,0.7815101642123882,0.72668658989262,0.9960132114897198,0.9738682653935269,0.9673287292139541,0.7695256570058436,0.9933455910643244,0.8978438946370847,0.7392333081189331,0.7749647138866556,0.9165488620891294,0.901246796143539,0.8598781378694503,0.9186111492923612,0.963708399615357,0.7566301647949586,0.8915794653862088,0.8779565385219487,0.9583042612259713,0.7415084862431145,0.7330615441644457,0.9922661925569383,0.9979368877883683,0.7848528895479567
