,timm-17B.2,C55C3.3,ceh-20,C38D9.2,C09G5.7,C38C3.3,E01G4.5,C18D4.6,C08F11.7,K02E2.6,spe-41,T02G5.4,F15D4.5,R03H10.6,his-24,F39E9.7,rnh-1.3,F40D4.13,C04G6.6,fbxa-192,K09H9.7,W04B5.1,gly-13,bath-45,F39F10.4,R06C1.4,pyk-1,Y48G1BM.6,fbxb-97,F58H7.5,clp-6,F41G4.7,saeg-1,Y17D7B.4,glit-1,pan-1,saeg-2,scrm-4,T16G12.4,W04B5.2,Y47H10A.5,H09G03.1,ZK402.3,pdfr-1,T20F7.1,Y20F4.4,lin-15B,hsp-4,W05H12.2,par-5,fkb-8,hrde-1,pgl-3,tba-2,tbb-2,W06A11.4,qdpr-1,F34D10.4,Y37E11B.2,W09B7.2,vig-1,hil-4,csr-1,citk-1,R03D7.2,deps-1,cdk-1,klp-7,hsp-90,mrp-4,cdc-48.1,W09B7.1,elf-1,idh-1,hsp-1,ani-2,eel-1,sea-2,mcm-7,ima-3,daf-18,mex-5,rpn-9,cey-2,cpg-1,wago-1,rme-2,simr-1,set-2,mut-16,top-2,spd-5,wago-4,egg-6,puf-3,gfat-2,ani-1,pod-1,klp-15,hmg-12
hrde-1,0.9999753528083329,0.9972233637486388,0.9948908181376854,0.9981011582905265,0.9997259632759286,0.9980191314423502,0.9938114284906099,0.981425373657469,0.9987355682097454,0.9984635833829986,0.9943088252945708,0.9999999552077535,0.9999482228677348,0.9976411577218307,0.9955295679775035,0.9938162247875145,0.9981738137654139,0.9894085616365168,0.9945711456476274,0.9927564420307811,0.9986018248191498,0.9995809037129325,0.9999835276992335,0.999980600755881,0.9999830819134997,0.9998315742308304,0.9520408885610403,0.991308421357444,0.9999999552077535,0.9997259632759286,0.9999855172216151,0.9954008811254147,0.9991181899781276,0.9914618285458633,0.9903395486244628,0.9999997865258841,0.9998419371587812,0.9894085616365168,0.9976411577218307,0.9999835276992335,0.9972381069420727,0.9951381719001611,0.9873021384091857,0.9976411577218307,0.9927564420307811,0.9999855172216151,0.9920813560942275,0.9114632193046623,0.9973334106042993,0.8896045824027884,0.9980482923613327,0.0,0.7464610125350857,0.8293960759038942,0.9042545903764287,0.9967082912430999,0.9898017679153761,0.8873922078158767,0.9999835276992335,0.9967082912430999,0.8969742857959468,0.8293960759038942,0.7289598604965437,0.995874047549801,0.9968113533502054,0.7871781417595207,0.7890383116864191,0.8213296389371197,0.8516181969739026,0.8437507498822577,0.7094210340246112,0.9970079077805598,0.9996956676868494,0.9235801912934416,0.8443702171620826,0.7718320157195399,0.8420655901477787,0.9993750671135622,0.8035626202501458,0.8035626202501458,0.9017478939607424,0.8327344049318441,0.7945035207853721,0.8143338769512259,0.9267845073601841,0.7533854931504939,0.8369848373317189,0.8969742857959468,0.7718320157195399,0.8803895678252504,0.8642287918928193,0.872641278116434,0.8441380533343142,0.8327344049318441,0.8165205623089496,0.8803895678252504,0.9085110537629584,0.8450231491515939,0.8507033886485819,0.8486413384698461
pgl-3,0.983876380650418,0.9985954102761195,0.974062928074013,0.9881335269721916,0.9999995964101771,0.9999965590105905,0.9983542155894634,0.9846721054705202,0.9798491138881276,0.999469092546519,0.9990679238373943,0.9937368469673671,0.9721945867341953,0.9953422800358626,0.9976303161808114,0.9988551077531046,0.9967273753132081,0.9846721054705202,0.9669800877526955,0.9884469766928698,0.9985180258509558,0.9988551077531046,0.998204831929602,0.9931689599686843,0.9982089539196641,0.9898836319261852,0.9539676511109588,0.9948243681603762,0.9869665921710813,0.9731311392295078,0.9938278448574859,0.9854462697197117,0.9869665921710813,0.9978679852524704,0.9988062159961847,0.9919459811575381,0.974062928074013,0.9846721054705202,0.9649020602596624,0.998204831929602,0.9884469766928698,0.9967803729567775,0.9958416658725028,0.9953422800358626,0.9786484298649192,0.9882183406169323,0.9990113650269071,0.8983467828560194,0.9999614550865094,0.8072566836845041,0.9950792960219915,0.7464610125350857,0.0,0.7542232587482073,0.7437367173564742,0.9932500405540193,0.99950831846922,0.9357372574596634,0.9996077677089946,0.9848371658442991,0.7640830953979956,0.7248141567736778,0.8734300991067409,0.9783897668338362,0.999885645036016,0.7622395142119383,0.7655466475027803,0.7723723170382993,0.6253195772587046,0.7980487082421042,0.5590954668261376,0.9804633062902056,0.9999468336356288,0.7980487082421042,0.680941705121599,0.7466312139192933,0.8945683677583466,0.9873860709430259,0.7803396168768362,0.7803396168768362,0.8887732821004776,0.8650153781386833,0.7392134501690082,0.7904494083422893,0.8376560772908057,0.7248141567736778,0.7640830953979956,0.9007260273772031,0.9658491495780829,0.9088520782802983,0.8729658098333095,0.9026954998097783,0.9223045516094631,0.8650153781386833,0.7953535988774237,0.7529336547569462,0.916950271412645,0.7638490177450719,0.713949050768385,0.6254618232215348
tba-2,0.9657923149969958,0.9869190974286077,0.9614967403748511,0.971273154936238,0.9984150958430756,0.9969464577223511,0.9999352156523402,0.9765820603353698,0.971273154936238,0.9998651611650049,0.9995738289601541,0.9644654213007576,0.9595094253554729,0.9404170361285393,0.9456054592199458,0.9924915137341189,0.9342181234505934,0.9342181234505934,0.9693897861986017,0.9808712413386999,0.9664380168844636,0.9994659744279132,0.9800237883696056,0.9362848710964017,0.9927793402359824,0.9969464577223511,0.9041122312854214,0.9808712413386999,0.9373176425869142,0.9331835959379924,0.9966673024751482,0.9352517912602101,0.9644654213007576,0.9986907210845986,0.9908779780565743,0.9850214815603912,0.9342181234505934,0.9867661362648797,0.9674227642655157,0.998949817440315,0.9960742199879712,0.9971476326898167,0.999847026498631,0.9674227642655157,0.9664380168844636,0.9772391702803211,0.9994968849612988,0.8183443982047409,0.9921586623428242,0.8390134341088402,0.988996571219474,0.8293960759038942,0.7542232587482073,0.0,0.44848460942489954,0.9466497212251328,0.9963220928397893,0.9754602543379851,0.9999999866648186,0.9733169858434757,0.7730527852719491,0.7028643313476665,0.8610280697685365,0.9801781645887752,0.9654522796570594,0.8005941296758224,0.7792491713880719,0.7537482697452202,0.6695716046417901,0.9385438070519728,0.7274220309591138,0.9562437663063419,0.9927234662030283,0.7197757035325798,0.619791158423303,0.6927940070110711,0.9060043389450413,0.9498028407556327,0.8434535665506491,0.6642600035396009,0.9842037846221311,0.9000047168421145,0.754839476160577,0.8454816702771539,0.9371160149597589,0.8415713274871445,0.9091188678255109,0.9674214772083424,0.9300680006993368,0.8776903128068552,0.8619987504180218,0.8935285689383277,0.9696685326050696,0.9545324264315971,0.9060043389450413,0.9384539657463831,0.9289178572376801,0.843469493238049,0.9611385410384834,0.8701560242534416
tbb-2,0.9673980062816708,0.9911346507912291,0.9629253279587289,0.9571059175399944,0.9978861868203036,0.9997594784804195,0.9991904075862552,0.9877887877311271,0.9727007661395457,0.9994804024677494,0.9996818642339375,0.9658105682047602,0.9761406717125112,0.9417531694792608,0.946805964453251,0.9976100146727648,0.9357173453501676,0.9357173453501676,0.9705956907196982,0.9677275351473196,0.981971528453422,0.9998396564548723,0.9811541531899353,0.9377296164746115,0.9981668553715412,0.9974524381180391,0.9666881106141302,0.981971528453422,0.9387352011098371,0.9619604320880104,0.9971418159478243,0.9638885571837619,0.9803313532617762,0.9990390759002981,0.968684443010854,0.9859693406174996,0.9629253279587289,0.9877887877311271,0.9417531694792608,0.9999710199732916,0.9994524250476868,0.9992935548373184,0.9996818642339375,0.968684443010854,0.9407466810872651,0.990523056820321,0.9772675513128771,0.8828537965043477,0.9978207447046148,0.8754680632381578,0.9772675513128771,0.9042545903764287,0.7437367173564742,0.44848460942489954,0.0,0.9875211571024657,0.9975784863586806,0.9847616912011877,0.9999710199732916,0.9875211571024657,0.7633297162509264,0.7823798575568605,0.9296574980578796,0.9550536666293276,0.9811541531899353,0.8439618866186486,0.8792855139708509,0.8510223252821248,0.7232590100399066,0.9761365788901362,0.8106993329900188,0.9829692891163019,0.9933480461859426,0.772644799813721,0.6785381766703308,0.8377705771824046,0.9552694811738169,0.9508944365877131,0.9539195431730839,0.810502202975127,0.9918954704504295,0.9517228389805527,0.8380764257269614,0.9475885616139446,0.9603725989744182,0.8993537452158045,0.9219078751978219,0.9969314089187136,0.9823899711764514,0.9517228389805527,0.9598790909051859,0.9631827649517275,0.9997772496508437,0.9992020579892011,0.9804810110874882,0.9517228389805527,0.9736103401613507,0.9136172002700809,0.9908437623801148,0.9105134843905124
W06A11.4,0.9191925090863855,0.9961436296684322,0.8768792733126264,0.9943682932021787,0.925964354278641,0.9403811254440682,0.942469366943668,0.8592657690522636,0.8686685053473188,0.9949802493717614,0.9729967583154748,0.8438232087910643,0.9914381339257976,0.9303570520288322,0.9534038844065968,0.9860264901451965,0.9680649963134158,0.9086383831415773,0.855031063352359,0.8885086781826199,0.919790360828138,0.9998403353602513,0.8576726733668978,0.9298500160969033,0.9339400396901993,0.9525473153675432,0.9985399350553862,0.919790360828138,0.9396525234019013,0.9980574557366768,0.8866618836477927,0.9886614044239155,0.9124640216939717,0.9961767615396784,0.9433626442378596,0.8214762177565161,0.9680649963134158,0.9477285924103444,0.90063028981451,0.9911374869019501,0.9901817550392649,0.9961646107372911,0.9999335954175452,0.9303570520288322,0.9047584622073317,0.8866618836477927,0.9539990537336764,0.9892610641848459,0.9710872514138805,0.9700375132122169,0.9991150429975556,0.9967082912430999,0.9932500405540193,0.9466497212251328,0.9875211571024657,0.0,0.880777989317198,0.9996513467322441,0.9985399350553862,0.9229054292691427,0.9722235869745343,0.9733169858434757,0.9839257339898736,0.8678430750571,0.9999156732954257,0.9755046816423549,0.9809766660043964,0.9744106817309259,0.986635546956704,0.9968866677581548,0.9798825091579019,0.9472482136945853,0.8127948040990458,0.9901133070524331,0.9744106817309259,0.9798825091579019,0.9550049305369221,0.9539990537336764,0.976598958263394,0.976598958263394,0.999366728435371,0.9933719391601253,0.9574696287571655,0.9689446984180479,0.9918748002033436,0.9733169858434757,0.9939110652626831,0.9991150429975556,0.9537877508664185,0.956231938648629,0.9587189169694271,0.9831625430828893,0.9932500405540193,0.9933719391601253,0.9925832598617957,0.9978962280731363,0.9587189169694271,0.9864266470242962,0.9798825091579019,0.9831625430828893
qdpr-1,0.8727758285032121,0.9985563256720502,0.8796901226679441,0.9817799749769465,0.9306466947969261,0.9036070590349643,0.9216035166449428,0.9641437427010893,0.9548702761689676,0.9974444361474051,0.997506200203613,0.9023893853664349,0.9982400388856226,0.9509943755927237,0.962758835042441,0.9950295439292915,0.9641437427010893,0.9411886431083112,0.9317222391318352,0.9407936729512675,0.9647188691494906,0.9982400388856226,0.7958357884614298,0.948653355562435,0.9428013583428483,0.9199608478240557,0.9841380692160194,0.9896718132304397,0.9023893853664349,0.9978861868203036,0.9343262721540374,0.9970577665123285,0.9776677628412356,0.9989383902532459,0.871569551548829,0.8040055959253622,0.9817683143136273,0.993763369686377,0.9379159130440963,0.9761454264997647,0.9999106570421661,0.9964973391473282,0.997506200203613,0.9509943755927237,0.9267364787498299,0.9492637821039268,0.8639401310413465,0.9983860667380757,0.9163218323478614,0.9998945795340246,0.9848621634937297,0.9898017679153761,0.99950831846922,0.9963220928397893,0.9975784863586806,0.880777989317198,0.0,0.9598790909051859,0.9761454264997647,0.9715280125874808,0.9966811533412947,0.990523056820321,0.9793901632330876,0.9389045714463238,0.9954788504289663,0.9919616625401388,0.9895474399924954,0.999120989458543,0.9963220928397893,0.9987224159478606,0.9997149637132988,0.9841378389125003,0.772644799813721,0.9506630957569613,0.999120989458543,0.9993191638122229,0.9895474399924954,0.9649473253328276,0.9781608387811468,0.9983860667380757,0.9999989077553534,0.9858057245095491,0.9942013734487737,0.9983633809560924,0.9983633809560924,0.9971418159478243,0.989786909200778,0.9758271396186224,0.9908437623801148,0.9992020579892011,0.9252004952766135,0.9965031549346443,0.9928909289698763,0.978394470226504,0.9994952194203367,0.9959159316473162,0.9970629694282138,0.9905107492444176,0.9967241921537635,0.9998919410687188
F34D10.4,0.9949195810318775,0.9999932759504354,0.98670768953692,0.984751766407144,0.999239306296739,0.9999996592595585,0.951480811751893,0.999840495075303,0.9999514776444972,0.992158762842933,0.9985307260412274,0.9741122423341563,0.994443374302473,0.9949172008585357,0.9596198064295254,0.9983330171221374,0.9781905552058981,0.9994039325041526,0.9982094534391014,0.9954825933801915,0.9990625719126446,0.9805931980687902,0.9825047943150436,0.9969236160720774,0.99784803081023,0.9786812825483474,0.9960037857550774,0.9894959858279712,0.9964833402894654,0.9999148652077402,0.9754602543379851,0.9997410139769051,0.9911457840464495,0.9741122423341563,0.9800276452261452,0.9617842657320762,0.9976948645872561,0.9994039325041526,0.9988143390977481,0.9726113009024553,0.9587838376553983,0.999952957447356,0.9876215390895566,0.9800276452261452,0.9976501628898176,0.9754602543379851,0.9872826668093977,0.9370055198368923,0.9772568459391539,0.9959421914676125,0.9946634176380332,0.8873922078158767,0.9357372574596634,0.9754602543379851,0.9847616912011877,0.9996513467322441,0.9598790909051859,0.0,0.9903472986175458,0.9996513467322441,0.9998319370750897,0.9467657939032057,0.8535302853944693,0.9974920517935918,0.9998749144980245,0.9404632522337516,0.8713398975406574,0.9044047767193577,0.9860695674261004,0.889445259806688,0.9450048993669211,0.9963615017382087,0.9902050309160119,0.9672317309531568,0.9736103401613507,0.9450048993669211,0.8973024250065844,0.9872826668093977,0.9545190901224133,0.9818288011326133,0.9908136820360177,0.9992136727097151,0.9105997940434775,0.970667075505396,0.9964942604099947,0.9754602543379851,0.9771898816827865,0.9496424936345675,0.9251714634647611,0.9721464886072619,0.878413788187833,0.9332223423964104,0.8960244592328397,0.915813784567345,0.9744042981013591,0.9562696655313014,0.9984807945871575,0.9974164525415469,0.9027472480034411,0.8851824390740842
Y37E11B.2,0.9916750127044699,0.998190733059971,0.9989951662727224,0.9908148536043244,0.9847904205548333,0.986127704122308,0.7196142221364121,0.9989951662727224,0.9668052208970563,0.45691092002504663,0.9808417690578413,0.9978930803418324,0.9934403250385764,0.999940858917205,0.9968113533502054,0.5343257503206461,0.9978934468038972,0.9946345188020161,0.9818586315555567,0.9509969093931582,0.9932454405668546,0.5343257503206461,0.999997225622764,0.9957402805555788,0.7984481321665522,0.9980561452985263,0.9974177588675763,0.9872343128913692,0.9999613984891442,0.9888994130324051,0.9857872719700218,0.9745390402251036,0.9962573285986567,0.6291429067014742,0.9988016940498692,0.9880718821872101,0.9989951662727224,0.9946345188020161,0.9988016940498692,0.5202183191251457,0.9674908277676794,0.644341599575283,0.7222273037766378,0.9996017916420009,0.9932454405668546,0.9895494324985197,0.999970061616911,0.9935940925055909,0.6851731715413237,0.9997506861346499,0.9993590105751157,0.9999835276992335,0.9996077677089946,0.9999999866648186,0.9999710199732916,0.9985399350553862,0.9761454264997647,0.9903472986175458,0.0,0.9995687377637459,0.999970061616911,0.998949817440315,0.999791796719769,0.997359448250203,0.9941839840896279,0.9998782463130648,0.9882839778498524,0.990608291984225,0.9999999866648186,0.992995756076964,0.9987481165522021,0.9720518018988098,0.996944476576822,0.9994785758566048,0.9986464116390577,0.9987481165522021,0.9706650770256869,0.980230498568128,0.9921669318597707,0.9921669318597707,0.991842131682904,0.9887908636130275,0.9968787995513119,0.9858127628116822,0.9985399350553862,0.998949817440315,0.9985975766919223,0.9985975766919223,0.994574881591634,0.9760272169004192,0.9903472986175458,0.9967031365411287,0.998204831929602,0.9994421638941079,0.9953197233977278,0.9960304292700267,0.9526154360289539,0.999995123252763,0.9999991889322765,0.9995986781932723
W09B7.2,0.971200194882163,0.9547812761060601,0.9680649963134158,0.9278224581663375,0.9606005556037245,0.9729967583154748,0.9967203849796776,0.8768792733126264,0.9004051591436064,0.9979320562766196,0.8963019834005831,0.926649666077546,0.8853458959469176,0.9942109835967807,0.9827825439025059,0.9984135443510161,0.8933324458264298,0.9764761009168089,0.855031063352359,0.9575581440034631,0.919790360828138,0.9997666519965064,0.9781049483822541,0.9539151609969302,0.9961646107372911,0.8963019834005831,0.9858127628116822,0.919790360828138,0.9396525234019013,0.9386368743876009,0.9508971910727192,0.9329094071880526,0.926649666077546,0.9999757555344657,0.9826639589187744,0.9561252127362936,0.8933324458264298,0.9477285924103444,0.8467275453889702,0.9955794817644625,0.9840195838996811,0.9961646107372911,0.9994952035097485,0.9433626442378596,0.9676671030868255,0.8866618836477927,0.9960907376665702,0.9995637591253096,0.9999857583476194,0.9976088042527157,0.9999814500264737,0.9967082912430999,0.9848371658442991,0.9733169858434757,0.9875211571024657,0.9229054292691427,0.9715280125874808,0.9996513467322441,0.9995687377637459,0.0,0.9939110652626831,0.9945524967021193,0.9431586149792501,0.9246185865581164,0.9598763922129562,0.9755046816423549,0.9809766660043964,0.9744106817309259,0.9733169858434757,0.9901133070524331,0.9798825091579019,0.7458204941644426,0.9638072980527254,0.9968866677581548,0.9875211571024657,0.9798825091579019,0.9809766660043964,0.9407787652731375,0.976598958263394,0.9501874588969731,0.9956014582360443,0.9820701563225598,0.9574696287571655,0.9971715251078253,0.9918748002033436,0.9733169858434757,0.9939110652626831,0.9983976519968195,0.9537877508664185,0.956231938648629,0.9587189169694271,0.9574696287571655,0.9932500405540193,0.9820701563225598,0.9925832598617957,0.9999590288082176,0.9587189169694271,0.9962885632338897,0.9917759902637223,0.9941397298820103
vig-1,0.964181578037934,0.997127299920168,0.9600695494956543,0.9539152839836464,0.996161630924063,0.9993421623908545,0.9979781670706164,0.9753255977165822,0.9698397812367694,0.9978695270508681,0.9964087404908242,0.9631214499626534,0.9305997245766874,0.9390863231976467,0.993301044602138,0.9916350532478246,0.9753255977165822,0.9327245073191088,0.9412107447491309,0.9380256200888001,0.9651495092143938,0.9964872098265959,0.9641360364806242,0.962105605636015,0.9920347565599726,0.9671736668582019,0.980230498568128,0.9651495092143938,0.9631214499626534,0.9316627034802014,0.9994968849612988,0.9610883557729398,0.9359056054254733,0.9944466024330423,0.9661620078296796,0.9840648703657873,0.9600695494956543,0.9600695494956543,0.9661620078296796,0.9949635025744349,0.9893416331346618,0.9996977430033365,0.9907129261714984,0.9806352956831467,0.9380256200888001,0.9762589500041886,0.9992713865382277,0.9456082582625162,0.9913803733485319,0.7730534911147513,0.9956348760272066,0.8969742857959468,0.7640830953979956,0.7730527852719491,0.7633297162509264,0.9722235869745343,0.9966811533412947,0.9998319370750897,0.999970061616911,0.9939110652626831,0.0,0.7998553465224508,0.9054223574389895,0.9530947869109331,0.936965485342805,0.8086224149622986,0.867170469778486,0.8639401310413465,0.6114694039606874,0.9690324779526188,0.8255070090352635,0.9553219359831516,0.9920867931698374,0.7900567978111358,0.6690357909836147,0.8509355187935667,0.9604984967260464,0.9999054005052843,0.9714679476303186,0.8257451133359905,0.9935799464165902,0.9416940935185287,0.8755956030538098,0.8922011412482878,0.9758186561661824,0.7998553465224508,0.9137282707615075,0.9999054005052843,0.963567578594196,0.9416940935185287,0.9496424936345675,0.9187939394640633,0.933889279320026,0.9705125380379898,0.9103973803044281,0.9571738332475043,0.9771898816827865,0.8495295463371958,0.9496044012922354,0.8755956030538098
hil-4,0.9657923149969958,0.9964121722396382,0.9765820603353698,0.971273154936238,0.9984150958430756,0.9825494574853326,0.9946313038477272,0.9765820603353698,0.9901416500738802,0.9983469608880232,0.9995738289601541,0.9791710114490068,0.9748315093834481,0.9908779780565743,0.9858321725473367,0.9970686130787926,0.9765820603353698,0.9765820603353698,0.9833797815423889,0.9808712413386999,0.9664380168844636,0.9924915137341189,0.995610230123706,0.9634773058485452,0.9842038956324932,0.9915246277284593,0.9693092909589631,0.9808712413386999,0.9644654213007576,0.9605040006572723,0.9966673024751482,0.9874766138387914,0.9888686744974392,0.9986907210845986,0.9817131985243824,0.9933858358515207,0.9614967403748511,0.9867661362648797,0.9817131985243824,0.998949817440315,0.9991843383852185,0.9995535623853716,0.9969464577223511,0.9817131985243824,0.9808712413386999,0.9772391702803211,0.9961694116607945,0.8183443982047409,0.9921586623428242,0.9336657513605013,0.9961694116607945,0.8293960759038942,0.7248141567736778,0.7028643313476665,0.7823798575568605,0.9733169858434757,0.990523056820321,0.9467657939032057,0.998949817440315,0.9945524967021193,0.7998553465224508,0.0,0.8390134341088402,0.9920034164026325,0.995610230123706,0.8265721846414964,0.8086815952591084,0.7537482697452202,0.7913777844456859,0.8598541288851991,0.7900933902175049,0.9821350007796729,0.9984035502672688,0.8598541288851991,0.7537482697452202,0.7900933902175049,0.9253495584631998,0.9961694116607945,0.8434535665506491,0.6642600035396009,0.9423618405176948,0.8533185920120252,0.816961670938147,0.8454816702771539,0.9049865148574309,0.8173237868388372,0.8484275236001404,0.9777783142265708,0.9115765527826665,0.9000047168421145,0.9088257782194589,0.8701560242534416,0.9135887734934046,0.9000047168421145,0.861351454653525,0.9202649228303464,0.886518342493798,0.843469493238049,0.844540156050796,0.6830227462097043
csr-1,0.9896135321535273,0.9997981788544826,0.9836030099910752,0.999377987441953,0.9956907194186151,0.9890380098732717,0.998781835060891,0.9727944322513019,0.9669570901518688,0.9999986033882765,0.9987542018644805,0.9996068508723548,0.9952159096739263,0.978458281642825,0.9997801943785488,0.9984782766789294,0.996147389440544,0.9572186127782617,0.9386714592628769,0.9625750053826853,0.9625750053826853,0.9996685490255985,0.9977745072448073,0.9970028400064643,0.9962586524007273,0.9999897160060893,0.9672165259715955,0.9996480770481233,0.9973996860169547,0.9827885983188639,0.9990266101257288,0.9917821013648646,0.9973996860169547,0.9973996860169547,0.9994628596130722,0.9994848414488073,0.9836030099910752,0.9836030099910752,0.9882929415536705,0.999791796719769,0.9996480770481233,0.999968484228106,0.9999897160060893,0.9882929415536705,0.9353241001695359,0.9476970845653364,0.9954193159501769,0.9029559212790674,0.9989575474533098,0.8975735931293493,0.9999999342590009,0.7289598604965437,0.8734300991067409,0.8610280697685365,0.9296574980578796,0.9839257339898736,0.9793901632330876,0.8535302853944693,0.999791796719769,0.9431586149792501,0.9054223574389895,0.8390134341088402,0.0,0.9774946532177068,0.9935884919806017,0.7421754841269048,0.8297540746703131,0.8754680632381578,0.8390134341088402,0.93287633748022,0.7851975477573837,0.9534902734360443,0.9998659510788238,0.897326886220964,0.8314426844135142,0.8848414271963492,0.899125336470833,0.9954193159501769,0.8393654044465694,0.7304597904419472,0.96559657834198,0.9620018628706648,0.7798647808327679,0.8845030730750794,0.979543509468402,0.6724299716084643,0.951161597644888,0.9633386390565923,0.6897028415859032,0.7917896757267199,0.8535302853944693,0.7479745621995246,0.7271201702949821,0.8926379058200398,0.9515125835314977,0.9620018628706648,0.9388697739693554,0.8855943894937028,0.9236310601729604,0.9261917192656194
citk-1,0.9587958495890379,0.9402591032032581,0.8448447061864155,0.9471696638470174,0.9481708258719302,0.9260724047749739,0.9999193713777599,0.7480373478271112,0.9205478621213845,0.9970422042580832,0.9097950246242195,0.90765285145674,0.9504225537814113,0.8774160850791608,0.9568440406601421,0.9985591460771206,0.9324545802182258,0.9177156468111938,0.7727358669362282,0.900184998862925,0.9170103385709495,0.9999647558482291,0.8668996947476222,0.9408008418676493,0.9999886947576949,0.8519198412873397,0.9833900823781278,0.9170103385709495,0.90765285145674,0.9789216089209261,0.8883189705352199,0.9841473482954992,0.9512129685125972,0.9969883127979495,0.9134862787371674,0.8976003227827576,0.9458204383770068,0.9177156468111938,0.8353319965312229,0.9997288710255642,0.9867596030683984,0.9999886947576949,0.9999768527067331,0.9677635935509902,0.793645037932446,0.7914105372222138,0.8726354799068619,0.999004053937099,0.9943701608624614,0.9511530247925045,0.9815647405081277,0.995874047549801,0.9783897668338362,0.9801781645887752,0.9550536666293276,0.8678430750571,0.9389045714463238,0.9974920517935918,0.997359448250203,0.9246185865581164,0.9530947869109331,0.9920034164026325,0.9774946532177068,0.0,0.9997161600373192,0.9819636828073357,0.9962972027862737,0.9550536666293276,0.9540718543997175,0.999272656508774,0.9600524445456149,0.9809536725064346,0.9081304280447805,0.9997466639901652,0.9550536666293276,0.9855209446212501,0.9610743389967249,0.9594571604519884,0.999004053937099,0.9570335487169885,0.9968019720360338,0.9999492990701077,0.9631458253860194,0.9892610641848459,0.9892610641848459,0.9540718543997175,0.9913331520753449,0.9976281281641146,0.9996984561090749,0.9968341544868422,0.9978268321752561,0.9631458253860194,0.999846373951985,0.9999492990701077,0.9962972027862737,0.9999492990701077,0.9978268321752561,0.9663349729714964,0.9600524445456149,0.9973451084699716
R03D7.2,0.930635807859063,0.9871747508897767,0.9989951662727224,0.9463596311462436,0.978506844330947,0.9984287036833704,0.9997600050253729,0.9968115452857195,0.9852672314841928,0.9976614308619646,0.9718036730545295,0.9534449861460791,0.956090302418737,0.9737852905829049,0.986736126912616,0.9994873845964595,0.9166057546759038,0.8887224396494671,0.9385084161726853,0.9933642568344677,0.9479318509529204,0.9992270193996028,0.9695907827692855,0.8794960064159701,0.9940761728452393,0.986127704122308,0.9991641957765757,0.9827056557726983,0.8902512731330038,0.9322947926903431,0.9857872719700218,0.9673360178353941,0.9949348659743403,0.9999613984891442,0.920345518935901,0.9962830121923834,0.929093313905185,0.9511636818321082,0.9556539567405908,0.999997225622764,0.9999911950104907,0.9957261239047315,0.9945334830621256,0.981178402097743,0.9827056557726983,0.9999999866648186,0.9969570915060414,0.9997288710255642,0.9847406354136485,0.9615062682769908,0.9873020618139283,0.9968113533502054,0.999885645036016,0.9654522796570594,0.9811541531899353,0.9999156732954257,0.9954788504289663,0.9998749144980245,0.9941839840896279,0.9598763922129562,0.936965485342805,0.995610230123706,0.9935884919806017,0.9997161600373192,0.0,0.9913150076403195,0.9953197233977278,0.9904419359000145,0.9383503939247708,0.9862149445972894,0.994574881591634,0.9657870801680265,0.9862149445972894,0.9707292204980165,0.9667696177810596,0.9987582428709785,0.9999501295617362,0.9993590105751157,0.9997288710255642,0.9694080148769226,0.9988444374506646,0.9994421638941079,0.9967031365411287,0.9995687377637459,0.9955794817644625,0.995610230123706,0.9993590105751157,0.9382238921078448,0.994574881591634,0.9887908636130275,0.9973333754796775,0.999693352661562,0.994288923099713,0.9931328977251617,0.9999501295617362,0.9931328977251617,0.9998749144980245,0.9556017964351835,0.9987481165522021,0.999693352661562
deps-1,0.9689983195102303,0.9980323701287478,0.9372228168728362,0.9967750339293489,0.9999332331251274,0.9998952590413853,0.9988130772387673,0.9950780590374158,0.984732335303989,0.9999998184152781,0.9994497269059996,0.9814838892379464,0.9941201351529857,0.9838449067820362,0.9991013729563414,0.999650217172526,0.9986645584201541,0.9643554759543592,0.9718023921248912,0.9421160032779408,0.9972013125266692,0.999650217172526,0.9822764962823637,0.990074752249847,0.9999958393849531,0.9930893478547036,0.9738531277079326,0.9972013125266692,0.967157018581874,0.9782611767967092,0.9991120177501677,0.9894389972316722,0.9907002467519603,0.9999502570583119,0.9925101720474342,0.9869076755707245,0.9790744518407709,0.9986645584201541,0.9699471342731828,0.9998782463130648,0.9972013125266692,0.998964225579468,0.9994497269059996,0.9838449067820362,0.9421160032779408,0.9912695299181895,0.9993799458017862,0.8982944073924309,0.9992286482550623,0.8894504354837008,0.9905661206843668,0.7871781417595207,0.7622395142119383,0.8005941296758224,0.8439618866186486,0.9755046816423549,0.9919616625401388,0.9404632522337516,0.9998782463130648,0.9755046816423549,0.8086224149622986,0.8265721846414964,0.7421754841269048,0.9819636828073357,0.9913150076403195,0.0,0.8216615753060486,0.9263949937441777,0.8732573083026964,0.9475052950277566,0.8026248926912807,0.9838023518628607,0.9939594340442779,0.820800597611336,0.8439618866186486,0.7725589863385471,0.8964128270460745,0.9962835970702068,0.9176908788374873,0.8021766313158789,0.935786648430879,0.8900834885656393,0.7698757955107125,0.8942819960021706,0.9440551336693983,0.6043274536059768,0.8990195120822437,0.9490659528442452,0.8804072751352281,0.8402252859675698,0.8758767736806218,0.8583044725291129,0.8633033017033771,0.9638463258140056,0.9523955171828885,0.9313600713956867,0.9212547665924303,0.9093433355612309,0.9557882455407073,0.8583044725291129
